 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),77060,498077,255769,167581,76631,445284,208123,130108,62049,338744,182408,120310,57355,349816,238036,167693,92072,372265,293958,192191,65361,349198,251451,165752,75432,343056,248248,144541,62984,274592,190206,134513,55879,167799,104456,67419,23913,273376,217601,141703,60536,164225,115272,72534,121658,80581,68432, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 收到的税费返还(万元),127,901,208,208,121,1060,146,146,358,511,--,140,--,306,123,272,129,571,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,85,573,529,478,288,289,1871, 
 收到的其他与经营活动有关的现金(万元),8834,5768,4156,3387,3144,2219,1229,502,379,1840,702,376,273,3741,275,118,891,2522,1398,1109,399,4249,2535,165,277,3507,2699,2283,1909,3987,2490,2079,1457,3663,964,1441,303,4821,803,442,166,1127,819,355,2453,276,592, 
 经营活动现金流入小计(万元),86021,504746,260133,171175,79896,448564,209498,130755,62785,341095,183110,120827,57628,353862,238434,168082,93092,375358,295356,193300,65761,353447,253986,165916,75709,346563,250948,146824,64894,278580,192696,136592,57337,171462,105420,68861,24216,278197,218404,142145,60787,165924,116620,73367,124399,81147,70895, 
 购买商品、接受劳务支付的现金(万元),66474,410736,210211,130435,65681,385962,167816,98731,43100,274061,133075,89923,34362,281892,187450,124991,64395,337390,265282,170034,49661,309123,209121,137271,59468,293720,219782,124380,45627,259661,171209,124047,51080,140482,85972,48078,17349,239796,192675,125976,73335,171196,108944,71793,108979,73565,64127, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),7077,25356,19106,12897,6871,22033,15217,10452,5452,19092,16363,10790,5881,15627,13338,7563,4167,15172,11271,7490,4199,11835,8110,5485,3047,12034,8520,5884,3372,8934,7608,4575,2603,7335,5490,3354,2472,7460,5610,3944,2189,5412,3823,2892,3008,1740,1483, 
 支付的各项税费(万元),3951,14661,8734,5362,3527,13686,9726,6710,2868,12492,8863,6305,4089,11388,11468,8962,7460,11835,8750,5913,3339,12746,8705,6138,3537,12040,8848,5846,2329,11429,6837,2602,545,8311,4146,1752,1709,22323,16843,14117,5621,6417,4247,2905,4264,2263,1764, 
 支付的其他与经营活动有关的现金(万元),7422,22910,11393,8815,2885,14765,9102,6327,3338,11206,5984,5771,4250,11314,7159,5286,2662,9764,6730,6011,2556,10957,8529,6849,3382,10229,6004,8215,5680,8012,5974,3424,1633,7310,4679,2904,1053,7695,5571,3447,1212,5999,5540,2753,4046,2630,1344, 
 经营活动现金流出小计(万元),84924,473663,249444,157508,78964,436446,201862,122220,54758,316851,164286,112788,48582,320222,219415,146802,78684,374162,292033,189448,59755,344661,234464,155744,69434,328022,243153,144325,57008,288035,191628,134647,55861,163439,100286,56089,22583,277273,220699,147484,82357,189024,122554,80342,120297,80198,68719, 
 经营活动产生的现金流量净额(万元),1097,31083,10688,13667,931,12117,7636,8536,8027,24244,18824,8039,9046,33640,19019,21279,14408,1197,3323,3853,6005,8786,19522,10172,6275,18541,7794,2499,7885,-9455,1069,1944,1476,8023,5134,12772,1633,924,-2295,-5339,-21570,-23100,-5934,-6975,4101,949,2176, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,14,396,396,--,75,75,75,--,--,--,--,--,3240,2240,2240,2240,34900,--,--,--,--,52,52,52,--,172,--,--,--,--,--,0,15,15,15,26,262,249, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-1,-1,--,1,--,--,--,55,--,--,--,--,--,--,0,178,0,--,--,--,--,--,0,0,0,0,0,0,0, 
