 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),173620,110200,227008,175354,242482,199347,173279,131322,26081,91347,71851,43277, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),7077,4004,14334,8486,10567,10650,8374,4610,546,3453,74586,18701, 
 经营活动现金流入小计(万元),180697,114204,241343,183841,253050,209997,181653,135932,26627,94800,146436,61978, 
 购买商品、接受劳务支付的现金(万元),96659,60387,123251,100620,125793,96602,90785,66955,12015,47711,36302,19214, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),19231,14149,25049,18959,21980,17550,15779,11605,2490,8942,4613,2507, 
 支付的各项税费(万元),10986,6968,17779,15084,17553,14415,11542,8732,1769,6574,3322,1673, 
 支付的其他与经营活动有关的现金(万元),27276,15170,31187,24534,27757,23665,20416,16655,2677,15144,74458,36167, 
 经营活动现金流出小计(万元),154153,96674,197266,159197,193084,152232,138522,103946,18951,78371,118694,59561, 
 经营活动产生的现金流量净额(万元),26544,17530,44077,24644,59966,57765,43131,31986,7676,16429,27742,2417, 
 收回投资所收到的现金(万元),18724,3781,4015,4015,--,--,--,--,--,--,120,275, 
 取得投资收益所收到的现金(万元),132,15,1800,1800,111,75,72,69,--,100,81,30, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),-0,-0,9,5,1,0,--,--,6,--,--,42, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,200,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),18856,3795,5824,5819,112,75,72,69,6,300,201,347, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21554,12396,36664,33541,30908,18334,27553,37099,12920,44223,28943,14759, 
 投资所支付的现金(万元),19415,19427,4000,4000,30,1390,395,60,--,--,709,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,200,110,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),40969,31823,40664,37541,30938,19724,27948,37159,12920,44423,29763,14759, 
 投资活动产生的现金流量净额(万元),-22113,-28028,-34840,-31722,-30826,-19649,-27876,-37090,-12914,-44123,-29562,-14412, 
 吸收投资收到的现金(万元),98,98,--,--,40,--,--,--,--,--,3200,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),98,--,--,--,40,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12600,12600,44900,44900,5500,39000,11000,64372,22660,68140,19400,14100, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2826,2077,5125,4243,3397,2880,5848,5225,50,1080,--,--, 
 筹资活动现金流入小计(万元),15524,14775,50025,49143,8937,41880,16848,69597,22710,69220,22600,14100, 
 偿还债务支付的现金(万元),9105,7073,24117,24075,23428,49489,30831,51679,14789,27064,14600,3000, 
 分配股利、利润或偿付利息所支付的现金(万元),1774,1086,1649,1096,4310,2617,4040,4904,1120,2182,1049,569, 
