 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),64307,306227,241238,145801,56236,245283,169810,114055,59076,235897,178916,118826,55336,289667,222333,145835,65202,273363,183538,128588,59539,288467,143235,132727,233791,163339,96653, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,45,1,0,0,66,60,16,16,108,--,25,--,77,--,32,--,29,52,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),123,3271,398,276,151,2912,289,279,240,1909,1329,804,3137,1384,2139,729,4150,3515,3055,2278,1757,2580,6702,4525,3007,6276,4209, 
 经营活动现金流入小计(万元),64430,309543,241637,146077,56387,248261,170159,114350,59332,237915,180245,119656,58474,291129,224472,146596,69351,276906,186645,130866,61295,291047,149937,137252,236798,169615,100862, 
 购买商品、接受劳务支付的现金(万元),37757,171980,159173,94188,34246,115038,88541,65597,32027,112582,105693,66599,42200,165365,146504,89174,43863,150925,93567,64512,45667,154867,91276,75930,152552,94787,63771, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8087,30352,21245,14052,7825,28272,20700,12298,7550,27050,17759,12981,6627,26815,18678,13137,5501,25173,16711,11708,5963,23409,17070,10550,19359,15420,11228, 
 支付的各项税费(万元),4802,22344,17100,10554,4787,22111,17789,12749,6382,24824,18937,12203,6332,24406,19124,12695,7354,25584,20868,12487,7259,25253,19844,13845,21226,16910,10532, 
 支付的其他与经营活动有关的现金(万元),6560,27505,14139,10581,5303,23924,15666,10746,6804,23477,17387,13028,2967,32398,16658,17364,3240,25904,16998,12062,3561,27324,1575,11970,30177,18882,18244, 
 经营活动现金流出小计(万元),57206,252181,211657,129375,52160,189344,142695,101390,52763,187933,159777,104811,58126,248983,200964,132370,59958,227586,148143,100769,62450,230853,129765,112295,223314,145999,103776, 
 经营活动产生的现金流量净额(万元),7225,57362,29980,16702,4227,58917,27463,12959,6569,49982,20468,14844,348,42146,23508,14225,9394,49320,38501,30097,-1155,60194,20172,24956,13484,23616,-2913, 
 收回投资所收到的现金(万元),5000,48000,40000,30000,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),59,391,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1103,16,15,0,121,16,10,2,91,49,67,8,67,54,47,--,289,12,12,6,18,12,14,13,14,63, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,366,294,147,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,17,--,--,--,2403, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5059,49494,40382,30310,10147,121,16,10,2,91,49,67,8,67,54,47,0,289,12,12,6,18,29,14,13,14,2466, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5621,46016,18074,6082,3703,22267,7761,3816,3252,14259,6271,5947,3054,24189,16346,11538,3914,61046,49902,40940,4902,63469,39883,34180,51818,58858,36600, 
 投资所支付的现金(万元),--,43000,30000,30000,10000,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,7657,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,10000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,146,--,55,--,3153,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5621,89016,48074,36082,13703,32267,17761,3816,3252,14259,6271,5947,3054,24189,16346,11538,3914,61046,49902,40940,5048,63469,39938,34180,62628,58858,36600, 
 投资活动产生的现金流量净额(万元),-561,-39523,-7691,-5772,-3556,-32146,-17745,-3805,-3250,-14168,-6222,-5880,-3046,-24122,-16292,-11491,-3914,-60757,-49890,-40928,-5042,-63451,-39909,-34166,-62615,-58843,-34134, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,30110,--,--,--,--,--,--,--,--,--,--,--,600,600,600,13259,17884,12000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,600,--,600,20,49,--, 
 取得借款收到的现金(万元),49500,148000,101500,74500,18000,139400,84500,46500,4000,158900,139035,108400,27500,144800,112100,67850,23850,162550,154550,93050,39045,151215,101093,72400,110585,58350,97776, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,29730,--,--,--,19820,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,10000,--,--,--,--,--,--,--,--,7,--,--,7200,20000, 
 筹资活动现金流入小计(万元),49500,148000,101500,74500,18000,139400,84500,46500,4000,189010,139035,108400,27500,184530,112100,97580,23850,182370,154550,93050,39045,151815,101700,73000,123844,83434,129776, 
 偿还债务支付的现金(万元),40000,153100,106480,77500,16300,165200,111535,64750,20873,171101,148101,112996,25453,176021,95408,87506,22603,146211,110758,77156,27310,128461,78747,49191,51261,52111,69209, 
 分配股利、利润或偿付利息所支付的现金(万元),2058,11015,12297,7887,1857,13576,9750,8256,1895,14381,9435,8702,3399,19482,13678,12387,3218,16796,38280,10098,3154,18674,8854,7212,13507,6995,8691, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,463,251,--, 
 支付其他与筹资活动有关的现金(万元),670,2603,1941,1286,639,2484,1852,1227,610,2325,559,1138,229,874,3990,--,194,22000,5755,4669,16,--,--,--,--,3000,2000, 
 筹资活动现金流出小计(万元),42728,166718,120718,86673,18796,181260,123137,74234,23378,187808,158096,122835,29081,196377,113075,99892,26015,185007,154794,91922,30479,147135,87601,56402,64768,62106,79900, 
 筹资活动产生的现金流量净额(万元),6772,-18718,-19218,-12173,-796,-41860,-38637,-27734,-19378,1202,-19061,-14435,-1581,-11847,-975,-2312,-2165,-2637,-244,1128,8566,4680,14099,16598,59076,21328,49876, 
 汇率变动对现金及现金等价物的影响(万元),--,-146,--,--,--,-28,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),13435,-1025,3070,-1243,-125,-15117,-28918,-18580,-16060,37016,-4815,-5471,-4279,6176,6241,423,3315,-14074,-11632,-9703,2369,1422,-5638,7388,9945,-13899,12828, 
 加:期初现金及现金等价物余额(万元),34633,35658,35658,35658,35658,50775,50775,50775,50775,13759,13759,13759,13759,7583,7583,7583,7583,21657,21657,21657,21657,20234,20234,20234,10289,24188,11360, 
 期末现金及现金等价物余额(万元),48069,34633,38728,34415,35533,35658,21857,32195,34715,50775,8944,8288,9480,13759,13824,8006,10899,7583,10024,11953,24026,21657,14596,27622,20234,10289,24188, 
 净利润(万元),--,17835,--,7631,--,2063,--,630,--,5897,--,3669,--,9759,--,--,--,13376,--,--,--,16055,--,8247,17481,10005,2254, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,3899,--,2335,--,423,--,-131,--,688,--,725,--,1719,--,--,--,350,--,--,--,70,--,768,40,39,-50, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,29974,--,14968,--,30431,--,15197,--,30117,--,15063,--,29643,--,--,--,22882,--,--,--,21488,--,10603,17667,13503,9484, 
 无形资产摊销(万元),--,1135,--,310,--,927,--,463,--,926,--,463,--,906,--,--,--,902,--,--,--,898,--,448,911,809,478, 
 长期待摊费用摊销(万元),--,229,--,98,--,206,--,98,--,186,--,89,--,92,--,--,--,24,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-5,--,10,--,655,--,4,--,-36,--,-41,--,148,--,--,--,-3,--,--,--,64,--,21,65,208,97, 
 固定资产报废损失(万元),--,391,--,-34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,8760,--,4603,--,10391,--,5251,--,13437,--,7177,--,15272,--,--,--,10506,--,--,--,12650,--,6853,8744,4903,5294, 
 投资损失(万元),--,-391,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,10,--,--, 
 递延所得税资产减少(万元),--,386,--,-216,--,-594,--,-434,--,-1140,--,-540,--,-703,--,--,--,-413,--,--,--,-123,--,-503,-70,-232,-400, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-11000,--,6752,--,3576,--,-212,--,-6465,--,-1321,--,-6392,--,--,--,-2084,--,--,--,2925,--,2303,-8940,-9560,-5577, 
 经营性应收项目的减少(万元),--,9003,--,-1084,--,-9287,--,-9451,--,1811,--,-707,--,4837,--,--,--,-8223,--,--,--,-2671,--,-12249,-21822,-607,-10254, 
 经营性应付项目的增加(万元),--,-2854,--,-18672,--,20126,--,1543,--,4561,--,-9735,--,-13135,--,--,--,12004,--,--,--,8837,--,8466,-602,4548,-4238, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,57362,--,16702,--,58917,--,12959,--,49982,--,14844,--,42146,--,--,--,49320,--,--,--,60194,--,24956,13484,23616,-2913, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),48069,34633,38728,34415,35533,35658,21857,32195,34715,50775,8944,8288,9480,13759,13824,8006,10899,7583,10024,11953,24026,21657,14596,27622,20234,10289,24188, 
 现金的期初余额(万元),34633,35658,35658,35658,35658,50775,50775,50775,50775,13759,13759,13759,13759,7583,7583,7583,7583,21657,21657,21657,21657,20234,20234,20234,10289,24188,11360, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),13435,-1025,3070,-1243,-125,-15117,-28918,-18580,-16060,37016,-4815,-5471,-4279,6176,6241,423,3315,-14074,-11632,-9703,2369,1422,-5638,7388,9945,-13899,12828, 

