 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),83680,52736,24722,96315,70408,48990,18985,85556,59462,38221,92385,72675,65932,60972, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,2,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),364,256,206,593,559,256,109,432,421,117,350,819,1950,7535, 
 经营活动现金流入小计(万元),84043,52992,24928,96910,70967,49246,19094,85987,59883,38338,92735,73494,67882,68507, 
 购买商品、接受劳务支付的现金(万元),62777,45028,25665,56551,38336,23329,10792,55671,40191,24453,57181,45988,41231,39075, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),9407,6540,3550,11147,7791,5222,2828,9789,6784,4296,8927,6460,4866,3303, 
 支付的各项税费(万元),4462,2127,597,7634,6717,4143,689,6560,4326,3373,5611,4752,4355,8589, 
 支付的其他与经营活动有关的现金(万元),7429,4713,2520,10784,6131,4501,2075,7646,4295,3807,8554,6509,4809,6362, 
 经营活动现金流出小计(万元),84075,58408,32333,86116,58976,37195,16384,79667,55596,35930,80274,63710,55261,57328, 
 经营活动产生的现金流量净额(万元),-32,-5416,-7404,10794,11991,12051,2710,6321,4287,2408,12461,9785,12621,11179, 
 收回投资所收到的现金(万元),10500,10500,7500,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),96,96,54,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),21,21,21,14,14,14,--,--,--,--,219,234,7,192, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,36, 
 收到的其他与投资活动有关的现金(万元),--,--,--,100,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),10617,10617,7575,114,14,14,0,0,0,0,219,234,7,228, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6158,4190,2808,5941,6782,4328,1948,5795,5175,3215,8009,11539,20655,16629, 
 投资所支付的现金(万元),--,--,--,15500,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),6158,4190,2808,21441,6782,4328,1948,5795,5175,3215,8009,11539,20655,16629, 
 投资活动产生的现金流量净额(万元),4459,6428,4767,-21327,-6767,-4314,-1948,-5795,-5175,-3215,-7790,-11305,-20647,-16401, 
 吸收投资收到的现金(万元),40,40,--,31028,30988,--,--,--,--,--,--,--,--,9200, 
 其中：子公司吸收少数股东投资收到的现金(万元),40,40,--,40,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2429,2450,1422,17771,16476,12855,3775,24528,19455,14224,17800,16105,18570,5500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2469,2490,1422,48798,47464,12855,3775,24528,19455,14224,17800,16105,18570,14700, 
