 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),19140,11896,5547,20731,14974,9695,4875,11829,7332,4619,2364,7659,5102,3494,1568,7959,5975,3809,2548,11367,7938,4898,2731,14025,11206,6792,4171,19399,15367,11522,6427,20610,12225,6361,20287,17138,3588, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),746,441,201,1237,829,413,3,430,234,104,14,259,189,155,114,367,367,59,16,212,113,43,--,404,252,136,75,790,319,319,318,2299,1692,196,0,0,0, 
 收到的其他与经营活动有关的现金(万元),1419,1094,908,1778,1352,1051,94,1484,1183,439,108,8945,7428,2084,1016,2049,1322,802,548,5548,4726,1124,465,5594,4190,3019,1791,2557,448,256,737,2012,47,14,1728,962,751, 
 经营活动现金流入小计(万元),21305,13430,6657,23745,17155,11160,4973,13743,8748,5162,2485,16863,12719,5733,2698,10375,7665,4669,3112,17127,12777,6065,3196,20023,15648,9947,6038,22746,16133,12097,7482,24921,13964,6571,22015,18100,4339, 
 购买商品、接受劳务支付的现金(万元),14477,10109,3767,17663,14350,8914,3706,11004,7668,3756,2366,4289,3510,1876,707,3674,2685,1825,1064,6753,5817,3390,1432,8158,6240,3650,2025,10356,8775,5568,1725,7863,3892,1604,8231,10880,3207, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),4390,2974,1733,5250,4040,2848,1703,5074,3937,2803,1696,4825,3574,2442,1371,4290,3266,2258,1250,4235,3271,2298,1337,3622,2744,1838,1002,2647,1924,1253,747,1682,755,401,1049,733,346, 
 支付的各项税费(万元),877,357,85,1466,1076,832,371,1594,1292,678,429,449,301,189,78,706,460,322,117,1079,617,438,181,1318,1015,741,379,2810,2393,1619,722,3776,2537,1734,4116,160,88, 
 支付的其他与经营活动有关的现金(万元),2512,1194,652,2435,1836,936,702,2644,1833,1337,889,2076,1460,913,425,1812,1323,846,288,1465,1090,769,324,3419,2635,2050,1366,2828,1496,1116,1189,2169,918,334,3072,1580,833, 
 经营活动现金流出小计(万元),22257,14634,6237,26815,21302,13531,6482,20316,14731,8574,5380,11639,8845,5420,2582,10483,7734,5252,2718,13533,10794,6894,3275,16517,12634,8279,4773,18640,14588,9556,4383,15489,8101,4072,16468,13354,4475, 
 经营活动产生的现金流量净额(万元),-952,-1203,419,-3069,-4147,-2371,-1510,-6572,-5983,-3412,-2895,5224,3874,313,116,-108,-69,-583,394,3595,1982,-830,-79,3506,3015,1668,1265,4106,1545,2541,3099,9432,5863,2500,5547,4747,-136, 
 收回投资所收到的现金(万元),165222,135298,45300,308821,206289,149149,28214,357644,269614,171147,85856,178934,42134,2800,--,8500,3000,3000,1500,3350,100,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),1778,1493,381,2608,1697,1128,188,2890,2191,1265,726,1720,745,179,--,107,21,21,11,23,0,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
