 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),99617,65528,33590,110339,86427,52862,25562,120555,53917,93169,63684,71240, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),631,137,1,165,165,165,165,412,97,533,282,562, 
 收到的其他与经营活动有关的现金(万元),1245,652,112,428,646,213,159,252,336,797,951,1096, 
 经营活动现金流入小计(万元),101494,66317,33702,110932,87238,53241,25886,121219,54350,94499,64917,72899, 
 购买商品、接受劳务支付的现金(万元),83130,51528,28217,84912,62750,38010,16156,87855,36424,76994,50842,61086, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2983,2091,1256,3406,2523,1857,1098,2647,1393,2114,1811,1567, 
 支付的各项税费(万元),4959,3299,1440,5782,4036,2346,1459,5994,2347,3567,2984,2649, 
 支付的其他与经营活动有关的现金(万元),5459,4613,2316,6443,4546,3048,3958,6656,5066,5287,4444,4166, 
 经营活动现金流出小计(万元),96531,61531,33225,100543,73855,45262,22671,103153,45230,87962,60080,69468, 
 经营活动产生的现金流量净额(万元),4963,4787,478,10388,13382,7979,3215,18067,9121,6538,4837,3430, 
 收回投资所收到的现金(万元),44000,--,--,--,400,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),392,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,--,--,0,0,--,--,71,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,27,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),44400,0,0,0,400,0,0,71,0,0,27,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),9894,5853,971,3064,2199,2090,1002,3525,1661,1332,1679,1253, 
 投资所支付的现金(万元),88000,44000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),97894,49853,971,3064,2199,2090,1002,3525,1661,1332,1679,1253, 
 投资活动产生的现金流量净额(万元),-53495,-49853,-971,-3064,-1799,-2090,-1002,-3454,-1661,-1332,-1651,-1253, 
 吸收投资收到的现金(万元),70842,70842,--,--,--,--,--,--,--,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),7476,7476,7500,32450,23261,15461,4400,31400,17800,34297,31614,39697, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),78319,78319,7500,32450,23261,15461,4400,31400,17800,34297,31614,39697, 
 偿还债务支付的现金(万元),18327,18327,3513,36000,29300,18100,6100,26880,16480,40760,30842,37938, 
 分配股利、利润或偿付利息所支付的现金(万元),4808,428,238,1015,786,570,285,8254,2670,1499,1539,1800, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),885,885,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),24020,19640,3750,37015,30086,18670,6385,35134,19150,42259,32381,39739, 
 筹资活动产生的现金流量净额(万元),54299,58679,3750,-4565,-6825,-3209,-1985,-3734,-1350,-7962,-767,-41, 
 汇率变动对现金及现金等价物的影响(万元),-663,-295,-92,999,487,364,-102,371,-2,-57,-160,-50, 
 现金及现金等价物净增加额(万元),5104,13317,3164,3758,5245,3044,127,11249,6107,-2814,2257,2087, 
 加:期初现金及现金等价物余额(万元),20171,20171,20171,16413,15913,16413,19112,5163,5163,7977,5719,3633, 
 期末现金及现金等价物余额(万元),25275,33488,23335,20171,21158,19457,19238,16413,11270,5163,7977,5719, 
 净利润(万元),--,7613,--,13445,--,7986,--,13801,--,5216,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-104,--,285,--,229,--,314,--,920,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1694,--,3479,--,1654,--,3329,--,3281,--,--, 
 无形资产摊销(万元),--,127,--,244,--,117,--,459,--,317,--,--, 
 长期待摊费用摊销(万元),--,3,--,6,--,3,--,100,--,57,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,216,--,0,--,204,--,178,--,--, 
 固定资产报废损失(万元),--,1,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,17,--,-13,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,667,--,17,--,206,--,883,--,1556,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,--,--,6,--,-10,--,67,--,-133,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-6470,--,-1282,--,-2623,--,4266,--,-2105,--,--, 
 经营性应收项目的减少(万元),--,-838,--,-4496,--,-1041,--,-4386,--,-3064,--,--, 
 经营性应付项目的增加(万元),--,2076,--,-1519,--,1457,--,-969,--,314,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,4787,--,10388,--,7979,--,18067,--,6538,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),25275,33488,23335,20171,21158,19457,19238,16413,11270,5163,7977,5719, 
 现金的期初余额(万元),20171,20171,20171,16413,15913,16413,19112,5163,5163,7977,5719,3633, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),5104,13317,3164,3758,5245,3044,127,11249,6107,-2814,2257,2087, 

