 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),1261816,700253,496721,145128,1243799,747245,606887,350045,947107,607075,437554,279660,1066407,554283,414223,133365,1090944,542842,406665,141667,1102553,215055,158844,58375,354392,180922,110262,62025,289291,172060,135821,87997,239021,111209,84786,35183,210104,103677,76166,29784,134707,58424,34905,10038,230358,74987,40518,20052,181972,71397,41287,24628, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),11399,9906,263,256,1219,952,935,7,1102,1068,858,44,901,439,174,137,670,662,302,132,1006,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,0,8,--,1,--,1,--,185,--,--,--,188,--,--,--, 
 收到的其他与经营活动有关的现金(万元),180888,144714,110032,31809,118691,138819,124325,18570,231246,5683,4317,1492,32710,28601,23157,2106,43265,32964,29125,21548,52420,8956,688,409,629,326,206,120,5682,2725,1567,206,2524,1863,1629,29,4724,1820,3035,532,2162,1645,1861,678,2679,607,1244,57,1589,1299,1285,736, 
 经营活动现金流入小计(万元),1454103,854873,607016,177192,1363709,887016,732146,368622,1179455,613826,442729,281196,1100018,583323,437554,135608,1134878,576468,436091,163347,1155979,224011,159532,58783,355021,181248,110467,62145,294973,174785,137389,88203,241545,113072,86415,35212,214836,105497,79209,30317,136870,60069,36767,10716,233221,75593,41762,20109,183749,72697,42572,25365, 
 购买商品、接受劳务支付的现金(万元),916250,584139,389141,134287,872153,629902,473268,232079,880461,634974,444520,194886,851356,579246,446852,213195,1003545,631346,470207,186533,957909,219315,161341,82376,270339,155769,92011,54529,260219,150040,127203,82362,205873,92157,69372,28746,180544,86617,68742,21373,124747,83410,57104,21191,235001,107129,75593,44238,166410,118973,84169,50506, 
