 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-03-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),163188,584044,463274,246484,94334,594587,419877,243573,116331,761175,564492,341830,153963,640939,533814,304787,143096,561491,423141,243716,120515,521133,406382,257812,117163,520631,408401,259064,123901,397147,317635,186814,93551,261734,24198,247916,238700, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),195,736,541,349,164,618,446,278,145,826,496,360,175,628,334,70,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 收到的税费返还(万元),--,--,1391,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,271,--,--,--,--,--,86,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与经营活动有关的现金(万元),6743,8054,8266,4801,2973,8456,18636,12754,26975,10282,4303,28568,6417,11527,10066,6894,3387,8759,7634,5113,1905,9971,7213,5237,2574,11054,6616,4091,1931,7414,4953,2354,6382,5666,19112,3189,5377, 
 经营活动现金流入小计(万元),170126,592834,473472,251635,97471,603661,438958,256605,143451,772283,569291,370758,160554,653094,544215,311750,146484,570250,430774,248829,122691,531105,413595,263049,119737,531685,415102,263155,125832,404561,322589,189168,99933,267401,43310,251105,244078, 
 购买商品、接受劳务支付的现金(万元),128440,516748,392835,247527,118444,460987,327865,244548,159024,543354,369745,273593,98072,528039,398486,270775,100361,415881,289213,175933,90803,418480,276756,214775,87123,385214,261242,176497,60601,364028,272400,175263,85249,249242,63134,197691,206250, 
 客户贷款及垫款净增加额(万元),--,1627,1477,1277,-113,1035,1121,-604,-565,3598,4450,3062,272,4972,7446,6856,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),12967,47699,30820,21041,11157,42685,36143,26964,14976,44177,35538,25098,13551,41210,31922,21749,11434,36642,28446,20101,11678,25581,19628,14077,7371,19341,14840,9573,4292,13934,9672,6243,3611,13429,2285,10151,7019, 
 支付的各项税费(万元),2741,12423,10312,7352,3715,16965,12805,9912,5025,34090,27832,22364,11272,17473,14661,8298,4190,13212,10325,8142,2802,11552,8358,5293,1921,7812,5621,3369,874,7596,5790,2877,1463,3707,491,3578,3559, 
 支付的其他与经营活动有关的现金(万元),12657,46135,27802,19571,9571,57387,36261,24008,18360,58255,40754,27831,13636,45521,51041,30005,9445,33789,24744,16971,8718,33092,19756,15871,7421,26286,19533,11570,5855,17642,20383,15873,5777,13649,16021,8216,7016, 
 经营活动现金流出小计(万元),156805,624632,463246,296768,142774,579058,414195,304829,196819,683474,478319,351949,136804,637215,503556,337683,125430,499523,352728,221147,114002,488705,324499,250017,103836,438653,301237,201009,71622,403200,308244,200256,96099,280027,81930,219636,223844, 
 经营活动产生的现金流量净额(万元),13322,-31798,10226,-45133,-45303,24603,24763,-48224,-53369,88809,90973,18809,23751,15880,40659,-25933,21053,70727,78046,27682,8690,42400,89097,13032,15901,93032,113865,62146,54210,1361,14344,-11088,3833,-12626,-38620,31469,20233, 
 收回投资所收到的现金(万元),50,--,4,4,1,834,-198,-146,66,--,3000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,120,0, 
 取得投资收益所收到的现金(万元),533,6180,4923,3901,1935,5380,2728,1994,260,3401,1605,1342,625,2665,1799,971,327,1601,431,205,143,1206,501,63,17,23,23,23,23,--,--,--,--,7,0,28,8, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),70,906,197,106,94,1901,2005,1635,51,405,299,197,123,644,620,151,33,255,202,79,78,55,16,10,0,11,12,--,--,34,34,34,7,31,0,28,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1086,--,--,--,205,--,--,--,2977,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),47500,637272,537313,430313,147101,293958,164373,129708,21566,153056,97200,81300,44100,294000,204000,125000,45000,1302196,1119826,1046165,737803,1761033,1177465,175300,--,--,--,0,--,--,0,--,--,0,0,0,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流入小计(万元),48152,645444,542437,434324,149131,302279,168909,133191,21943,159839,102104,82839,44848,297309,206419,126122,45361,1304052,1120459,1046449,738023,1762294,1177983,175373,18,34,34,23,23,34,34,34,7,38,0,176,8, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3056,25414,19600,11091,5936,30932,22562,15120,10488,50875,29672,25636,13541,70479,47464,24162,12828,56514,28949,19287,9683,51417,40419,29118,13606,43732,26957,14007,4727,15040,11531,4455,1482,10041,2966,9032,10037, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,12810,12574,1074,1009,5262,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100,--,0,0,60,68, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),36000,573930,494930,351970,88800,326157,172358,106330,2500,219099,139700,92800,32000,339100,283000,145000,78000,1302196,1171943,1046165,737803,1761033,1221565,205300,--,--,--,0,--,--,--,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--, 
 投资活动现金流出小计(万元),39056,599344,514530,363061,94736,357089,194920,121450,12988,282784,181946,119510,46550,414840,330464,169162,90828,1358710,1200892,1065452,747486,1812450,1261984,234418,13606,43732,26957,14007,4727,15040,11531,4555,1482,10041,2966,9092,10105, 
 投资活动产生的现金流量净额(万元),9097,46100,27907,71263,54395,-54810,-26012,11741,8955,-122945,-79842,-36671,-1703,-117531,-124045,-43040,-45467,-54658,-80434,-19003,-9462,-50156,-84001,-59045,-13589,-43697,-26922,-13984,-4705,-15007,-11497,-4522,-1475,-10003,-2966,-8916,-10097, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,2783,1384,980,980,18112,18112,15350,12492,--,--,--,--,525,--,--,--,--,--,--,--,109739,109739,109839,--,0,0,0,7500, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,1384,--,--,--,9068,7758,4900,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
