 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),88772,48148,20529,70446,47630,30326,11040,86960,75384,49563,65283, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),109,85,68,259,234,234,40,187,64,130,38, 
 收到的其他与经营活动有关的现金(万元),197,140,83,328,221,85,39,384,448,413,89, 
 经营活动现金流入小计(万元),89078,48373,20681,71033,48085,30646,11119,87532,75896,50106,65410, 
 购买商品、接受劳务支付的现金(万元),90045,52739,18526,44949,34504,22456,12815,64930,59167,36962,54227, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2484,1784,1119,2610,2606,1651,1019,2729,3251,3008,2483, 
 支付的各项税费(万元),5536,2486,1169,4544,3108,1966,682,6951,4001,2278,2315, 
 支付的其他与经营活动有关的现金(万元),3637,1996,870,4077,2085,1677,794,3648,3438,4156,5764, 
 经营活动现金流出小计(万元),101702,59006,21685,56179,42303,27750,15310,78258,69857,46403,64788, 
 经营活动产生的现金流量净额(万元),-12623,-10633,-1004,14854,5782,2896,-4191,9274,6039,3703,622, 
 收回投资所收到的现金(万元),35109,--,--,--,--,--,--,22843,17090,490,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),84,50,--,0,0,0,0,128,61,2,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),35192,50,0,0,0,0,0,22971,17150,492,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3634,1799,608,6612,2990,1646,886,4500,1910,1691,4006, 
 投资所支付的现金(万元),40000,15000,--,--,--,--,--,22800,17100,500,1510, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,126,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),43634,16799,608,6612,2990,1646,886,27300,19136,2191,5516, 
 投资活动产生的现金流量净额(万元),-8442,-16749,-608,-6612,-2990,-1646,-886,-4328,-1986,-1699,-5516, 
 吸收投资收到的现金(万元),34089,34089,34089,--,--,--,--,--,--,--,1800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),38254,23459,12280,70339,52475,39220,25346,81671,65049,67735,66455, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),3073,1974,1692,--,286,--,93,--,--,--,117, 
 筹资活动现金流入小计(万元),75415,59522,48060,70339,52761,39220,25439,81671,65049,67735,68372, 
 偿还债务支付的现金(万元),28146,20960,11870,78096,56958,38697,20823,86114,60621,89623,39911, 
 分配股利、利润或偿付利息所支付的现金(万元),598,319,138,1567,1226,902,485,1906,2269,1955,1787, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1403,1324,777,1187,265,1278,531,1942,1034,1102,1145, 
 筹资活动现金流出小计(万元),30148,22603,12785,80849,58449,40877,21838,89963,63925,92680,42844, 
 筹资活动产生的现金流量净额(万元),45267,36919,35275,-10510,-5688,-1657,3601,-8292,1124,-24945,25529, 
 汇率变动对现金及现金等价物的影响(万元),-23,-151,-18,193,120,72,35,282,89,-176,10, 
 现金及现金等价物净增加额(万元),24179,9386,33645,-2075,-2776,-335,-1441,-3063,5267,-23117,20644, 
 加:期初现金及现金等价物余额(万元),4600,4600,4600,6675,6675,6675,6675,9738,4471,27588,6944, 
 期末现金及现金等价物余额(万元),28779,13986,38244,4600,3899,6340,5233,6675,9738,4471,27588, 
 净利润(万元),--,13594,--,6657,--,--,--,2839,3017,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,86,--,51,--,--,--,10,17,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1342,--,2574,--,--,--,2067,1780,--,--, 
 无形资产摊销(万元),--,17,--,32,--,--,--,31,28,--,--, 
 长期待摊费用摊销(万元),--,--,--,52,--,--,--,11,160,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,35,--,--,--,-30,134,--,--, 
 固定资产报废损失(万元),--,42,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,537,--,1555,--,--,--,1976,2170,--,--, 
 投资损失(万元),--,--,--,--,--,--,--,-43,10,--,--, 
 递延所得税资产减少(万元),--,-544,--,827,--,--,--,399,200,--,--, 
 递延所得税负债增加(万元),--,3288,--,716,--,--,--,808,366,--,--, 
 存货的减少(万元),--,-26806,--,3775,--,--,--,-1992,-9577,--,--, 
 经营性应收项目的减少(万元),--,-15867,--,-1876,--,--,--,489,270,--,--, 
 经营性应付项目的增加(万元),--,13678,--,-356,--,--,--,1358,6668,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,810,--,--,--,1351,795,--,--, 
 经营活动产生现金流量净额(万元),--,-10633,--,14854,--,--,--,9274,6039,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28779,13986,38244,4600,3899,6340,5233,6675,9738,4471,27588, 
 现金的期初余额(万元),4600,4600,4600,6675,6675,6675,6675,9738,4471,27588,6944, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),24179,9386,33645,-2075,-2776,-335,-1441,-3063,5267,-23117,20644, 

