 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),6247,32030,23479,15763,6342,21782,14984,8179,3429,19466,12333,6717,2660,18658,12835,7956,24075,15420,15228, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1050,5213,2047,1567,226,531,667,362,206,1219,998,743,462,1090,471,236,1392,751,1577, 
 经营活动现金流入小计(万元),7297,37242,25526,17331,6568,22313,15651,8541,3635,20685,13331,7460,3122,19748,13305,8192,25467,16171,16805, 
 购买商品、接受劳务支付的现金(万元),4818,15983,9747,6860,3905,7680,7260,4142,2108,10502,8045,5580,2253,11420,10824,7346,11223,6793,7430, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),1180,3741,2710,1786,966,3173,2218,1463,773,2616,1883,1213,583,2161,1613,1024,1773,1238,819, 
 支付的各项税费(万元),456,4085,2906,2431,963,3323,2489,2118,1104,2779,2331,2226,920,1414,1109,911,2697,1969,3100, 
 支付的其他与经营活动有关的现金(万元),2667,5997,3889,2127,481,3077,2597,1095,572,2304,2035,1397,972,2098,1628,1022,2514,1095,1301, 
 经营活动现金流出小计(万元),9120,29805,19252,13205,6315,17252,14565,8818,4557,18201,14294,10417,4728,17094,15174,10303,18207,11094,12650, 
 经营活动产生的现金流量净额(万元),-1823,7437,6274,4126,253,5061,1086,-277,-921,2485,-963,-2957,-1606,2655,-1869,-2111,7260,5077,4200, 
 收回投资所收到的现金(万元),12000,47000,34000,25000,10000,46000,37000,24000,12000,9000,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),142,480,401,222,56,466,301,232,82,187,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,5,--,--,--,1,--,--,--,0,--,--,0,2,2, 
