 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,119000,116000,116000,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),1528390,971426,469014,1944165,1927203,1160413,480140,2284260,1943884,1151751,1963730,1575516,1449740, 
 拆入资金净增加额(万元),1076122,1449272,1496442,1801695,2245057,--,665776,64096,168138,412381,162000,--,1140760, 
 回购业务资金净增加额(万元),--,--,--,2375351,2478031,864324,799175,180451,132349,--,--,948276,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),122097,39868,150231,21348,159780,22036,96834,12650,156394,6567,35857,43853,58897, 
 经营活动现金流入小计(万元),13036105,6833720,3439999,14698432,11561971,5083711,3833461,8376387,6950029,5010668,9083514,5715373,9303615, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),3452759,2738929,1751841,3433564,2391216,1832621,1400033,2056046,2036659,1490691,2517300,2203639,2549555, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),725796,451770,209034,1002541,764413,553471,263178,1035112,732573,507774,993153,645664,602041, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),229647,172669,125267,254170,200664,150774,108226,211177,165482,116035,193100,195813,145156, 
 支付的各项税费(万元),156058,116339,30021,204621,162681,118694,37557,172622,135591,88078,185701,208747,182923, 
 支付的其他与经营活动有关的现金(万元),85644,60303,54441,144157,112137,54281,32993,156661,119113,87103,127565,123809,134169, 
 经营活动现金流出小计(万元),7188408,5170950,4958023,6375121,6433942,4354849,4606693,4887769,4855107,2958068,8185695,7418603,4933392, 
 经营活动产生的现金流量净额(万元),5847697,1662769,-1518024,8323310,5128029,728862,-773233,3488618,2094922,2052599,897819,-1703231,4370224, 
 收回投资所收到的现金(万元),148608139,91361871,46166156,201944011,125862731,66277772,33953604,85209033,74581063,43243956,11771306,47036346,146967628, 
 取得投资收益所收到的现金(万元),850391,510563,254274,713122,151956,170880,186018,386704,64416,196671,254407,247258,212823, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),17,0,0,36,18,23,1,57,5,11,4631,2197,24, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),177008784,109288347,54816231,220986393,137194904,74928143,37212439,99199724,82491177,50789474,20962660,50866836,151704659, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),13975,7036,5158,11972,6712,3475,892,15883,9549,4575,21889,33285,28357, 
 投资所支付的现金(万元),149270228,90250834,46656615,206552598,126843184,67051406,32581830,85759482,71260037,40275829,12548710,48282418,147093557, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,9254,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,1841,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),177823541,106877041,52477920,234654504,143840084,78060590,39499368,107909178,86679591,55922265,25534512,52459355,152034215, 
 投资活动产生的现金流量净额(万元),-814757,2411307,2338310,-13668110,-6645179,-3132447,-2286929,-8709454,-4188415,-5132791,-4571852,-1592519,-329556, 
 吸收投资收到的现金(万元),--,--,--,361071,--,--,--,--,--,--,183908,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 发行债券收到的现金(万元),16339123,10502578,7257427,23974191,16530143,10491891,7046180,10197964,6298037,5580250,1770165,--,796480, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,198664,--,--, 
 筹资活动现金流入小计(万元),16339123,10502578,7257427,24335261,16530143,10491891,7046180,10197964,6298037,5580250,2152736,0,796480, 
