 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),23841,16756,7429,35816,22854,16556,9330,33752,24886,20070,13549, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,827,--,--,--,506,47,--,--, 
 收到的其他与经营活动有关的现金(万元),2072,232,428,--,1074,480,305,--,--,128,319, 
 经营活动现金流入小计(万元),25914,16988,7857,36642,23928,17036,9635,34258,24933,20198,13868, 
 购买商品、接受劳务支付的现金(万元),17317,9068,3078,17565,11101,7558,4927,14768,7461,7870,4908, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3773,2686,1812,4782,3504,2604,1383,3876,2846,2070,1335, 
 支付的各项税费(万元),2850,1847,962,3203,2972,1868,1297,4823,3275,4382,3333, 
 支付的其他与经营活动有关的现金(万元),4541,2635,645,2291,2434,1374,1214,2871,3325,2273,1699, 
 经营活动现金流出小计(万元),28481,16236,6497,27841,20010,13405,8821,26337,16908,16595,11275, 
 经营活动产生的现金流量净额(万元),-2568,752,1360,8801,3918,3631,814,7921,8025,3603,2593, 
 收回投资所收到的现金(万元),--,200,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),145,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,8,--,--,--,--,--,2,--,--,45, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
