 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),108157,50323,21936,13675,10766,4396,24468,15336,10687,3941,23056,15534,11362,3427,18150,11493,7934,2811,15541,15015,10153, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,20,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),691,562,3734,1524,1069,425,4000,1946,869,393,322,2608,1655,199,1073,600,550,463,751,459,945, 
 经营活动现金流入小计(万元),108847,50905,25670,15199,11835,4822,28468,17282,11555,4334,23378,18142,13017,3627,19223,12093,8483,3274,16291,15474,11098, 
 购买商品、接受劳务支付的现金(万元),90062,44406,13495,12506,6660,3957,13583,10884,5538,3802,12693,10977,8059,6127,14510,10892,5870,6259,9386,8184,8677, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5101,1960,2414,1812,1213,670,2479,1877,1292,746,2268,1691,1118,583,1914,1445,981,545,1862,1775,1237, 
 支付的各项税费(万元),11150,4854,2376,1829,1129,776,2369,1902,1220,872,2896,2182,1130,654,2594,2000,1513,772,2317,1747,2239, 
 支付的其他与经营活动有关的现金(万元),4357,1454,4937,2226,1650,787,4733,2983,1667,528,3098,4102,2977,1346,1074,3857,2284,547,1335,1806,1273, 
 经营活动现金流出小计(万元),110671,52674,23222,18374,10652,6190,23163,17645,9717,5948,20955,18952,13283,8709,20093,18194,10649,8122,14901,13513,13426, 
 经营活动产生的现金流量净额(万元),-1823,-1769,2448,-3175,1183,-1368,5305,-362,1838,-1614,2422,-810,-266,-5083,-869,-6101,-2165,-4848,1390,1961,-2328, 
 收回投资所收到的现金(万元),--,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),114,27,47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,--,--,--,0,1,--,--,14,14,13,--,--,--,--,--,--,--,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),78856,22356,4400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),78970,22392,4447,0,0,0,0,1,0,0,14,14,13,0,0,0,0,0,0,0,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2661,2216,2726,1602,987,651,4172,4154,3870,771,4580,2892,1205,504,132,125,108,107,195,3409,631, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),40000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),90805,8000,4400,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),133466,10216,7126,1602,987,651,4172,4154,3870,771,4580,2892,1205,504,132,125,108,107,195,3409,631, 
 投资活动产生的现金流量净额(万元),-54495,12176,-2679,-1602,-987,-651,-4171,-4153,-3870,-771,-4566,-2878,-1192,-504,-132,-125,-108,-107,-195,-3409,-628, 
 吸收投资收到的现金(万元),49698,--,6474,6474,--,--,2857,2857,2857,--,20060,20060,20060,20060,--,--,--,--,--,--,113, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),12,--,--,--,--,--,3000,--,--,--,9825,2000,2000,2000,17400,8400,5000,5000,21100,12793,12850, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,69,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),49710,0,6474,6474,0,0,5857,2857,2857,0,29885,22060,22129,22060,17400,8400,5000,5000,21100,12793,12963, 
 偿还债务支付的现金(万元),--,--,3000,3000,3000,3000,3000,--,--,--,21225,13400,11400,2000,17400,8400,5000,5000,16700,9143,13200, 
 分配股利、利润或偿付利息所支付的现金(万元),215,--,555,555,555,24,998,980,946,33,1295,1255,1214,219,916,676,456,224,717,631,641, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),418,--,861,861,861,--,--,--,--,--,842,842,842,842,54,51,26,25,67,155,95, 
 筹资活动现金流出小计(万元),633,0,4417,4417,4417,3024,3998,980,946,33,23362,15497,13456,3061,18370,9127,5481,5249,17483,9928,13936, 
 筹资活动产生的现金流量净额(万元),49077,0,2057,2057,-4417,-3024,1858,1877,1910,-33,6523,6563,8672,18999,-970,-727,-481,-249,3617,2864,-973, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-7242,10407,1826,-2720,-4221,-5044,2992,-2639,-121,-2418,4379,2875,7214,13412,-1972,-6953,-2755,-5204,4812,1416,-3929, 
 加:期初现金及现金等价物余额(万元),16571,16571,14745,14745,14745,14745,11753,11753,11753,11753,7374,7374,7374,7374,9346,9346,9346,9346,4534,3118,7047, 
 期末现金及现金等价物余额(万元),9329,26978,16571,12026,10525,9702,14745,9115,11632,9335,11753,10249,14588,20787,7374,2393,6591,4142,9346,4534,3118, 
 净利润(万元),20683,--,2764,--,993,--,2476,--,896,--,4401,--,2069,--,4282,2586,2030,--,3303,3450,2859, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),2313,--,44,--,452,--,379,--,148,--,466,--,470,--,539,436,314,--,536,265,205, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),609,--,589,--,292,--,496,--,205,--,502,--,253,--,508,380,252,--,453,429,297, 
 无形资产摊销(万元),284,--,116,--,58,--,97,--,36,--,62,--,32,--,65,49,33,--,68,115,147, 
 长期待摊费用摊销(万元),1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,3,--,--,--,-2,--,--,--,--,--,--,--,--,--,20, 
 固定资产报废损失(万元),--,--,136,--,--,--,--,--,--,--,--,--,-3,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),954,--,13,--,13,--,129,--,66,--,415,--,334,--,916,676,456,--,717,659,736, 
 投资损失(万元),-114,--,-47,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),-460,--,-7,--,-68,--,-37,--,-12,--,205,--,-80,--,-355,-72,-62,--,-101,23,-92, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),-20610,--,-1367,--,-236,--,609,--,247,--,740,--,-90,--,978,29,170,--,-358,60,-1036, 
 经营性应收项目的减少(万元),-31502,--,-3062,--,23,--,2457,--,2208,--,-4504,--,-3109,--,-8981,-9668,-5551,--,-5389,-4172,-7059, 
 经营性应付项目的增加(万元),25668,--,2760,--,-343,--,-1306,--,-1957,--,137,--,-142,--,1179,-517,192,--,2161,1132,1267, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),351,--,508,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,329, 
 经营活动产生现金流量净额(万元),-1823,--,2448,--,1183,--,5305,--,1838,--,2422,--,-266,--,-869,-6101,-2165,--,1390,1961,-2328, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),--,26978,16571,12026,--,9702,14745,9115,--,9335,11753,10249,14588,20787,7374,2393,6591,4142,9346,4534,3118, 
 现金的期初余额(万元),--,16571,14745,14745,--,14745,11753,11753,--,11753,7374,7374,7374,7374,9346,9346,9346,9346,4534,3118,7047, 
 现金等价物的期末余额(万元),9329,--,--,--,10525,--,--,--,11632,--,--,--,0,--,--,--,0,--,--,--,--, 
 现金等价物的期初余额(万元),16571,--,--,--,14745,--,--,--,11753,--,--,--,0,--,--,--,0,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-7242,10407,1826,-2720,-4221,-5044,2992,-2639,-121,-2418,4379,2875,7214,13412,-1972,-6953,-2755,-5204,4812,1416,-3929, 

