 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),680945,2145929,1356848,885547,452918,1547342,1030316,642949,346286,1714001,1231559,804886,432297,1425045,929354,621554,336526,1285606,950250,522435, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),55914,217153,157170,104444,48281,126837,95610,47588,25738,135439,104232,54074,42253,69690,55433,33718,17888,60755,75908,57873, 
 收到的其他与经营活动有关的现金(万元),15417,52123,32902,18676,12330,60553,56253,44222,31712,36826,19369,17044,7505,24560,6636,6049,5741,7076,4352,1768, 
 经营活动现金流入小计(万元),752277,2415205,1546920,1008667,513528,1734732,1182179,734759,403736,1886267,1355161,876004,482055,1519295,991423,661322,360156,1353437,1030510,582075, 
 购买商品、接受劳务支付的现金(万元),399702,1141783,825480,505241,237956,699728,618922,405771,224251,881488,742184,496962,296838,692105,459946,292150,159952,601365,551927,371043, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),158052,641095,433900,272939,120892,506471,344659,216033,98911,491366,362608,233992,106971,427097,291589,174410,71153,289073,239391,121446, 
 支付的各项税费(万元),35486,30879,22537,18235,14229,64937,40799,38187,20370,53019,35014,30587,17313,52554,44349,33834,18728,56328,38924,19066, 
 支付的其他与经营活动有关的现金(万元),19978,184697,71294,56385,32886,125668,39222,17001,7341,118431,30805,19624,6862,91744,65016,41527,9613,54535,41015,23710, 
 经营活动现金流出小计(万元),613217,1998453,1353210,852799,405963,1396804,1043602,676992,350873,1544303,1170611,781165,427985,1263500,860900,541921,259447,1001301,871258,535265, 
 经营活动产生的现金流量净额(万元),139060,416751,193710,155868,107566,337927,138578,57767,52863,341964,184550,94839,54070,255795,130523,119401,100709,352136,159252,46811, 
 收回投资所收到的现金(万元),990,1349,1360,--,--,15035,--,--,--,--,4000,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),216,376,379,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,1364,2176,303,87,1106,1064,626,70,32,32,1,--,24,24,12,--,583,53,115, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,4331,4331,2951,663,2136,--,--,--,5,--,--,--,2793,620,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),1207,3090,3916,303,87,20472,5395,3577,733,2167,4033,1,0,29,24,12,0,3376,673,115, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),182679,604125,436194,293772,156673,292187,204776,140611,60536,334417,223287,177998,112550,529263,380531,245988,89481,237548,227555,280292, 
 投资所支付的现金(万元),1622,2031,2057,--,110000,30372,6730,6730,--,1330,4290,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,110000,110000,110000,--,23733,4826,4826,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),3146,9247,--,--,--,1945,11512,1585,179,1035,--,--,--,42,37,37,--,--,1921,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),187447,725403,548251,403772,266673,348236,227844,153752,60714,336782,227577,177998,112550,529305,380569,246026,89481,237548,229476,280292, 
 投资活动产生的现金流量净额(万元),-186240,-722314,-544336,-403468,-266586,-327764,-222449,-150175,-59981,-334614,-223544,-177997,-112550,-529276,-380545,-246014,-89481,-234173,-228803,-280177, 
 吸收投资收到的现金(万元),--,18445,139,138,138,311256,311256,311256,--,151376,151376,151376,151376,--,--,--,--,--,2980,21529, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,1317,138,138,138,--,--,--,--,--,--,--,--,--,--,--,--,--,2980,--, 
 取得借款收到的现金(万元),134912,991441,807029,586268,405107,684180,516820,367883,185976,1107812,769666,564534,328867,1502092,1010205,592810,181349,1072067,1278129,647343, 
 发行债券收到的现金(万元),--,475762,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),324,515,105,105,805,2320,448,448,1073,1993,1802,1802,1254,12404,6507,6007,4007,30667,19633,104130, 
 筹资活动现金流入小计(万元),135236,1486162,807273,586511,406050,997756,828524,679586,187049,1261181,922844,717712,481498,1514496,1016712,598817,185356,1102734,1300742,773002, 
 偿还债务支付的现金(万元),136609,776202,385020,283417,103114,896588,686148,506465,220690,1226069,848069,568252,324893,1204027,792512,463916,221332,1133454,1125560,448661, 
 分配股利、利润或偿付利息所支付的现金(万元),7476,45680,35661,29744,3322,81190,77462,75734,1220,13563,11403,8160,3402,9941,6423,3434,1633,9982,22309,44854, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),281,1436,879,563,519,865,1138,867,2506,20247,20097,17909,1064,17552,11702,4496,2760,34046,41570,20532, 
 筹资活动现金流出小计(万元),144366,823317,421560,313724,106954,978642,764749,583066,224416,1259879,879570,594320,329358,1231520,810637,471846,225726,1177482,1189439,514047, 
 筹资活动产生的现金流量净额(万元),-9130,662845,385713,272787,299096,19114,63775,96520,-37367,1303,43274,123392,152139,282976,206075,126971,-40370,-74748,111303,258956, 
 汇率变动对现金及现金等价物的影响(万元),-8000,-21846,-11122,-6691,-439,13753,2457,1282,-262,18715,15121,5625,3716,3757,5526,4082,-272,-6208,1051,-2604, 
 现金及现金等价物净增加额(万元),-64311,335437,23965,18495,139636,43031,-17638,5395,-44747,27367,19401,45859,97376,13251,-38421,4440,-29413,37008,42803,22986, 
 加:期初现金及现金等价物余额(万元),555647,220210,220210,220210,220210,177179,177179,177179,177179,149812,149812,149812,149812,136561,136561,136561,136561,99554,56751,33765, 
 期末现金及现金等价物余额(万元),491336,555647,244175,238705,359846,220210,159541,182574,132432,177179,169213,195671,247188,149812,98140,141002,107149,136561,99554,56751, 
 净利润(万元),--,202306,--,30653,--,120496,--,24825,--,154218,--,68480,--,117629,--,51118,--,244004,199644,123585, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,50162,--,5838,--,11218,--,-2028,--,22821,--,1718,--,11580,--,783,--,7773,10382,5145, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,158989,--,72047,--,118492,--,58286,--,204142,--,98291,--,141847,--,65496,--,113433,82720,44460, 
 无形资产摊销(万元),--,3720,--,3168,--,2664,--,1308,--,2064,--,943,--,1853,--,908,--,1312,835,181, 
 长期待摊费用摊销(万元),--,1689,--,929,--,4101,--,2115,--,5653,--,2676,--,6974,--,3602,--,6793,5162,1867, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,189,--,1448,--,-2,--,--,--,-5,--,27,--,258,--,-8,--,-3,929,982, 
 固定资产报废损失(万元),--,5592,--,2271,--,527,--,1044,--,716,--,9,--,887,--,783,--,231,--,--, 
 公允价值变动损失(万元),--,2534,--,2086,--,-1713,--,-2525,--,1528,--,--,--,-85,--,-85,--,1018,-916,-17, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,29292,--,9359,--,23689,--,10644,--,-5151,--,9241,--,9515,--,3360,--,12810,16215,1910, 
 投资损失(万元),--,8764,--,114,--,-2322,--,-1329,--,-1156,--,65,--,95,--,61,--,-789,23,0, 
 递延所得税资产减少(万元),--,-1537,--,-2501,--,-9789,--,-7246,--,-8732,--,-3970,--,-14543,--,-6511,--,-5467,-6871,-5635, 
 递延所得税负债增加(万元),--,-243,--,-28,--,42,--,144,--,-8,--,-0,--,-27,--,-9,--,-166,188,19, 
 存货的减少(万元),--,-54981,--,-27578,--,-2844,--,-35321,--,-2470,--,25712,--,-87238,--,-57565,--,4180,-54507,-48696, 
 经营性应收项目的减少(万元),--,-244232,--,-1786,--,-27800,--,26824,--,-45513,--,-67202,--,-46450,--,68907,--,-34266,-144936,-55698, 
 经营性应付项目的增加(万元),--,257404,--,61486,--,104446,--,-17330,--,17801,--,-41151,--,113501,--,-11440,--,1274,50384,-21292, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-2897,--,-1639,--,-3279,--,-1643,--,-3946,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,416751,--,155868,--,337927,--,57767,--,341964,--,94839,--,255795,--,119401,--,352136,159252,46811, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),491336,555647,244175,238705,359846,220210,159541,182574,132432,177179,169213,195671,247188,149812,98140,141002,107149,136561,99554,56751, 
 现金的期初余额(万元),555647,220210,220210,220210,220210,177179,177179,177179,177179,149812,149812,149812,149812,136561,136561,136561,136561,99554,56751,33765, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
