 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),364578,227149,111541,193226,159482,76340,39618,100896,51921,32488,12624,70880,37884,27861,11678,60394,38604,22293,10631,62062,38157,17947,7411,46078,28798,18581,8089,38628,26246,17087,7900,45359,30928,20098,9624,42919,29121,52801,48627, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 收到的税费返还(万元),2414,1515,815,3068,2354,1598,849,1699,1030,1027,373,1984,1135,953,474,1149,962,821,607,426,372,290,222,775,663,208,8,279,178,80,40,797,475,342,188,602,389,511,408, 
 收到的其他与经营活动有关的现金(万元),40956,7852,1254,14676,4184,3860,1201,7671,3559,752,1388,4464,1944,1019,312,3727,2421,2092,379,7066,3412,2875,1355,7528,4840,3497,1562,4098,4186,3663,1788,2041,1168,1129,504,1676,865,1386,2838, 
 经营活动现金流入小计(万元),407948,236515,113610,210970,166021,81799,41668,110266,56510,34267,14385,77327,40963,29833,12463,65270,41987,25206,11617,69554,41942,21113,8989,54381,34301,22286,9658,43005,30609,20830,9728,48197,32571,21568,10316,45197,30375,54698,51873, 
 购买商品、接受劳务支付的现金(万元),302338,214720,97810,140050,190725,91397,17361,55757,36926,24455,11151,48174,25267,19173,8567,40222,28527,19757,9750,38424,29967,16424,6424,27921,20294,12128,5008,25542,19989,12774,5380,35455,27691,18696,7063,26043,17679,31076,36241, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--,--,--,--,0, 
 支付给职工以及为职工支付的现金(万元),35329,23515,11674,34965,25137,16546,11020,23070,14574,8743,5312,14446,10164,6447,3185,12272,9356,6317,3756,17013,10467,6993,3635,12042,8498,5210,2447,8165,5867,3734,1931,5704,4060,2679,1488,4733,3675,4999,4198, 
 支付的各项税费(万元),11405,8975,5338,11388,8767,6993,4260,5962,2890,1920,848,3983,3072,2362,1655,3952,3441,3296,2526,2805,1816,1017,533,3389,2590,1908,1140,3352,2555,1470,559,2953,2406,1733,1021,4045,3008,5075,3314, 
