 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),12276,8172,4249,29674,13533,9092,3158,27124,10353,40562,34113,17838,11251, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),807,318,--,1023,807,807,199,1252,1237,941,657,277,--, 
 收到的其他与经营活动有关的现金(万元),1296,931,247,916,751,431,146,1112,809,1737,1046,649,428, 
 经营活动现金流入小计(万元),14379,9420,4496,31614,15092,10330,3503,29487,12400,43240,35815,18764,11679, 
 购买商品、接受劳务支付的现金(万元),11121,8687,4912,21504,16396,13219,5043,15223,12286,21810,17684,7516,6406, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5568,3641,1780,7052,5234,3394,1559,5552,3833,5073,3979,3391,3140, 
 支付的各项税费(万元),1973,1604,1211,3144,2697,2104,1761,2969,2319,3537,3189,1275,1182, 
 支付的其他与经营活动有关的现金(万元),4143,2820,1700,3675,3336,1946,2512,3649,3054,6174,4464,3313,2072, 
 经营活动现金流出小计(万元),22805,16753,9604,35374,27663,20663,10876,27393,21491,36594,29316,15495,12801, 
 经营活动产生的现金流量净额(万元),-8426,-7332,-5108,-3760,-12571,-10332,-7372,2094,-9091,6647,6499,3269,-1122, 
 收回投资所收到的现金(万元),8500,8500,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),171,113,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2,--,--,0,0,0,--,3,2,8,--,1,20, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
