 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),650825,279200,1244799,786085,461761,242803,930268,687670,406100,226919,942306,755061,466445,215064,1110493,747186,535606,246934,1054893,711422,444587,247025,1007587,654435,444730,224674,872134,640934,461780,268251,574360,501786,371078,127946,369650,259926,151762,74000,500303,425215,324751,145636,497117,423185,312306,113948,408019,235507,171403,75727, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2900,1551,2479,2856,2213,909,1925,--,--,--,1151,--,--,--,708,--,--,--,272,55,55,--,--,297,297,226,--,514,210,122,--,363,183,107,--,1450,1230,12,0,138,138,--,0,--,--,13,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),852,530,6787,1488,1223,995,7334,1518,970,100,2926,1606,1337,77,1597,1717,1570,1379,1548,858,239,1570,2469,5874,3461,1653,5577,4495,1971,1584,5144,1421,981,735,2882,2676,1408,--,724,4691,3897,327,10342,1869,324,1676,1026,2795,855,2885, 
 经营活动现金流入小计(万元),654577,281281,1254066,790429,465197,244707,939527,689188,407070,227019,946383,756666,467782,215141,1112798,748903,537177,248313,1056713,712335,444881,248595,1010056,660605,448488,226552,877711,645942,463960,269956,579504,503571,372241,128789,372532,264052,154400,74012,501027,430044,328787,145964,507459,425054,312630,115636,409045,238302,172259,78612, 
 购买商品、接受劳务支付的现金(万元),595746,259404,1218867,768878,452758,228915,838065,594359,337162,200080,796860,631061,378103,193359,945260,626854,443388,221585,1006936,650772,385390,212337,878278,552907,395740,198676,914835,682944,464521,271663,588592,516619,396653,150546,322898,224640,117292,57231,447584,380465,310578,150026,512595,403570,291876,100457,382596,216973,156761,70034, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16683,10805,27616,20717,14746,9161,24145,17224,12471,7535,21759,16285,11575,7103,20079,14556,10131,6187,15945,11231,7261,4762,12547,8866,6145,3635,10675,7280,5020,2929,8365,5628,4039,2484,6588,4139,2898,1125,5321,3600,2541,1581,3952,2896,2017,1201,3553,2405,1815,961, 
 支付的各项税费(万元),16616,6081,22041,20328,13461,5464,21507,15829,11007,5157,18131,13844,9572,4324,17033,13649,9493,3492,12661,12172,6574,3146,12175,12503,7901,2993,13962,11515,7569,2236,13388,10230,6345,2621,9107,7531,4608,1986,12010,11922,8386,4007,12048,10755,7318,2441,5973,5187,3530,2254, 
 支付的其他与经营活动有关的现金(万元),13664,7218,28843,24709,16278,10969,27243,22528,14999,9642,25846,22643,16233,8115,32157,23662,15599,8313,32834,20244,13883,6918,26018,18452,11892,5459,21279,19102,13327,5680,18666,6859,4813,2455,3464,5709,3806,1468,10872,6007,4664,2064,7493,4548,3543,2882,5958,4180,3143,3027, 
 经营活动现金流出小计(万元),642709,283508,1297366,834632,497243,254509,910960,649939,375639,222414,862595,683833,415483,212901,1014530,678721,478611,239576,1068375,694420,413109,227163,929017,592729,421677,210763,960752,720841,490436,282509,629012,539336,411849,158106,342057,242018,128604,61811,475786,401995,326169,157678,536088,421769,304754,106982,398080,228745,165250,76276, 
 经营活动产生的现金流量净额(万元),11868,-2227,-43300,-44203,-32046,-9801,28567,39249,31431,4605,83788,72834,52299,2240,98268,70182,58566,8736,-11662,17916,31773,21432,81038,67876,26811,15789,-83041,-74898,-26476,-12552,-49508,-35765,-39608,-29317,30476,22033,25796,12202,25241,28049,2618,-11714,-28629,3285,7877,8655,10965,9557,7009,2336, 
 收回投资所收到的现金(万元),14421,--,21779,26025,16814,--,50598,7434,7434,--,30500,--,--,--,--,--,--,--,38498,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,561,411,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),13877,--,17,9,9,5,4616,3405,3589,8,4648,2527,1954,542,845,997,425,439,504,11,--,124,966,832,--,--,65,258,--,--,4,576,--,--,567,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),2895,1773,5192,1837,326,11,594,64,58,9,234,650,307,21,3253,2312,1866,1516,3084,251,251,7,0,0,--,--,108,45,31,27,11,--,--,--,3262,2291,2273,1500,5413,20,20,--,0,--,--,--,379,192,192,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,1821,--,--,--,--,--,--,--,1554,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,1014,--,--,13921,582,17600,--,--,1144,17639,39,--,3202,9860,9860,8760,9572,30240,30240,--,8867,22,22,7,809,17,13,5,884,14,14,--,242,--,0,--,12493,5981,3437,--,2591,--,--,--,241,119,84,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31193,1773,29824,27871,17150,13937,56389,28503,11080,17,38080,20816,2300,562,7300,13169,12151,10715,51658,30502,30491,131,9834,854,22,7,983,320,43,32,899,591,14,--,4632,2702,2273,1500,17906,6001,3456,--,2591,--,--,--,620,311,276,--, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8384,2370,13786,4584,2779,1619,14049,3038,2383,1082,12075,5738,4520,1617,12337,4783,3712,1567,18885,9067,6803,3373,16283,9430,7008,3383,29155,14004,8175,3125,11885,7238,5574,3349,9589,9379,6680,3850,22794,14801,10325,4626,10014,8156,3940,2602,6147,5081,4771,2518, 
 投资所支付的现金(万元),--,--,3830,19179,7512,3812,50607,19894,19894,--,33500,--,--,--,67134,12154,12154,12154,257,--,--,--,41715,8011,--,--,2755,--,--,--,622,--,--,--,3915,3500,0,--,0,--,0,--,3945,4300,4300,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,24275,23175,23175,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,20200,--,0,--,17600,--,4760,2680,--,--,5800,5040,--,--,--,7900,--,--,--,--,--,--,--,--,--,0,--,0,58,1,--,0,--,--,--,6971,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8384,2370,17616,23763,10291,5431,64656,22932,22277,1082,45575,25938,4520,1617,79471,34537,15866,18481,46097,32243,29978,9172,63038,17441,7008,3383,39811,14004,8175,3125,12507,7238,5574,3349,13504,12879,6680,3850,22794,14859,10326,4626,13959,12456,8240,2602,13118,5081,4771,2518, 
 投资活动产生的现金流量净额(万元),22809,-598,12208,4108,6858,8506,-8267,5571,-11196,-1065,-7495,-5122,-2220,-1055,-72171,-21368,-3715,-7766,5562,-1741,513,-9041,-53204,-16587,-6987,-3376,-38828,-13684,-8132,-3093,-11607,-6648,-5559,-3349,-8872,-10177,-4407,-2350,-4887,-8859,-6869,-4626,-11368,-12456,-8240,-2602,-12498,-4771,-4496,-2518, 
 吸收投资收到的现金(万元),2323,2323,1155,1155,1155,1155,1660,1200,300,300,1200,1200,600,--,98417,98417,--,--,563,567,269,269,549,495,454,495,61170,61317,61317,2254,417,417,--,--,519,519,519,520,4337,4337,4337,562,25754,28947,21291,1322,1980,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),2323,2323,1155,1155,--,--,1660,1200,300,--,1200,1200,600,--,--,--,--,--,563,567,269,269,549,495,454,495,2254,2254,2254,2254,417,417,--,--,519,519,519,--,0,--,4337,562,5834,49,--,--,--,--,--,--, 
 取得借款收到的现金(万元),121898,68443,99262,142163,88419,32800,28500,51600,40000,17600,183201,142942,126642,51852,268949,202472,131209,78731,356306,275536,178074,82686,216954,213132,116690,69044,294845,195590,119360,65680,174284,129365,78215,50985,81035,59800,48000,39400,102650,81350,56050,35200,59180,18800,14600,5800,39300,29800,23370,11170, 
