 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),63488,44507,20455,85207,61076,38987,19383,71744,89956,40878,79950,62873,85500, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),72,48,23,420,51,38,14,318,299,125,136,209,90, 
 收到的其他与经营活动有关的现金(万元),2876,2072,326,2199,2210,1698,823,5133,1811,571,1641,4154,2049, 
 经营活动现金流入小计(万元),66436,46626,20803,87826,63338,40723,20221,77196,92065,41574,81727,67236,87639, 
 购买商品、接受劳务支付的现金(万元),46250,28574,14511,38743,23740,15970,8786,45465,56417,27936,41298,38522,61379, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10495,7410,4672,11748,8791,6076,3656,10062,8705,4831,7793,7407,6766, 
 支付的各项税费(万元),6085,3915,1669,10550,8291,5474,2223,9231,8593,4085,9724,6763,6610, 
 支付的其他与经营活动有关的现金(万元),3321,4289,1550,8187,8156,4163,3350,5327,7499,4382,6367,3384,6819, 
 经营活动现金流出小计(万元),66151,44189,22402,69228,48977,31683,18015,70086,81214,41234,65183,56076,81574, 
 经营活动产生的现金流量净额(万元),284,2438,-1599,18598,14361,9040,2206,7110,10851,340,16544,11160,6066, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,15539, 
 取得投资收益所收到的现金(万元),123,--,--,--,--,--,--,--,--,--,--,--,1120, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,17,8,8,0,24,41,10,380,13240,15088, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,5000, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),123,0,0,17,8,8,0,24,41,10,380,13240,36747, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7503,5313,4573,5907,4080,3520,2241,3214,4379,2689,6205,7505,11278, 
 投资所支付的现金(万元),1304,1304,404,--,--,--,--,--,--,--,1575,184,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,3,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),8806,6617,4977,5907,4080,3520,2241,3214,4379,2689,7782,7688,11278, 
 投资活动产生的现金流量净额(万元),-8684,-6617,-4977,-5890,-4071,-3512,-2241,-3191,-4337,-2678,-7402,5552,25468, 
 吸收投资收到的现金(万元),--,--,--,47700,--,--,--,--,--,--,--,--,6000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),5700,1200,--,20000,20000,10000,8000,32780,33000,22500,30700,33900,74772, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,695,--, 
 筹资活动现金流入小计(万元),5700,1200,0,67700,20000,10000,8000,32780,33000,22500,30700,34595,80772, 
 偿还债务支付的现金(万元),15000,11500,11500,23780,19780,7800,6800,33100,35200,21200,31400,42872,70400, 
 分配股利、利润或偿付利息所支付的现金(万元),5215,5152,63,5379,5075,4845,2241,5564,5092,2291,4356,23933,31785, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),930,930,930,3400,--,--,--,--,--,--,8,--,695, 
 筹资活动现金流出小计(万元),21145,17582,12493,32559,24855,12645,9041,38664,40292,23491,35765,66805,102880, 
 筹资活动产生的现金流量净额(万元),-15445,-16382,-12493,35141,-4855,-2645,-1041,-5884,-7292,-991,-5065,-32210,-22108, 
 汇率变动对现金及现金等价物的影响(万元),-592,-289,-95,695,282,222,-16,820,193,117,-137,-53,-356, 
 现金及现金等价物净增加额(万元),-24437,-20850,-19164,48545,5717,3105,-1092,-1144,-586,-3213,3940,-15551,9070, 
 加:期初现金及现金等价物余额(万元),59610,59610,59610,11034,11034,11034,11035,12178,12764,12764,8824,24375,15305, 
 期末现金及现金等价物余额(万元),35173,38760,40446,59579,16751,14139,9943,11034,12178,9551,12764,8824,24375, 
 净利润(万元),--,7065,--,17067,--,9534,--,15431,14505,7351,13369,10577,10804, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,48,--,80,--,-27,--,-286,220,90,337,3,48, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,3001,--,5870,--,2854,--,5893,5974,2973,5882,6438,4889, 
 无形资产摊销(万元),--,105,--,226,--,135,--,284,284,142,285,247,259, 
 长期待摊费用摊销(万元),--,256,--,638,--,298,--,764,503,240,288,229,185, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-722,--,-1306,--,-755,--,-1662,-1840,-969,-2056,-1289,-35, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,-7,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,389,--,210,--,267,--,305,1162,488,1730,1978,1913, 
 投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,-2535, 
 递延所得税资产减少(万元),--,58,--,-3,--,63,--,146,60,-16,-210,-203,-161, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,-36,-37,-133,-144,-184, 
 存货的减少(万元),--,-1474,--,597,--,501,--,-6203,-2154,-887,-3158,-1773,-1908, 
 经营性应收项目的减少(万元),--,-6829,--,-7818,--,-6813,--,-2177,-671,-13443,-7151,-7084,7231, 
 经营性应付项目的增加(万元),--,541,--,3038,--,2982,--,-5385,-7154,4409,7368,2179,-14439, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2438,--,18598,--,9040,--,7110,10851,340,16544,11160,6066, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),35173,38760,40446,59579,16751,14139,9943,11034,12178,9551,12764,8824,24375, 
 现金的期初余额(万元),59610,59610,59610,11034,11034,11034,11035,12178,12764,12764,8824,24375,15305, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-24437,-20850,-19164,48545,5717,3105,-1092,-1144,-586,-3213,3940,-15551,9070, 

