 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30, 
 销售商品、提供劳务收到的现金(万元),14565189,10771457,6713790,3261217,12988118,9748466,6124245,2901743,12060451,9012802,5668477,2662538,11488981,8747909,5409212,2540986,11002072,8286324,5204782,2511774,10336837,7795095,4694484,2366432,9904900,7513805,4590569,2162088,9711266,7322615,4474440,2108275,8052499,5908603,3460602,1419131,5042784,3563439,2155828,1044325,5237488,3902345,2553628,1201640,4953910,3691754,2240750,1018900,4251009,3221187,1994178, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 收到的税费返还(万元),11037,9084,6765,5230,4631,2297,1939,727,7341,1513,1513,472,17674,1019,993,192,17563,1680,1197,--,19376,15519,1193,--,1064,14911,3986,--,--,--,--,--,--,--,0,0,3529,4131,3930,272,5011,3675,3675,2814,4365,5111,2961,0,6632,5602,1972, 
 收到的其他与经营活动有关的现金(万元),701010,501785,320270,207374,548694,255731,247844,72599,450026,310387,158018,144955,560686,535573,169628,73381,325936,232107,132643,72679,271230,136770,96670,60123,327760,191308,126272,72235,326743,216807,128482,62665,241211,152452,92571,33185,226596,167062,83261,24316,142050,100572,67900,21385,85906,68799,38111,16900,71983,59874,30782, 
 经营活动现金流入小计(万元),15277235,11282326,7040825,3473821,13541442,10006495,6374028,2975069,12517819,9324701,5828008,2807965,12067341,9284502,5579834,2614559,11345570,8520111,5338622,2584454,10627443,7947384,4792347,2426555,10233724,7720024,4720826,2234324,10038009,7539421,4602922,2170940,8293709,6061055,3553173,1452315,5272909,3734632,2243019,1068913,5384549,4006592,2625203,1225839,5044181,3765663,2281822,1035800,4329624,3286664,2026932, 
 购买商品、接受劳务支付的现金(万元),8261460,5975284,3676289,1704509,7202477,5238859,3513387,1851508,6125711,4493224,2838750,1341366,5885307,4287512,2831527,1364964,6816401,4928584,3201173,1603816,6336245,4606755,2963968,1464414,6136290,4439520,2752167,1359527,5404887,3893479,2391388,1157671,4449241,3215628,2040080,859027,2987170,2120592,1181748,685338,3495890,2643975,1666706,702291,3194943,2290551,1338838,594500,2848350,2138904,1309471, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,--,0,0,0,0,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),2382264,1718558,1153293,609900,2204443,1577080,1039505,537881,1988350,1412903,952179,489214,1781859,1172992,788930,418786,1609132,1156623,766000,373500,1407339,973915,640181,348169,1327074,964696,669546,376182,1060706,720057,512065,252030,864203,517438,353245,136522,576195,382595,256357,109867,589434,336569,222530,116889,406114,310896,219442,94600,369348,214922,155025, 
 支付的各项税费(万元),673948,563691,443134,197708,663237,523539,338865,140114,508784,434551,284848,108650,475684,325152,233095,60142,318474,292702,138748,57158,331712,243317,130595,75083,729650,578534,399712,160747,682793,526621,399464,216188,337948,248545,145579,62055,199225,156248,115230,67332,294529,267866,214469,74218,258420,231163,164880,81000,221550,156827,124674, 
 支付的其他与经营活动有关的现金(万元),817675,563312,448617,237942,832356,780951,421501,198311,822537,583200,479106,186815,749220,712335,352803,180391,849278,669224,437359,176900,808536,662633,414372,193922,798828,576612,378070,176305,725664,530200,313099,188453,675624,522355,316222,142715,820792,599845,489637,129016,299411,325939,237781,123780,249851,301189,171244,108900,248731,230986,151803, 
 经营活动现金流出小计(万元),12135346,8820845,5721333,2750059,10902512,8120429,5313258,2727814,9445383,6923877,4554883,2126045,8892070,6497991,4206355,2024283,9593285,7047133,4543281,2211376,8883832,6486620,4149116,2081588,8991842,6559362,4199494,2072761,7874050,5670358,3616014,1814342,6327015,4503966,2855125,1200318,4583382,3259281,2042971,991553,4679264,3574349,2341485,1017177,4109328,3133800,1894403,879000,3687979,2741639,1740973, 
