 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),457540,282037,109085,542638,308993,155931,59306,403545,261662,186212,135922,386877,336572,239978,56788,358215,212852,124181,46129,143425,101867,69020,39152,178959,137587,78897,42983,163253,118610,78312,32870,140258,92809,71168,89301,80458, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),371,204,81,20,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 收到的税费返还(万元),5991,4133,1868,4143,1755,517,474,4361,2852,1816,259,5223,3457,2117,346,3089,2223,1371,--,4561,3168,65,--,4257,--,--,--,4151,--,--,--,4097,0,4225,0,0, 
 收到的其他与经营活动有关的现金(万元),6454,4763,2926,6083,5031,3356,2386,29495,26326,21636,16816,7033,22753,3889,11858,13325,13821,2519,1132,3800,2423,1665,368,4637,2151,1771,1038,7289,5180,3659,463,4850,2689,7521,30014,87753, 
 经营活动现金流入小计(万元),470356,291138,113959,552884,315779,159804,62167,437402,290841,209664,152997,399133,362783,245985,68992,374629,228896,128070,47260,151786,107458,70750,39520,187853,139738,80668,44021,174693,123790,81971,33334,149205,95498,82914,119316,168212, 
 购买商品、接受劳务支付的现金(万元),79767,54992,25886,123127,94856,48091,22629,80300,58016,36285,22077,143637,102843,70495,18099,164794,106953,60686,15459,56954,64207,36329,22481,76222,54291,33756,16573,65654,44752,30955,9433,53475,30935,31222,63807,27669, 
 客户贷款及垫款净增加额(万元),6840,2018,1127,655,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),47,42,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),37188,22213,12377,39792,27658,18624,10095,36600,25296,17654,9489,35963,24820,16065,7983,36896,25673,17959,10432,22783,16100,10589,5245,25393,18613,12159,6544,24923,15908,10643,5895,17107,12256,9675,10277,5604, 
 支付的各项税费(万元),93673,69605,28825,101444,69594,50307,24652,49604,39511,27307,15859,42152,32370,20130,8909,41753,31298,21562,12389,37526,26905,19458,5718,44318,29295,16453,7860,47268,33992,19312,7011,27338,15616,21338,13773,12246, 
 支付的其他与经营活动有关的现金(万元),51447,30190,16165,56160,41602,26129,11313,66788,48782,37720,24604,46646,70303,40791,19249,35694,34472,15484,8170,25642,14238,9619,4822,18389,18685,14499,5358,21370,18863,14745,6868,24881,17160,10974,16887,95222, 
 经营活动现金流出小计(万元),268962,179060,84381,321178,233711,143150,68689,233291,171605,118966,72029,268398,230337,147481,54241,279137,198395,115691,46450,142905,121450,75994,38266,164322,120884,76866,36335,159214,113514,75655,29206,122801,75966,73209,104746,140740, 
 经营活动产生的现金流量净额(万元),201394,112078,29579,231706,82068,16654,-6522,204111,119236,90698,80968,130735,132446,98504,14751,95492,30501,12379,810,8882,-13992,-5244,1254,23531,18854,3802,7686,15479,10276,6315,4127,26405,19532,9705,14570,27471, 
 收回投资所收到的现金(万元),1067923,880174,512333,1647723,749258,369,--,2463,1858,1833,--,638,--,--,--,--,--,--,4,410,410,--,--,27,27,--,--,6000,6000,--,--,82,82,2787,0,0, 
 取得投资收益所收到的现金(万元),4635,1976,335,23111,22389,21201,--,25353,25353,25353,600,6785,6785,600,600,900,900,900,--,462,462,462,362,425,425,--,--,944,944,--,--,250,250,492,1055,149, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),20,2,--,52,25,5,5,2558,2558,2554,500,5221,5216,911,304,6385,6063,5009,5003,9,9,3,--,156,156,--,--,99,3,1,1,526,500,56,427,9, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,--,31,--,--,--,--,--,--,--,--,--,--,0,--,36,30,--,-137,1459,836,511,386,714,1550,765,148,1445,1259,820,--,1362,1091,982,561,1570, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
 投资活动现金流入小计(万元),1072579,882151,512700,1670886,771672,21575,5,30374,29769,29740,1100,12644,12001,1511,904,7321,6993,5909,4870,2340,1717,976,748,1323,2159,765,148,8487,8206,821,1,2220,1923,4316,2043,1728, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7084,6916,3249,33359,22513,12873,7742,18877,14967,12083,6148,52129,53341,36725,30109,96101,71087,48740,33056,78950,31523,20380,12280,91943,74266,44093,25678,70323,46315,18105,3119,34414,19606,70277,45805,16587, 
 投资所支付的现金(万元),1131837,912094,492432,2020629,918549,15300,--,173686,173686,173686,173686,441307,411776,8638,8646,53871,3586,1509,1069,4269,--,--,--,5456,456,456,456,27077,5440,40,--,3230,3230,473,4260,38195, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--, 
