 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2009-09-30,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),310652,1384204,947596,670870,386962,1168737,712771,461395,106775,672236,484242,381591,120116,242208,120783,45878,38709,125140,21380,15378,8360,42063,27662,20383,8889,118867,99823,63587,40404,186600,134798,50293,49646,247020,160890,114049,116266,88341,121732,76998, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 收到的税费返还(万元),20554,54079,29528,18275,14667,23947,14362,9995,4420,5929,--,--,--,--,--,--,--,1221,--,--,--,63,63,63,63,25357,22194,15990,3304,44246,34461,3225,9686,20644,13721,7990,13830,11026,12429,8130, 
 收到的其他与经营活动有关的现金(万元),76899,611977,102746,78988,15195,122069,28632,27529,36793,51266,24177,21823,4900,37582,6417,6094,3245,1261,3885,3872,169,6689,28876,28140,118,9889,7293,883,6337,16910,8351,4854,11228,15741,4851,3515,21509,20695,19563,29940, 
 经营活动现金流入小计(万元),408105,2050261,1079869,768133,416824,1314752,755765,498920,147989,729430,508419,403414,125017,279790,127200,51971,41954,127622,25265,19250,8529,48816,56601,48586,9070,154113,129310,80460,50044,247757,177611,58372,70560,283405,179462,125555,151605,120062,153724,115068, 
 购买商品、接受劳务支付的现金(万元),192568,976509,528436,421659,116687,896171,590025,392143,177106,943849,588189,414078,254184,328715,170003,87532,35638,177077,44674,7643,4160,21267,8203,6850,14368,122713,132006,99015,98478,285499,243908,196528,134264,301341,176069,98992,110393,100637,119348,76371, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),17733,66102,51836,37766,23279,73152,55747,37926,21886,63882,44280,32829,17018,11701,5653,3293,1505,7031,4425,3333,1160,3433,5149,3673,868,11984,8901,6043,3227,10275,5446,4782,2157,5936,4339,2815,3334,2340,2294,861, 
 支付的各项税费(万元),5115,27017,20208,18729,11652,33471,26644,16942,10414,32278,32214,24542,15553,9716,2302,1984,2,6816,352,196,--,126,710,507,151,4591,8536,5204,3153,9908,5505,4055,2287,10144,7833,5137,6757,4575,4429,1468, 
 支付的其他与经营活动有关的现金(万元),222529,642699,223566,106557,154383,305933,64857,41012,56968,126077,81505,71919,13605,34864,20703,6472,5280,47728,3739,2297,690,8980,11122,9142,638,23927,39125,44443,6577,48901,19209,13390,20750,11950,11200,9950,27424,25396,22964,25736, 
 经营活动现金流出小计(万元),437946,1712328,824046,584710,306001,1308727,737273,488022,266374,1166086,746188,543368,300359,384997,198661,99281,42425,238652,53191,13469,6010,33806,25183,20172,16024,163215,188568,154706,111434,354583,274068,218755,159458,329371,199441,116893,147908,132948,149036,104435, 
 经营活动产生的现金流量净额(万元),-29841,337933,255824,183423,110823,6025,18492,10898,-118385,-436655,-237768,-139955,-175343,-105207,-71460,-47310,-471,-111030,-27926,5781,2518,15010,31418,28414,-6954,-9102,-59259,-74246,-61390,-106826,-96457,-160383,-88899,-45966,-19980,8661,3697,-12886,4688,10633, 
 收回投资所收到的现金(万元),--,10,--,--,--,74982,76773,76773,92575,130132,700,700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得投资收益所收到的现金(万元),--,1,--,--,--,727,--,--,--,409,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,145,145,--,0,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,120,81,22,12,431,--,--,--,30,--,--,--,64,--,--,--,1896,588,588,7,492,46,46,1,4,10,6,1,68,17,--,--,36,36,20,--,0,9,29, 
 处置子公司及其他营业单位收到的现金净额(万元),13400,--,--,--,--,9589,7327,7327,--,--,--,--,--,--,--,--,--,--,2057,2055,--,--,--,--,--,--,--,--,--,--,--,--,--,3043,2803,2803,198,198,159,--, 
 收到的其他与投资活动有关的现金(万元),--,15594,29829,17129,--,37535,0,--,101,93369,--,--,--,24044,--,--,--,97,--,--,--,11733,--,--,--,--,454,400,--,693,786,409,231,271,98,68,110,82,32,7, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 投资活动现金流入小计(万元),13400,15725,29910,17152,12,123263,84100,84100,92677,223939,700,700,0,24108,0,0,0,1993,2645,2643,7,12225,46,46,1,4,464,406,1,761,803,409,231,3349,3081,3036,308,280,200,36, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),21522,34849,24828,22186,13585,50667,41484,36987,25178,54451,37604,15042,5249,6843,5173,4464,45,11222,3612,2401,1583,10606,30838,28645,1403,166105,26814,26853,16192,127767,113422,30648,22396,24631,21023,6848,17895,7709,22293,9652, 
 投资所支付的现金(万元),--,140276,85356,85356,85167,24332,31595,28375,53268,162960,15180,180,--,4410,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1650,49112,--,--,--,--,0,--,270,270,--,200, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,965,-30,--,--,1989,3595,--,--,--,--,--,--,--,--,--,--,--,1650,1650,--,5860,5943,5943,--,--,0,--,2884,0,--,--, 
 支付的其他与投资活动有关的现金(万元),0,393,71088,33229,85,40476,25722,22558,16455,21870,--,--,117,--,9,9,14,6708,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 投资活动现金流出小计(万元),21522,175518,181273,140771,98837,115475,98801,87919,94902,240246,52754,15222,5365,13242,8777,4473,59,17929,3612,2401,1583,10606,30838,28645,1403,166105,28464,28502,17841,182738,119365,36590,22396,24631,21023,6848,21048,7979,22293,9852, 
 投资活动产生的现金流量净额(万元),-8122,-159793,-151362,-123620,-98826,7787,-14701,-3819,-2225,-16307,-52054,-14522,-5365,10866,-8777,-4473,-59,-15936,-967,242,-1576,1619,-30792,-28599,-1402,-166101,-28000,-28096,-17840,-181977,-118563,-36182,-22164,-21282,-17941,-3812,-20741,-7699,-22092,-9815, 
 吸收投资收到的现金(万元),--,4133,3488,3488,3488,82691,15,15,--,188,250,250,--,60000,--,--,--,94083,--,--,--,--,--,--,--,--,--,--,--,200,206,200,--,230141,506,506,8533,8533,--,9000, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,188,--,--,--,--,--,--,--,1083,--,--,--,--,--,--,--,--,--,--,--,200,--,--,--,506,506,506,33,330,--,--, 
 取得借款收到的现金(万元),224355,750496,664513,388449,310239,648942,621488,296617,155576,864460,424987,175062,67657,343681,235000,95000,--,--,--,--,--,524,--,--,--,143557,244993,183493,133960,310601,217346,156833,60763,148614,72755,41466,41509,32000,25083,455, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,100000,98500,98500,98500,--,--,--,--,--,0,--,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),19180,96600,40637,17000,23389,237248,209241,73976,33935,103050,72471,66819,371,87875,90000,50000,23569,166946,62000,--,--,20516,9280,9280,9280,10110,9000,9000,--,15018,--,--,--,17650,28424,14878,--,0,--,--, 
 筹资活动现金流入小计(万元),243535,851230,708637,408937,337116,968881,830744,370609,189511,967697,497709,242131,68028,491556,325000,145000,23569,261029,62000,0,0,21040,9280,9280,9280,253667,352493,290993,232460,325819,217552,157033,60763,396404,101685,56849,50042,40533,25083,9455, 
 偿还债务支付的现金(万元),192660,725712,654133,372722,282088,710909,604392,309203,52862,313602,96616,59000,2314,50000,90150,37405,10056,120517,4250,2882,--,28725,2377,2377,930,106506,277012,201162,105516,199281,134821,86489,58500,78582,49927,41636,25784,19512,3755,1455, 
 分配股利、利润或偿付利息所支付的现金(万元),14410,27595,53206,19345,17070,52206,44457,36903,18139,40180,35774,23516,8633,10525,6872,85,--,17081,4332,3233,1907,11999,13677,12324,9433,6582,15908,7975,3619,20086,16104,13731,1262,3036,2946,1342,1549,1100,825,102, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,--,--, 
 支付其他与筹资活动有关的现金(万元),20952,286151,85006,51092,24900,289092,220972,56272,7469,134556,137406,88076,--,183984,121754,2115,--,--,--,--,--,2892,--,--,--,5242,4399,2820,--,19185,3120,2075,1033,4713,2651,2647,9216,2598,5434,--, 
 筹资活动现金流出小计(万元),228022,1039458,792345,443158,324058,1052206,869820,402379,78469,488338,269795,170592,10947,244509,218776,39604,10056,137598,8582,6115,1907,43617,16054,14701,10364,118330,297319,211957,109135,238553,154046,102295,60795,86331,55523,45626,36550,23210,10014,1557, 
 筹资活动产生的现金流量净额(万元),15513,-188228,-83708,-34221,13058,-83325,-39076,-31770,111041,479359,227913,71539,57081,247047,106224,105396,13512,123431,53418,-6115,-1907,-22577,-6774,-5421,-1084,135337,55174,79036,123325,87266,63506,54738,-33,310073,46161,11224,13492,17323,15068,7898, 
