 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),19529,67325,47506,29744,13606,57465,42711,26637,13713,59087,41516,25558,12713,52543,40602,23777,10881,46617,42993,36569, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),513,1688,1342,724,437,2274,1928,1296,546,2329,1579,969,552,1957,1433,632,629,1397,1616,1524, 
 收到的其他与经营活动有关的现金(万元),60,407,400,288,74,847,657,134,33,315,623,154,1236,109,185,19,8,410,890,58, 
 经营活动现金流入小计(万元),20101,69420,49248,30755,14117,60586,45296,28067,14292,61731,43718,26681,14502,54609,42220,24428,11518,48424,45499,38152, 
 购买商品、接受劳务支付的现金(万元),12646,33123,24049,14391,7648,27738,22288,12817,7322,29927,20977,13622,6828,24081,18387,10464,5052,21803,21236,20056, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5092,18327,12393,7938,3904,15016,10608,7061,3464,15216,11220,7563,3349,12699,9259,6146,2750,12135,9631,8430, 
 支付的各项税费(万元),1270,3924,3717,2346,949,3683,3435,2189,879,3867,3347,1691,703,3493,3353,1463,581,3862,3439,2522, 
 支付的其他与经营活动有关的现金(万元),2417,6612,6433,4291,1947,5614,5612,3545,1525,4574,4674,2278,2186,3601,5066,2036,2047,3338,2869,2736, 
 经营活动现金流出小计(万元),21424,61986,46592,28966,14447,52051,41943,25612,13190,53585,40218,25154,13066,43874,36065,20109,10430,41139,37176,33744, 
 经营活动产生的现金流量净额(万元),-1322,7434,2657,1789,-330,8535,3353,2456,1101,8147,3500,1527,1436,10734,6155,4320,1088,7285,8323,4408, 
 收回投资所收到的现金(万元),21000,113600,81600,61600,33600,82300,75800,34200,19700,40178,34500,15700,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),122,1216,837,634,385,1098,990,649,374,677,537,150,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,173,173,0,--,22,17,5,--,3,--,--,--,--,--,--,--,7,33,3, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,325,265,265,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),21122,114989,82610,62234,33985,83419,76807,34853,20074,41183,35302,16115,0,0,0,0,0,7,33,3, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1203,7112,3563,2442,1830,6893,4607,3658,2373,3698,2454,1099,616,5149,3337,2583,1364,4306,4692,4477, 
 投资所支付的现金(万元),22450,110116,72516,54516,31000,84738,76255,29555,7255,72878,65378,41000,30000,--,--,--,--,--,175,1238, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,600, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,265,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),23653,117228,76079,56959,32830,91631,80862,33213,9628,76576,67832,42099,30616,5414,3337,2583,1364,4306,4867,6315, 
 投资活动产生的现金流量净额(万元),-2531,-2239,6531,5276,1155,-8212,-4056,1640,10446,-35393,-32530,-25984,-30616,-5414,-3337,-2583,-1364,-4299,-4834,-6312, 
 吸收投资收到的现金(万元),400,650,480,480,--,600,200,--,--,35752,35752,35752,34714,--,--,--,--,--,245,7560, 
 其中：子公司吸收少数股东投资收到的现金(万元),400,650,--,--,--,600,200,--,--,--,--,--,--,--,--,--,--,--,-245,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,4500,3000,3000,--,4500,--,12500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),400,650,480,480,0,600,200,0,0,35752,35752,35752,34714,4500,3000,3000,0,4500,245,20060, 
 偿还债务支付的现金(万元),--,--,--,--,--,--,--,--,--,4500,4500,4500,4500,6525,5569,1350,675,5700,1775,5000, 
 分配股利、利润或偿付利息所支付的现金(万元),--,3000,3000,2461,--,--,--,--,--,3066,2302,66,66,1404,1245,1241,1150,403,1922,8290, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,562,562,562,--,--,--,--,--,--,--,1142, 
 筹资活动现金流出小计(万元),0,3000,3000,2461,0,0,0,0,0,8128,7364,5128,4566,7929,6813,2591,1825,6103,3697,14432, 
 筹资活动产生的现金流量净额(万元),400,-2350,-2520,-1981,0,600,200,0,0,27624,28388,30624,30148,-3429,-3813,409,-1825,-1603,-3452,5628, 
 汇率变动对现金及现金等价物的影响(万元),-283,-529,-331,-120,-32,417,190,172,16,299,279,12,17,-14,50,9,24,-200,32,-83, 
 现金及现金等价物净增加额(万元),-3737,2316,6337,4963,793,1340,-313,4267,11563,676,-364,6179,985,1877,-945,2154,-2077,1183,69,3641, 
 加:期初现金及现金等价物余额(万元),13459,11142,11142,11142,11142,9802,9802,9802,9788,9126,9391,9126,9126,7248,7248,7248,7248,6065,5997,2356, 
 期末现金及现金等价物余额(万元),9721,13459,17479,16105,11935,11142,9489,14069,21350,9802,9027,15305,10111,9126,6303,9402,5172,7248,6065,5997, 
 净利润(万元),--,6026,--,3829,--,7866,--,3514,--,9132,--,4310,--,6781,--,--,--,6350,5526,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,136,--,12,--,95,--,-4,--,102,--,-10,--,119,--,--,--,-47,164,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,1854,--,897,--,1640,--,804,--,1524,--,767,--,1335,--,--,--,1018,947,--, 
 无形资产摊销(万元),--,306,--,148,--,252,--,121,--,172,--,71,--,142,--,--,--,139,125,--, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,128,--,-0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,19,--,2,--,26,--,0,--,17,--,8,--,3,--,--,--,16,3,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,-69,--,-73,--,69,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,595,--,120,--,-417,--,-172,--,-240,--,40,--,423,--,--,--,377,243,--, 
 投资损失(万元),--,-743,--,-515,--,-1029,--,-532,--,-1060,--,-391,--,-59,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,-25,--,-2,--,149,--,143,--,306,--,320,--,-195,--,--,--,-69,-106,--, 
 递延所得税负债增加(万元),--,-11,--,-5,--,2,--,-5,--,70,--,1,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-180,--,-957,--,-1559,--,-1452,--,-370,--,-1448,--,794,--,--,--,-1309,-697,--, 
 经营性应收项目的减少(万元),--,-1257,--,-1923,--,1373,--,1597,--,-654,--,-1093,--,-717,--,--,--,-953,1048,--, 
 经营性应付项目的增加(万元),--,586,--,181,--,139,--,-1558,--,-784,--,-975,--,2039,--,--,--,1764,1070,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,7434,--,1789,--,8535,--,2456,--,8147,--,1527,--,10734,--,--,--,7285,8323,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),9721,13459,17479,16105,11935,11142,9489,14069,21350,9802,9027,15305,10111,9126,6303,9402,5172,7248,6065,5997, 
 现金的期初余额(万元),13459,11142,11142,11142,11142,9802,9802,9802,9788,9126,9391,9126,9126,7248,7248,7248,7248,6065,5997,2356, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-3737,2316,6337,4963,793,1340,-313,4267,11563,676,-364,6179,985,1877,-945,2154,-2077,1183,69,3641, 

