 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),1022183,3407257,2445463,1543575,718111,2758766,2004703,1306631,666974,2712270,2060189,1260820,653658,2475791,1812660,1120137,569455,2295013,1674378,1037466,515022,2107202,1551415,932530,441839,1722734,1253557,735577,314837,1401272,1025206,567452,245687,743821,595647,368598,781407,797563,725288, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到的税费返还(万元),96,317,208,156,0,342,318,282,16,140,64,58,--,414,310,232,79,5543,3672,3643,2034,9630,1971,964,98,96,169,127,202,178,39,712,20,16,19,12,65,13,174, 
 收到的其他与经营活动有关的现金(万元),13159,149501,146451,105312,4382,79096,73889,36443,13874,64288,45874,28347,14612,57790,62010,27382,43635,57533,82594,52872,25372,50821,66108,46609,29309,43750,53325,36860,24342,35282,42773,28380,16166,24438,17204,7568,34891,54759,37488, 
 经营活动现金流入小计(万元),1035437,3557075,2592122,1649044,722494,2838203,2078910,1343356,680863,2776698,2106126,1289226,668271,2533995,1874979,1147752,613169,2358089,1760645,1093981,542429,2167653,1619494,980103,471246,1766580,1307051,772565,339381,1436732,1068018,596544,261872,768276,612870,376178,816363,852335,762950, 
 购买商品、接受劳务支付的现金(万元),586511,2540675,1819338,1145600,524995,2234398,1594021,1020471,487327,2217255,1679464,1022342,488357,2006831,1521119,930922,441804,1872088,1377449,835299,381805,1764843,1331912,800392,363705,1472729,1097321,642952,275616,1223460,915008,494178,204280,608320,494388,310179,664351,674377,629976, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),62732,169057,127717,83665,48547,139537,106567,75660,41767,132897,98587,67546,35323,116353,80917,56644,33572,103526,72058,47409,27632,88859,61406,38361,21763,72273,50951,33287,17143,52791,35791,22934,11218,41366,28338,19928,42271,33256,26899, 
 支付的各项税费(万元),34040,118237,79081,56194,18798,109700,81033,59326,20754,96395,76404,58417,19632,84630,68919,53127,16759,73940,59107,43390,12285,64887,52674,41164,13197,42747,30969,20084,6739,23552,18055,11035,4037,17638,14588,10681,24088,20601,12673, 
 支付的其他与经营活动有关的现金(万元),138455,427393,329473,207547,101657,160915,166657,95175,39979,173058,139188,85310,55179,176597,107082,69614,66794,161513,140621,97394,55275,121806,113104,60336,42009,123637,98436,66636,40020,91546,76737,58698,31966,84798,69908,43138,66723,61265,67995, 
 经营活动现金流出小计(万元),821738,3255362,2355610,1493006,693997,2644550,1948278,1250633,589827,2619606,1993642,1233615,598490,2384411,1778037,1110307,558928,2211067,1649235,1023492,476997,2040396,1559096,940253,440673,1711385,1277677,762958,339519,1391348,1045592,586845,251500,752122,607222,383926,797432,789499,737543, 
 经营活动产生的现金流量净额(万元),213699,301713,236513,156038,28497,193653,130631,92723,91036,157092,112484,55610,69780,149584,96942,37444,54241,147022,111411,70489,65432,127257,60398,39850,30573,55195,29374,9606,-137,45383,22427,9698,10372,16154,5648,-7748,18931,62836,25407, 
 收回投资所收到的现金(万元),--,690911,610000,440000,320000,1027000,497000,287000,157000,448949,428909,113909,30009,301628,190003,150000,--,65,65,--,--,97,18,18,--,301,131,131,305,425,685,--,--,512,1406,906,3252,54,698, 
 取得投资收益所收到的现金(万元),2702,19085,17979,12078,2344,19674,14945,10545,8460,15593,11222,7124,2941,12788,11857,6606,2600,7194,6508,5346,4098,62,10988,8406,6450,4873,4258,3787,6497,7115,4980,3659,1812,5322,3150,2734,2925,1973,1566, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),94,119,65,13,2,50,13,6,2,945,24,16,12,137,34,26,9,132,16,16,6,11656,54,44,17,131,92,14,5,216,71,32,26,1198,1375,1294,636,83,168, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,44,--,--,--,--,--,0,0,--,53,--,--,2,1049,1330,1330,1330,--,--,--,--,--,--,--,--,--,0,--,--,0,0,0,0,32,29, 
 收到的其他与投资活动有关的现金(万元),--,108995,108995,108995,--,61,61,61,--,12,--,--,--,586,--,--,--,--,--,--,--,--,--,--,--,--,1978,301,--,3507,7768,7768,--,3,--,0,0,58,0, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),2797,819110,737039,561085,322389,1046786,512020,297612,165462,465498,440155,121050,32962,315192,201894,156632,2611,8440,7919,6692,5433,11815,11060,8468,6467,5304,6458,4233,6807,11264,13505,11460,1837,7035,5930,4934,6814,2199,2460, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),10258,29391,15448,9398,4628,16664,9699,9048,6383,68245,45430,43229,38922,64246,52461,34954,21249,57604,33240,16903,7743,30819,17408,10088,3716,111063,11074,7728,3185,17040,11580,6101,2802,8697,3202,1849,5523,6159,5289, 
 投资所支付的现金(万元),--,644200,641245,570735,570000,566336,526317,336317,270000,933225,610900,339050,67300,331535,215066,185000,--,234,4601,351,--,802,1445,625,821,1168,2710,1606,20,2722,2622,1454,1859,2265,4306,2101,3915,4598,2351, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,735,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,139,78,78,--,405,--,--,--,--,71,71,--,220,23,23,--,--,--,--,--,963,73,73,73,57,--,--,--,--,240,240,--,0,--,0,0,1478,39, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),10258,673730,656771,580211,575363,583405,536016,345365,276383,1001470,656402,382350,106222,396001,267550,219977,21249,57838,37841,17254,7743,32584,18927,10786,4611,112289,13784,9334,3205,19762,14441,7794,4661,10962,7507,3950,9438,12236,7680, 
 投资活动产生的现金流量净额(万元),-7462,145380,80268,-19126,-252974,463381,-23996,-47752,-110921,-535973,-216247,-261300,-73260,-80808,-65656,-63345,-18638,-49398,-29922,-10562,-2310,-20769,-7866,-2318,1856,-106984,-7326,-5101,3603,-8498,-936,3666,-2824,-3927,-1577,984,-2624,-10036,-5220, 
 吸收投资收到的现金(万元),3185,2561,2536,343,294,3410,693,550,229,650,115,115,60,2641,1585,686,400,252930,251395,900,537,10193,8727,4592,2074,7891,5888,2534,939,4976,3920,2214,300,255838,256847,3728,36033,2600,2948, 
 其中：子公司吸收少数股东投资收到的现金(万元),3185,49,2536,343,294,3410,693,550,229,650,115,115,60,2437,1585,482,196,2102,967,900,537,9173,7707,3572,1054,5186,3207,812,568,4811,3620,1841,300,3309,4854,0,0,0,0, 
 取得借款收到的现金(万元),3100,28597,17705,13205,4450,32429,32053,24806,11800,83754,73000,30800,18000,50100,44794,27100,18900,118150,73100,53750,13700,79986,72931,47450,17750,94740,80500,61750,25790,120293,95440,70250,34650,184200,113300,78700,105636,301652,287050, 
 发行债券收到的现金(万元),--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),8,1499,1394,1394,--,801,724,672,52,6845,6845,3769,3454,7486,6851,3429,1866,5177,4944,3921,3514,3828,3683,2960,2698,3172,2664,1472,274,3873,--,--,13,0,--,0,0,328,3520, 
 筹资活动现金流入小计(万元),6293,32657,21635,14941,4744,36640,33470,26028,12080,91250,79960,34683,21514,60227,53230,31215,21166,376257,329439,58571,17751,94008,85341,55002,22522,105802,89053,65756,27003,129142,99360,72464,34963,440038,370147,82428,141670,304580,293518, 
 偿还债务支付的现金(万元),3900,31591,23615,17715,7900,30243,30500,24700,16500,79756,67300,24000,14000,50800,42000,24300,18400,113950,72600,38100,4700,100981,89300,57150,19650,89658,67768,40543,14085,121211,79236,59953,33252,209130,133375,101659,108053,302872,278939, 
 分配股利、利润或偿付利息所支付的现金(万元),3567,187553,182534,179867,3889,70537,67085,62524,3799,64864,61900,14117,4259,55936,53779,49750,3318,46561,43591,39579,1393,23749,16433,15527,2573,25014,24105,14772,8431,15732,12527,9687,5284,10160,6984,5657,33221,6272,4271, 
 其中：子公司支付给少数股东的股利、利润(万元),3410,89478,84393,81662,3889,21173,17933,13562,3691,19322,16491,13801,4109,16306,14162,11023,3150,15117,12142,8498,896,13525,6496,5943,2102,14237,13995,5411,8176,--,12001,9018,4988,8578,--,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,3118,2135,1049,--,787,626,259,0,1126,1024,0,0,830,830,830,0,134,124,62,38,168,11,11,0,115,10,10,--,4,--,--,--,36,36,0,14844,28,6350, 
 筹资活动现金流出小计(万元),7467,222262,208284,198631,11789,101567,98211,87483,20299,145745,130224,38117,18259,107566,96609,74879,21718,160645,116315,77741,6131,124898,105744,72688,22223,114787,91884,55325,22516,136946,91762,69640,38536,219326,140395,107316,156117,309173,289560, 
 筹资活动产生的现金流量净额(万元),-1174,-189605,-186649,-183690,-7045,-64927,-64741,-61455,-8219,-54495,-50265,-3434,3255,-47339,-43379,-43665,-552,215612,213124,-19171,11620,-30890,-20403,-17686,299,-8985,-2831,10431,4486,-7804,7598,2824,-3573,220712,229752,-24888,-14447,-4593,3958, 
 汇率变动对现金及现金等价物的影响(万元),-11809,-5224,-9118,-532,1684,7721,1115,37,39,-1076,-1038,-483,-502,-656,-592,479,215,-1243,-959,-953,-239,64,475,-105,185,-1171,-262,11,63,-348,-552,292,-18,125,55,40,-309,-968,-573, 
 现金及现金等价物净增加额(万元),193255,252264,121014,-47310,-229839,599828,43010,-16447,-28064,-434452,-155065,-209606,-728,20780,-12686,-69087,35265,311993,293653,39803,74503,75661,32603,19740,32913,-61945,18954,14948,8014,28734,28536,16480,3958,233064,233878,-31612,1551,47238,23571, 
 加:期初现金及现金等价物余额(万元),1138167,885903,885903,885903,885903,286075,286075,286075,286075,720527,720527,720527,720527,699747,699747,699747,699747,387754,387754,387754,387754,312093,312093,312093,312093,374038,374038,374038,373820,345086,345086,345086,346002,112022,112022,112022,110471,63233,39662, 
 期末现金及现金等价物余额(万元),1331422,1138167,1006917,838593,656065,885903,329085,269628,258011,286075,565463,510921,719800,720527,687062,630660,735012,699747,681408,427558,462257,387754,344696,331833,345006,312093,392992,388986,381834,373820,373623,361566,349960,345086,345900,80410,112022,110471,63233, 
 净利润(万元),--,293455,--,148240,--,203522,--,123479,--,172148,--,113024,--,167041,--,94834,--,148471,--,90112,--,118039,--,64825,--,83522,--,40528,--,55466,--,29296,--,43625,--,22437,33284,26698,17325, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 资产减值准备(万元),--,-382,--,57,--,8598,--,582,--,2043,--,496,--,2976,--,754,--,1885,--,21,--,3553,--,120,--,227,--,-45,--,-80,--,65,--,1026,--,-37,695,1326,280, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13067,--,6621,--,13100,--,6816,--,13618,--,6878,--,8088,--,3152,--,5973,--,2827,--,6129,--,3304,--,5510,--,2527,--,4683,--,2351,--,3858,--,1729,3599,2656,2902, 
 无形资产摊销(万元),--,2585,--,1251,--,2595,--,1132,--,3543,--,1103,--,1378,--,508,--,947,--,1668,--,1532,--,538,--,980,--,455,--,737,--,343,--,571,--,232,578,354,206, 
 长期待摊费用摊销(万元),--,10098,--,4401,--,9143,--,4462,--,9707,--,4962,--,7563,--,3793,--,6680,--,2379,--,5637,--,2338,--,4293,--,2202,--,3232,--,946,--,1121,--,393,1399,777,737, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,5,--,11,--,10,--,13,--,-100,--,-1,--,-13,--,25,--,-16,--,5,--,314,--,-69,--,52,--,7,--,28,--,10,--,-28,--,-8,-40,10,32, 
 固定资产报废损失(万元),--,63,--,--,--,-1,--,-0,--,--,--,--,--,2,--,--,--,1,--,-0,--,6,--,0,--,4,--,1,--,2,--,0,--,-7,--,0,-1,19,15, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,--,--,0,--,0,--,0,0,0,0, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 财务费用(万元),--,-7609,--,-836,--,-1479,--,628,--,-5041,--,-3663,--,-5654,--,-2272,--,-3428,--,-3182,--,-2455,--,-1788,--,-442,--,-578,--,-2176,--,664,--,1467,--,875,3130,474,1935, 
 投资损失(万元),--,-20180,--,-9791,--,-19991,--,-9155,--,-15464,--,-6681,--,-12771,--,-6632,--,-10748,--,-6332,--,-11067,--,-4652,--,-9740,--,-4970,--,-8904,--,-5070,--,-7104,--,-3390,-5605,-2891,-2124, 
 递延所得税资产减少(万元),--,-5792,--,-755,--,-543,--,1543,--,-3756,--,-669,--,-2312,--,1550,--,-3626,--,-396,--,-2311,--,-2199,--,-458,--,-55,--,-811,--,-307,--,277,--,198,-1304,8,-580, 
 递延所得税负债增加(万元),--,-53,--,238,--,-13,--,-7,--,-187,--,-180,--,160,--,-1,--,11,--,14,--,-14,--,-30,--,16,--,1,--,274,--,-15,--,0,--,0,0,0,0, 
 存货的减少(万元),--,-18452,--,-52416,--,-40626,--,-15048,--,-31986,--,-13262,--,-24336,--,-1681,--,-31011,--,-6928,--,-11172,--,-21629,--,-30199,--,-5336,--,177,--,9792,--,-10857,--,4883,-18556,-4590,-4811, 
 经营性应收项目的减少(万元),--,-36810,--,-62084,--,8183,--,-57046,--,-12783,--,-69692,--,-20777,--,-39360,--,-5696,--,-35987,--,-22430,--,-31307,--,-41889,--,-42970,--,-44626,--,-64650,--,-72,--,-4382,26155,-11101,-5580, 
 经营性应付项目的增加(万元),--,72996,--,121101,--,11153,--,35326,--,25349,--,23295,--,28239,--,-17225,--,37579,--,26288,--,41495,--,30400,--,43319,--,17840,--,37379,--,36275,--,-17722,--,-30677,-24403,49095,15069, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0, 
