 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),361397,236887,143220,72709,144617,44106,30846,17248,72872,48497,28479,18384,89417,56422,31712,16079,78047,35191,24601,17582,42825,29769,20087,11072,49008,20734,16598,7104,26897,16598,10053,4609,29017,9833,5711,2970,18989,11940,7791,11689,9215,17380,16819, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0, 
 收到的税费返还(万元),2480,2688,257,257,68,9,9,8,11,13,8,8,402,335,202,--,718,329,329,5,360,287,110,27,342,221,221,66,178,129,64,315,284,362,199,58,388,333,118,182,182,477,92, 
 收到的其他与经营活动有关的现金(万元),127014,70263,36924,21315,10519,6277,5473,4107,17089,6951,11492,690,35883,40379,10780,5259,7441,8291,4833,6294,1978,631,846,6167,1757,1209,2040,988,857,8991,2606,521,1359,1694,1631,--,231,0,193,25,0,0,2667, 
 经营活动现金流入小计(万元),490891,309838,180402,94281,155205,50393,36329,21363,89972,55461,39979,19083,125702,97136,42694,21338,86206,43812,29763,23881,45163,30687,21042,17266,51108,22164,18858,8159,27932,25718,12722,5445,30660,11889,7542,3029,19609,12273,8101,11896,9397,17857,19577, 
 购买商品、接受劳务支付的现金(万元),236210,187633,108467,63076,101515,48174,36109,21557,65247,47084,34275,17173,77462,50197,24598,18811,40339,41605,17291,15797,54160,50921,19793,18664,31729,11947,5703,4839,26777,19721,16368,9950,23712,15858,10571,7822,13292,8626,4248,10504,9427,10451,10850, 
