 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2006-06-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),13004,4861,59811,48022,31750,12918,44464,28879,17214,7639,22964,17331,8750,4438,22923,17039,10974,6094,28401,20845,13561,6012,21543,15656,10617,5285,22136,15131,9719,4317,21560,15132,11061,4415,15621,9938,6404,2951,13956,9467,5812,2659,10820,7611,4925,11099,8498,--,10016,6802, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 收到的税费返还(万元),0,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,8,7,--,16,190,19,19,--,--,1,0,--,0,11,1,0,5,--,33,0, 
 收到的其他与经营活动有关的现金(万元),747,473,5262,2676,1925,1470,3417,1409,1327,1815,519,425,403,380,545,494,292,51,423,307,255,32,1134,983,636,552,699,155,91,22,395,118,98,8,278,183,83,32,729,5,0,0,209,0,--,245,134,--,322,23, 
 经营活动现金流入小计(万元),13751,5334,65073,50699,33675,14388,47880,30288,18541,9454,23483,17756,9154,4817,23468,17533,11266,6146,28824,21152,13816,6044,22677,16639,11254,5837,22835,15286,9809,4339,21964,15257,11159,4440,16089,10139,6506,2983,14685,9472,5812,2659,11030,7622,4926,11344,8636,--,10370,6825, 
 购买商品、接受劳务支付的现金(万元),6130,2675,26040,23682,15245,5019,23504,11839,7394,3329,9022,6429,4233,2318,13148,9516,7309,4408,12517,9822,6353,2651,10473,8772,5741,3016,11008,7944,5270,2588,10124,7909,5206,2701,6424,3868,2229,1216,6111,4021,2390,1014,3163,2209,1713,3308,1733,--,2359,1471, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),3572,1609,8718,6048,3918,2146,7534,5276,3698,1783,8099,6014,4052,2186,6885,4880,3188,1687,5299,3991,2589,1371,4848,3644,2474,1354,5108,3683,2490,1343,4441,3367,2279,1229,3286,2380,1563,815,2851,2029,1320,670,2813,1754,1214,2380,1484,--,2151,1646, 
 支付的各项税费(万元),2219,917,5683,5253,2523,1146,2541,1899,1053,289,1334,936,748,341,1909,1467,996,534,2103,1607,994,358,838,650,652,329,1791,1475,1065,543,1279,963,554,291,1327,1039,654,324,1287,1048,594,204,689,630,446,673,899,--,327,268, 
 支付的其他与经营活动有关的现金(万元),1172,700,4964,4728,1321,1496,9996,6273,4881,1327,4610,3054,1600,928,3516,2418,1340,771,2604,1807,1099,246,2334,1812,1095,640,2049,1338,707,1075,2885,2397,1223,622,2426,2137,1342,669,1581,1220,684,372,1101,838,501,1309,2061,--,1343,1212, 
 经营活动现金流出小计(万元),13094,5901,45405,39711,23007,9808,43574,25287,17025,6728,23064,16433,10633,5774,25458,18282,12833,7400,22523,17227,11035,4627,18493,14878,9962,5339,19956,14441,9531,5549,18729,14636,9262,4843,13462,9423,5788,3024,11831,8319,4988,2260,7765,5432,3873,7670,6178,--,6179,4596, 
 经营活动产生的现金流量净额(万元),657,-567,19668,10988,10667,4580,4306,5001,1516,2726,419,1323,-1479,-956,-1990,-749,-1567,-1255,6301,3925,2781,1418,4184,1761,1292,498,2879,845,278,-1210,3235,621,1897,-404,2627,716,718,-40,2854,1153,824,399,3265,2190,1053,3674,2458,1641,4191,2228, 
 收回投资所收到的现金(万元),16000,11000,55432,40432,25432,20000,113116,95124,67134,47000,145305,115245,61245,30195,27907,23347,13907,4457,48100,33400,22900,8300,30400,16200,7600,5600,48800,33000,17500,9500,24600,19800,9000,2500,3500,2000,2000,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 取得投资收益所收到的现金(万元),556,427,970,606,352,333,449,385,297,236,1962,1849,1431,1013,383,154,105,50,684,286,139,41,306,210,96,29,317,272,188,160,168,164,142,13,12,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,30,30,30,30,1,1,0,0,0,0,0,--,0,0,0,--,5,5,0,--,8,4,0,--,0,0,0,--,0,0,--,0,1,0,--,--,20,1,0,0,0,0,--,23,23,--,8,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,0,--,--,--,12,--,--,--,--,--,--,--,0,--,--,--,--,--,--,61,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,0,0,--,0,0,--,0,0, 
 收到的其他与投资活动有关的现金(万元),--,0,--,--,--,--,95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,3,3,--,--,--,0,--,219,94,57,0,28,--,0,315, 
