 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),564242,358383,174135,525412,357226,242573,717241,370755,758321,743778,638363,307351,590517,540095,475076, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,2888,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),6710,4972,918,12059,2624,1754,10093,5342,42942,5119,6388,6909,22292,5083,4599, 
 经营活动现金流入小计(万元),570952,363355,175054,537471,359849,244327,727334,376097,801263,751784,644751,314261,612809,545178,479675, 
 购买商品、接受劳务支付的现金(万元),79750,53110,26198,99535,68116,43355,111154,48808,117705,112175,91601,42356,97756,101032,99366, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),149462,105730,57322,205342,146231,100166,242737,107750,235925,222127,196222,82066,151091,135116,121749, 
 支付的各项税费(万元),44590,34751,13655,36496,28059,22036,94417,58901,98145,80433,91388,74162,75698,62000,63653, 
 支付的其他与经营活动有关的现金(万元),32252,19942,7081,47211,27763,21163,46902,17578,51107,50130,49563,30109,37713,31106,46430, 
