 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),192157,122678,68690,297354,163999,106848,63926,237478,132981,142278,163938,129510,97422,86617, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,40,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4349,3018,1592,4794,5814,6919,1403,4002,5265,1580,3495,3378,2797,3015, 
 经营活动现金流入小计(万元),196507,125695,70282,302148,169813,113767,65329,241480,138287,143858,167433,132887,100219,89633, 
 购买商品、接受劳务支付的现金(万元),152587,96658,52932,252960,126274,82766,45222,186821,94591,112894,120949,97938,77423,62781, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),12571,8774,5030,14102,10464,7237,4148,11449,8330,6082,9621,7675,6123,5360, 
 支付的各项税费(万元),7418,5109,2639,10179,10639,7222,2799,6635,6981,3670,6871,5534,4862,3035, 
 支付的其他与经营活动有关的现金(万元),6250,3326,2099,5795,7299,5129,2148,5657,9955,2929,5285,4984,3160,4589, 
 经营活动现金流出小计(万元),178827,113866,62699,283036,154676,102355,54317,210563,119858,125575,142726,116132,91568,75765, 
 经营活动产生的现金流量净额(万元),17680,11829,7583,19113,15137,11412,11012,30917,18429,18283,24707,16756,8651,13868, 
 收回投资所收到的现金(万元),100000,40000,40045,45000,--,--,--,2,192,--,--,--,5615,--, 
 取得投资收益所收到的现金(万元),3016,1795,307,3436,1966,1934,814,1736,1568,1567,606,1232,1517,721, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,--,299,299,2523,1502,851,310,2869,194,19,17,1,4, 
 处置子公司及其他营业单位收到的现金净额(万元),261,44,--,--,--,--,--,--,--,--,--,3844,--,2500, 
 收到的其他与投资活动有关的现金(万元),1827,1086,--,4376,--,--,--,1498,763,1797,1310,1695,1076,3366, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),105112,42926,40651,54179,4489,3435,1665,6578,5391,3558,6811,11748,10764,9724, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),15150,10744,4942,16914,9797,6866,2845,15689,11555,5900,6083,7570,10974,4284, 
 投资所支付的现金(万元),61720,41120,40270,--,--,--,--,--,7940,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),161,--,--,--,--,--,--,16940,--,3000,480,437,14355,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,750,--,--,227,--,300,--,3815, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),77031,51864,45212,101914,9797,6866,3595,33421,19495,9127,10936,12655,30299,16262, 
 投资活动产生的现金流量净额(万元),28081,-8938,-4561,-47735,-5308,-3431,-1930,-26843,-14104,-5569,-4126,-907,-19535,-6538, 
 吸收投资收到的现金(万元),49,--,--,539,92816,490,--,--,--,--,322,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),49,--,--,539,539,490,--,--,--,--,322,--,--,--, 
 取得借款收到的现金(万元),2100,2100,950,24711,22811,22811,17144,33756,16298,3668,15191,14461,15000,11000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),2149,2100,950,117527,115627,23301,17144,33756,16298,3668,15513,14461,15000,11000, 
 偿还债务支付的现金(万元),943,529,414,36083,33961,28959,20950,26564,12008,7701,17937,10600,10000,5000, 
 分配股利、利润或偿付利息所支付的现金(万元),9935,9825,371,1261,875,722,494,4615,4090,268,4227,2539,5047,5033, 
 其中：子公司支付给少数股东的股利、利润(万元),276,276,276,556,277,277,277,495,34,--,538,543,318,597, 
 支付其他与筹资活动有关的现金(万元),515,255,70,1166,574,348,118,388,139,139,331,404,--,--, 
 筹资活动现金流出小计(万元),11392,10609,856,38510,35410,30029,21561,31567,16237,8107,22494,13543,15047,10033, 
 筹资活动产生的现金流量净额(万元),-9243,-8509,94,79017,80217,-6728,-4417,2189,61,-4439,-6981,918,-47,967, 
 汇率变动对现金及现金等价物的影响(万元),-2,-1,-0,0,1,1,-0,2,1,-0,0,-0,--,--, 
 现金及现金等价物净增加额(万元),36516,-5619,3116,50394,90047,1254,4665,6265,4388,8275,13600,16766,-10930,8297, 
 加:期初现金及现金等价物余额(万元),108133,108133,108133,57739,57739,57739,57739,51474,51474,51474,37874,21108,32038,22867, 
 期末现金及现金等价物余额(万元),144649,102514,111249,108133,147786,58992,62403,57739,55862,59749,51474,37874,21108,31164, 
 净利润(万元),--,10641,--,23816,--,--,--,20017,--,--,17161,14444,10908,8974, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,-216,--,607,--,--,--,384,--,--,105,114,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,2414,--,4038,--,--,--,3163,--,--,2853,3268,3177,2694, 
 无形资产摊销(万元),--,125,--,225,--,--,--,215,--,--,161,111,52,16, 
 长期待摊费用摊销(万元),--,2054,--,3385,--,--,--,2726,--,--,2177,1551,1313,1296, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-12,--,82,--,--,--,-61,--,--,-7,-6,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,-1925,--,--,--,-1036,--,--,-1452,-905,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,113,--,860,--,--,--,481,--,--,670,257,209,387, 
 投资损失(万元),--,-2020,--,-2304,--,--,--,-2896,--,--,-1830,-1880,-1591,-1115, 
 递延所得税资产减少(万元),--,-452,--,-1063,--,--,--,-697,--,--,-311,-233,-147,-50, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-1061,--,-316,--,--,--,-184,--,--,-2,-24,56,-22, 
 经营性应收项目的减少(万元),--,-186,--,-11968,--,--,--,-4256,--,--,-6820,-1441,-3388,-2506, 
 经营性应付项目的增加(万元),--,430,--,3674,--,--,--,13062,--,--,12003,1499,-2182,4023, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,11829,--,19113,--,--,--,30917,--,--,24707,16756,8651,13868, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),144649,102514,111249,108133,147786,58992,62403,57739,55862,59749,51474,37874,21108,31164, 
 现金的期初余额(万元),108133,108133,108133,57739,57739,57739,57739,51474,51474,51474,37874,21108,32038,22867, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),36516,-5619,3116,50394,90047,1254,4665,6265,4388,8275,13600,16766,-10930,8297, 

