 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2015-12-31,2015-09-30,2014-12-31,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),243693,165518,325645,237980,327220,246090,338852,--,362559,349106,321227, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,60,--,--,--,--,--,6, 
 收到的其他与经营活动有关的现金(万元),1382,872,1857,1012,2744,2674,2566,--,2158,2136,6976, 
 经营活动现金流入小计(万元),245075,166391,327503,238992,330025,248764,341418,--,364717,351242,328209, 
 购买商品、接受劳务支付的现金(万元),202256,140289,261104,192036,272536,203176,290433,--,298836,279900,250770, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5988,4284,7794,6042,8159,6349,8547,--,7893,7585,6174, 
 支付的各项税费(万元),12772,10508,17971,13781,18071,13955,20766,--,21800,20881,17528, 
 支付的其他与经营活动有关的现金(万元),14169,8915,17101,12349,19973,15799,15659,--,20718,18591,16299, 
 经营活动现金流出小计(万元),235185,163997,303969,224208,318739,239280,335405,--,349247,326957,290771, 
 经营活动产生的现金流量净额(万元),9890,2394,23533,14784,11285,9484,6013,-1439,15471,24286,37438, 
