 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),21396,14107,6270,22295,16639,10900,5271,21747,16926,20053,21224,21649,23535, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1824,1151,576,1917,1472,739,350,2192,1684,1771,1716,1685,2129, 
 收到的其他与经营活动有关的现金(万元),3116,1638,1268,3233,3018,1998,381,4113,3963,3520,3078,714,185, 
 经营活动现金流入小计(万元),26336,16895,8115,27444,21129,13637,6002,28052,22573,25344,26019,24048,25848, 
 购买商品、接受劳务支付的现金(万元),15922,10278,4074,12975,10560,6247,3533,15417,13357,11212,14883,14077,19074, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4384,2719,1307,3742,2815,1890,982,3630,2494,3219,2943,2487,2180, 
 支付的各项税费(万元),563,394,218,1018,814,562,317,759,604,1012,786,1041,697, 
 支付的其他与经营活动有关的现金(万元),4344,2360,2911,5084,3470,2805,576,4884,3194,6698,4373,2936,2041, 
 经营活动现金流出小计(万元),25214,15751,8509,22820,17659,11504,5408,24690,19648,22141,22985,20541,23992, 
 经营活动产生的现金流量净额(万元),1122,1144,-394,4624,3470,2133,594,3362,2925,3204,3034,3507,1856, 
 收回投资所收到的现金(万元),56700,28700,17200,7000,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),238,136,81,6,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,--,--,7,6,0,--,4,--,5,0,--,4, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),921,154,--,1788,1852,1849,--,63,50,16,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),57859,28990,17281,8800,1858,1849,0,67,50,21,0,0,4, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3543,1588,690,3152,2532,2291,1114,835,825,857,1940,3337,945, 
 投资所支付的现金(万元),50900,25900,11700,20000,--,--,--,--,--,--,--,--,500, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),7659,7659,8859,--,--,--,--,--,--,--,--,--,--, 
