 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),225952,139371,64418,213115,174053,112580,54064,201617,186381,189920,169551, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),0,--,0,14,14,14,14,1733,1372,4086,2246, 
 收到的其他与经营活动有关的现金(万元),2143,1249,1170,5735,2715,2276,2131,3695,5353,4236,18866, 
 经营活动现金流入小计(万元),228095,140620,65588,218864,176782,114870,56210,207045,193106,198242,190663, 
 购买商品、接受劳务支付的现金(万元),127250,72746,31054,82903,83307,47542,23582,87238,83218,97880,88774, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),47848,32363,14518,59565,43771,29870,15175,60052,54794,50640,47761, 
 支付的各项税费(万元),18965,11770,4215,22048,17090,10716,5081,19015,17323,19409,19611, 
 支付的其他与经营活动有关的现金(万元),16853,10917,7149,19444,12757,8399,1931,17755,16428,12149,14894, 
 经营活动现金流出小计(万元),210916,127797,56936,183959,156925,96527,45770,184060,171762,180077,171039, 
 经营活动产生的现金流量净额(万元),17179,12823,8653,34905,19858,18343,10440,22985,21344,18164,19624, 
 收回投资所收到的现金(万元),70205,37739,18547,--,0,--,0,2500,2000,--,--, 
 取得投资收益所收到的现金(万元),253,103,97,156,30,30,0,24,75,60,76, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),8,8,5,1502,1350,1349,1437,20,115,549,792, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,592,300,195, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),70465,37850,18649,1658,1380,1379,1437,2544,2781,909,1063, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4318,1232,257,5846,2220,2075,268,4997,9378,9399,22932, 
 投资所支付的现金(万元),93468,40297,6253,12312,0,--,0,13,2670,3471,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,184,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),97786,41529,6510,18158,2220,2075,268,5194,12047,12870,22932, 
 投资活动产生的现金流量净额(万元),-27321,-3680,12138,-16500,-840,-696,1169,-2650,-9266,-11960,-21869, 
 吸收投资收到的现金(万元),85370,84770,84770,--,0,--,0,--,1400,3821,23976, 
 其中：子公司吸收少数股东投资收到的现金(万元),600,--,--,--,0,--,--,--,1400,3261,--, 
 取得借款收到的现金(万元),43000,40000,40000,74000,74000,52000,35000,72000,83508,92562,67000, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),128370,124770,124770,74000,74000,52000,35000,72000,84908,96383,90976, 
 偿还债务支付的现金(万元),68000,54000,36000,74000,67000,40000,24000,89000,83428,78046,82000, 
 分配股利、利润或偿付利息所支付的现金(万元),10567,10883,7012,10975,9305,8872,6976,12271,11827,12098,6580, 
 其中：子公司支付给少数股东的股利、利润(万元),1800,1800,--,1766,1592,1592,--,950,1859,954,892, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,950,--, 
 筹资活动现金流出小计(万元),78567,64883,43012,84975,76305,48872,30976,101271,95255,91094,88580, 
 筹资活动产生的现金流量净额(万元),49803,59888,81758,-10975,-2305,3128,4024,-29271,-10347,5289,2397, 
 汇率变动对现金及现金等价物的影响(万元),-971,-166,-79,452,-53,118,-69,160,110,-239,-55, 
 现金及现金等价物净增加额(万元),38690,68864,102471,7882,16660,20894,15564,-8775,1841,11254,96, 
 加:期初现金及现金等价物余额(万元),31477,31477,31477,23418,23418,23418,23370,32193,30352,19098,19002, 
 期末现金及现金等价物余额(万元),70166,100341,133947,31300,40078,44312,38934,23418,32193,30352,19098, 
 净利润(万元),--,11980,--,23609,--,--,--,10289,15922,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,896,--,1149,--,--,--,1511,879,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,4627,--,9033,--,--,--,9079,8415,--,--, 
 无形资产摊销(万元),--,315,--,599,--,--,--,554,519,--,--, 
 长期待摊费用摊销(万元),--,432,--,667,--,--,--,676,490,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-9,--,1569,--,--,--,507,-3,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,-71,619,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1091,--,2185,--,--,--,3091,2493,--,--, 
 投资损失(万元),--,-2274,--,-6106,--,--,--,4148,-1330,--,--, 
 递延所得税资产减少(万元),--,37,--,174,--,--,--,-34,-561,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,-82,--,--, 
 存货的减少(万元),--,131,--,-3655,--,--,--,715,-2407,--,--, 
 经营性应收项目的减少(万元),--,-6812,--,1589,--,--,--,-6609,2627,--,--, 
 经营性应付项目的增加(万元),--,2242,--,4093,--,--,--,-869,-6237,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
