 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2007-06-30,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),27796,119906,65341,38049,13909,126461,82131,58574,34776,134462,72902,46237,17812,95687,66349,47801,29503,89606,57134,29113,14032,70304,46830,33635,14517,96373,62954,42145,24520,133446,68790,53037,32052,75956,40546,23229,9446,42916,26306,15823,9659,66468,33128,32565,56801,25306,35642,23947, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 收到的税费返还(万元),618,848,838,615,416,5284,3600,2860,1826,4831,3608,1660,895,4918,3593,1125,536,923,679,399,214,1296,1219,836,702,1178,1119,960,76,385,630,555,--,139,--,--,--,597,1369,523,361,51,9,9,12,0,0,0, 
 收到的其他与经营活动有关的现金(万元),6416,14940,7808,5000,9089,21251,6199,5841,9612,31193,12373,9281,2562,9744,12643,7061,4970,8771,11891,8243,4651,7713,16406,7102,4063,9561,7764,4284,7048,9737,8537,7266,12505,12633,4821,3540,654,1431,4504,3801,3086,2462,3629,3178,1129,549,241,213, 
 经营活动现金流入小计(万元),34829,135694,73988,43665,23414,152996,91930,67274,46213,170486,88883,57178,21269,110350,82585,55987,35010,99300,69704,37755,18897,79313,64455,41573,19282,107112,71838,47390,31645,143568,77958,60858,44557,88728,45367,26769,10100,44943,32179,20147,13107,68980,36766,35753,57942,25855,35883,24159, 
 购买商品、接受劳务支付的现金(万元),25348,77016,57494,37133,20451,64943,47475,33844,17974,47556,38282,25589,12574,57848,39072,30643,15880,70018,47959,31148,19222,55964,47877,33064,15867,59897,40907,23740,11777,101050,41782,30683,26793,66390,40232,27433,14818,48777,42589,19646,11486,54558,38169,34806,43933,21050,23047,8612, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),6260,21263,15839,11290,5518,20074,13616,9010,5065,17903,13480,9284,4937,17713,12499,8766,4781,16852,13834,9391,4716,13852,11486,7083,4229,14636,10738,6993,3217,11518,8683,5488,2791,7627,5798,3855,1995,6480,4648,2976,1463,6075,4120,2943,2866,1280,1639,800, 
 支付的各项税费(万元),1163,7545,6981,4956,2447,5084,3991,3248,1242,4986,3899,3311,1631,3189,2098,1707,575,3140,1864,1552,334,6033,2841,2275,836,11603,7948,4792,2845,13018,9211,6048,4736,9951,8294,6279,3137,5387,4879,2742,1139,3862,1484,510,3569,1547,1767,546, 
 支付的其他与经营活动有关的现金(万元),7335,28383,12150,8200,6848,33713,18585,12752,6377,28491,17401,10546,4658,19526,25815,9281,4189,17466,18270,12244,7313,13560,15852,9586,6689,12751,14333,9315,9460,11185,14032,11671,17412,13155,3551,1773,2356,6713,4638,2716,1334,4288,4897,3250,4789,3385,5547,1345, 
 经营活动现金流出小计(万元),40107,134207,92464,61580,35264,123814,83666,58854,30657,98937,73062,48729,23800,98276,79484,50397,25425,107477,81927,54336,31585,89410,78056,52008,27621,98888,73926,44840,27299,136770,73708,53889,51733,97123,57875,39339,22305,67357,56754,28079,15423,68783,48670,41509,55156,27262,32000,11303, 
 经营活动产生的现金流量净额(万元),-5278,1487,-18476,-17915,-11850,29181,8264,8421,15556,71549,15821,8449,-2531,12074,3100,5590,9585,-8177,-12223,-16581,-12689,-10097,-13601,-10435,-8339,8225,-2088,2550,4346,6798,4250,6968,-7175,-8395,-12508,-12570,-12205,-22414,-24575,-7933,-2316,198,-11903,-5757,2787,-1407,3883,12857, 
 收回投资所收到的现金(万元),59931,292898,208985,183934,104950,321657,205916,136106,53586,224022,172452,140030,87660,118749,71450,33750,22750,115080,34400,--,--,97518,--,--,--,5,--,--,--,1740,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 取得投资收益所收到的现金(万元),225,3513,3251,3128,230,3413,3265,1781,120,1626,1574,1525,34,13550,13514,2290,2270,266,74,--,0,907,--,35,5,144,--,--,43,1,1,1,--,--,--,--,--,--,--,--,--,0,--,0,33,32,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),735,43555,7652,6747,--,415,411,303,105,2075,675,671,500,3051,--,--,--,15,5,--,--,140,223,133,--,9,3,3,--,27,3,0,--,--,--,--,--,35,3,6,2,90,40,5,98,90,302,1, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,18600,17200,--,9632,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,133,--,--,--,--,--,--,2150,4454,4454,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),--,1713,--,--,--,22403,15399,10356,--,4870,300,300,--,--,--,146,--,90,80,78,--,4060,35322,12500,13511,1270,19192,18436,12003,35376,37,7,--,1804,1944,1464,--,4037,945,104,55,1331,231,91,102,40,32,18, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 投资活动现金流入小计(万元),60891,341679,238488,211009,105181,357519,224991,148546,53811,232594,175001,142525,88194,135350,84964,36187,25020,115451,34559,78,0,102625,35678,12668,13517,1429,19195,18439,12045,39293,4495,4461,0,1804,1944,1464,--,4072,949,110,57,1420,271,96,233,162,335,19, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5898,60524,48116,41977,38430,57643,23697,12000,6203,20822,9512,6339,3975,17778,11918,8969,4418,14356,12561,9309,2199,28477,13580,9322,977,24348,14588,10430,3817,8670,4920,3305,1911,9343,3972,8799,1211,8093,7547,4875,2670,16365,8602,2290,12129,4061,5392,5622, 
 投资所支付的现金(万元),59799,266819,201187,177444,80761,355640,233017,159670,69474,241895,174492,147736,74920,120515,89411,57461,37729,185800,114000,42000,--,94920,26520,520,151,449,32,--,477,1163,1153,1153,--,--,--,--,3150,--,--,--,--,0,--,0,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,8577,650,650,--,4532,4973,4973,3853,--,--,--,--,65000,--,--,--,--,--,--,--,6199,7745,7745,16945,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),3125,7980,--,--,--,7489,--,--,--,19184,13404,13404,13404,7417,--,46,--,3125,519,519,--,2504,69191,47000,6400,9500,18543,18543,13800,31960,--,--,--,3500,--,--,--,3250,--,--,--,1365,--,0,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 投资活动现金流出小计(万元),68822,335322,249303,219420,119191,420773,256715,171670,75677,290478,198058,168128,92299,150241,106303,71449,46000,203281,127080,51828,2199,190900,109291,56842,7528,34297,33163,28973,18094,47991,13818,12202,18856,12843,3972,8799,4361,11343,7547,4875,2670,17730,8602,2290,12129,4061,5392,5622, 
 投资活动产生的现金流量净额(万元),-7931,6356,-10814,-8412,-14010,-63254,-31724,-23124,-21866,-57885,-23057,-25603,-4104,-14892,-21338,-35262,-20981,-87830,-92521,-51750,-2199,-88275,-73613,-44173,5989,-32868,-13968,-10534,-6049,-8698,-9324,-7741,-18856,-11039,-2028,-7335,-4361,-7271,-6598,-4765,-2613,-16310,-8331,-2194,-11897,-3899,-5058,-5603, 
 吸收投资收到的现金(万元),--,23922,27894,27894,--,48143,20515,--,--,490,490,--,--,490,--,--,--,55743,55743,--,--,86200,86200,86200,--,--,--,--,--,3500,--,--,9000,8464,8464,350,--,980,980,--,--,50395,49423,0,9998,3203,0,235, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,23922,27894,27894,--,48143,20515,--,--,490,490,--,--,490,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3500,--,--,9000,350,350,350,--,980,--,--,--,0,--,0,940,3203,0,0, 
 取得借款收到的现金(万元),32850,145704,85042,65042,26000,112870,77898,53950,36660,140800,113800,103800,62800,165000,159000,76600,33000,197356,152356,97356,33400,119593,67531,20000,16100,60772,36872,25872,16000,13000,13150,13150,13000,40658,24441,11641,11000,15000,13000,5000,5000,7900,--,2900,4500,0,3000,0, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,4972,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 收到其他与筹资活动有关的现金(万元),--,28602,24717,14712,--,10145,12418,--,--,526,10484,10484,7600,--,100,--,--,4052,--,--,--,--,2000,--,--,410,1,--,1,10728,--,--,--,3490,--,6195,--,2119,2119,--,--,0,--,0,0,0,0,0, 
 筹资活动现金流入小计(万元),32850,198227,137654,107649,26000,171158,110832,53950,36660,146788,124774,114284,70400,165490,159100,76600,33000,257151,208098,97356,33400,205793,155731,106200,16100,61182,36873,25872,16001,27228,13150,13150,22000,52612,32906,18186,11000,18099,16099,5000,5000,58295,49423,2900,14498,3203,3000,235, 
 偿还债务支付的现金(万元),28802,166757,92816,71500,29000,82450,64450,34000,31000,132800,93000,83000,58000,154000,120000,42000,20000,189918,122900,52500,24500,47803,47803,37772,14500,37000,23300,15000,10000,22000,15203,11203,5053,30658,14373,5000,5000,--,--,--,--,12400,1500,0,1500,0,1500,0, 
 分配股利、利润或偿付利息所支付的现金(万元),1459,10178,7548,3885,1409,7845,6302,2773,1265,7163,5937,2741,1032,9419,8031,4034,1612,9231,5948,3528,1531,5557,4668,966,353,5050,4037,3760,132,4971,3956,3819,428,4217,3734,3456,195,3637,3149,3059,--,405,361,212,114,49,27,30, 
 其中：子公司支付给少数股东的股利、利润(万元),--,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,393,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0, 
 支付其他与筹资活动有关的现金(万元),--,16834,3880,98,--,13090,18614,1125,--,--,7500,7500,--,--,12350,5000,--,2581,2467,2029,--,6488,4276,257,--,400,--,--,--,2000,--,--,--,105,--,3028,--,--,--,--,--,0,469,0,0,0,0,0, 
 筹资活动现金流出小计(万元),30262,193769,104244,75483,30409,103385,89366,37898,32265,139963,106437,93241,59032,163419,140381,51034,21612,201730,131315,58057,26031,59848,56747,38996,14853,42450,27337,18760,10132,28971,19160,15022,5481,34980,18107,11484,5195,3637,3149,3059,--,12805,2330,212,1614,49,1527,30, 
 筹资活动产生的现金流量净额(万元),2588,4458,33410,32166,-4409,67773,21465,16052,4395,6824,18337,21043,11368,2071,18719,25566,11388,55421,76783,39299,7369,145945,98984,67204,1247,18732,9536,7113,5868,-1744,-6010,-1872,16519,17632,14798,6702,5805,14462,12950,1941,5000,45490,47093,2688,12883,3154,1473,205, 
 汇率变动对现金及现金等价物的影响(万元),-1018,10275,4723,1616,-1183,-3395,-1158,-594,-56,618,579,462,12,2,196,246,5,-500,251,288,-376,-233,-22,-23,--,-128,28,4,--,247,116,-20,--,-591,--,-473,19,204,44,--,--,-28,-0,0,-0,-0,-8,0, 
