 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31, 
 销售商品、提供劳务收到的现金(万元),3766,19849,12898,9303,4809,26142,18274,12794,6615,24192,14486,9739,4447,25434,15504,10318,3940,25512,16379,11217,5561,21960,14303,8011,3678,20528,14363,8756,4011,25963,15899,18359,21177,13402, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 收到的税费返还(万元),--,0,0,0,0,23,23,23,23,0,--,0,--,42,42,42,19,17,17,0,--,21,15,15,14,243,215,215,123,177,114,43,58,57, 
 收到的其他与经营活动有关的现金(万元),851,995,786,749,474,1211,178,491,191,2328,475,292,386,864,1254,1397,1000,893,1798,955,451,978,702,542,258,992,1084,448,184,765,668,3756,1216,2404, 
 经营活动现金流入小计(万元),4617,20845,13684,10052,5283,27376,18475,13308,6830,26520,14961,10031,4833,26340,16800,11756,4959,26422,18194,12172,6012,22959,15020,8568,3951,21763,15662,9418,4318,26905,16681,22158,22451,15863, 
 购买商品、接受劳务支付的现金(万元),3917,12662,9266,6889,3430,16318,12323,10029,5606,13879,10339,7131,3885,16623,14905,11187,6497,16408,12098,8028,4221,15317,11608,6680,3514,20302,16153,11437,7155,17484,13004,15869,14153,10134, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,0,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),487,2780,2135,1511,710,3529,2839,2069,779,3209,2484,1804,1149,2982,2433,1345,656,2773,1893,1551,993,2707,2125,1474,672,2528,1839,1280,639,1535,1187,1241,1294,648, 
 支付的各项税费(万元),129,728,571,416,231,1344,1129,875,586,1754,1296,1071,531,1866,1400,825,403,1812,1187,1052,518,1744,1263,699,436,1192,976,712,442,1320,987,1439,1286,1014, 
