 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),97377,74115,36790,109663,84285,53684,23121,82014,78174,50681,24561,98920,68809,45591,20547,89152,65748,40090,19510,84730,63447,42327,17922,84713,63769,38476,10691,63183,46939,30006,12333,65268,56898,67723, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 收到的税费返还(万元),9457,2332,1030,1638,1220,1012,412,807,1247,987,694,1411,902,483,307,1506,1086,713,241,2131,1911,1183,653,2518,2052,1626,1306,2356,1658,1319,215,1559,1108,2276, 
 收到的其他与经营活动有关的现金(万元),1341,727,419,2267,1004,609,886,4146,2159,375,1691,1119,1058,883,287,581,1662,1251,763,1510,3319,757,412,523,2602,1619,803,1139,2201,1819,639,933,1918,2751, 
 经营活动现金流入小计(万元),108175,77174,38240,113567,86509,55305,24419,86968,81581,52042,26947,101451,70768,46957,21141,91238,68496,42055,20514,88371,68677,44268,18988,87754,68423,41721,12800,66678,50798,33143,13186,67761,59925,72750, 
 购买商品、接受劳务支付的现金(万元),48333,33278,17271,65694,57215,38241,20159,51528,46696,28602,16044,58762,49842,29723,13080,68087,52292,30778,15452,63530,55260,36670,20010,59696,48170,31933,9804,66681,57822,38236,15195,54496,46303,54481, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0, 
 支付给职工以及为职工支付的现金(万元),10729,7742,4009,12389,8454,5452,2951,9200,6266,4262,2311,7336,5245,3507,1957,6078,4359,2933,1613,5732,4343,2999,1551,4682,3136,2246,948,3816,2556,1739,948,3185,2833,2453, 
 支付的各项税费(万元),12699,11368,2606,10865,10180,8227,4213,4803,4442,3514,1935,2759,2701,2018,1015,1725,1025,848,573,1247,812,668,240,2110,2319,1610,985,1779,1728,1310,831,2084,1615,3126, 
 支付的其他与经营活动有关的现金(万元),8284,5680,2557,12307,7120,4963,2518,9573,6355,3179,1495,9850,3531,3236,2480,6207,3878,2033,1141,5774,388,1271,1773,6353,6177,2334,1334,4036,2021,1259,1832,2969,3091,4566, 
 经营活动现金流出小计(万元),80045,58069,26444,101255,82969,56884,29841,75104,63758,39557,21785,78708,61319,38485,18532,82097,61554,36592,18779,76283,60804,41608,23574,72840,59802,38124,13072,76311,64128,42544,18805,62734,53842,64627, 
