 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),86697,246198,153462,93159,48214,194534,136419,97839,62450,177719,110134,70535,38030,74514,50396,34249,16453,63741,49606,38045,19065,55671,38381,24889,15561,39745,26941,15487,25926,19686,15991, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1,--,--,--,33,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1817,6831,5129,3655,1814,5430,3983,2320,833,6069,989,602,208,793,833,275,61,682,365,173,--,1423,759,332,156,813,433,136,414,16,--, 
 收到的其他与经营活动有关的现金(万元),1996,4022,69028,2573,1183,3117,17955,13422,5946,2022,16119,8436,4107,2029,1048,908,345,1528,901,395,284,774,394,324,232,218,488,121,82,4082,1039, 
 经营活动现金流入小计(万元),90510,257051,227619,99387,51212,203081,158356,113580,69230,185810,127241,79572,42344,77336,52277,35432,16858,65951,50872,38613,19350,57868,39535,25545,15983,40776,27862,15744,26422,23784,17030, 
 购买商品、接受劳务支付的现金(万元),47777,153231,87551,47952,24244,94571,76370,54818,31352,112688,89426,54953,28094,38687,26341,16780,10000,33361,23405,17386,9287,31402,21264,12844,7179,27119,19152,9878,16897,11543,10994, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,3,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),16071,45982,32313,18250,9575,30893,22705,15579,9216,28814,22793,14822,8314,11576,7481,4949,2709,9253,6342,3806,1987,7418,5049,2905,1348,4879,3634,2238,2924,1619,1177, 
 支付的各项税费(万元),7194,15059,12316,7533,3959,11678,8743,5852,2835,11552,4930,3039,899,3139,2315,1551,812,3354,2972,1824,1462,2937,2710,1410,743,2393,2133,609,2850,1577,1363, 
 支付的其他与经营活动有关的现金(万元),3420,13000,51064,3806,2129,9233,9102,3923,646,9284,1733,1121,799,4145,1849,1516,376,3287,1199,486,408,2573,1158,1005,585,1980,963,649,1196,4153,2321, 
 经营活动现金流出小计(万元),74462,227272,183243,77541,39906,146375,116920,80172,44049,162338,118881,73935,38106,57547,37985,24796,13897,49256,33918,23501,13145,44330,30181,18164,9859,36371,25883,13374,23867,18891,15855, 
 经营活动产生的现金流量净额(万元),16048,29779,44375,21845,11305,56706,41436,33408,25181,23472,8360,5637,4239,19789,14292,10636,2962,16695,16954,15111,6205,13538,9353,7381,6124,4405,1979,2370,2555,4892,1175, 
 收回投资所收到的现金(万元),45000,148318,--,--,--,169396,--,--,--,64339,--,--,--,104106,--,--,27300,57900,39503,--,--,--,--,--,--,--,--,--,3475,--,95, 
 取得投资收益所收到的现金(万元),939,1404,--,--,--,1689,--,--,--,646,--,--,--,1623,--,680,262,454,268,--,--,--,--,--,--,--,--,--,2,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,43,24,19,19,403,245,243,1007,198,223,37,1225,21,-13,8,1,24,4,3,--,32,30,--,--,9,--,--,58,--,36, 
 处置子公司及其他营业单位收到的现金净额(万元),1049,511,525,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),155475,--,235956,164010,81899,--,144022,94910,39998,19315,56536,40911,17125,11,71629,48500,--,4233,1781,18940,--,--,--,0,--,--,--,--,1000,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),202463,150276,236505,164029,81918,171488,144268,95153,41005,84498,56759,40948,18350,105762,71616,49188,27563,62611,41556,18943,0,32,30,0,0,9,0,0,4535,0,132, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),7980,39938,16430,6881,3928,10545,9196,5343,3585,16387,9406,6150,3684,12093,7650,5455,2674,10844,5378,4387,3780,7352,4233,2381,632,5832,4586,3582,7130,2914,776, 
 投资所支付的现金(万元),75183,211596,102288,--,--,161265,--,--,--,84888,--,--,--,91500,--,--,31400,78935,52500,--,14815,--,--,--,--,--,300,--,3475,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,34810,--,--,--,--,--,--,--,5529,6751,--,--,78642,3456,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),148994,--,234041,162291,72405,--,152916,100117,20206,6627,75932,34163,12181,0,74157,48400,0,7,--,31800,--,--,--,0,--,--,--,--,80,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),232158,286344,352758,169172,76333,171810,162112,105460,23791,113431,92089,40314,15865,182235,85263,53855,34075,89786,57878,36187,18595,7352,4233,2381,632,5832,4886,3582,10685,2914,776, 
 投资活动产生的现金流量净额(万元),-29695,-136068,-116253,-5144,5585,-322,-17844,-10307,17214,-28933,-35330,634,2485,-76474,-13647,-4667,-6511,-27175,-16323,-17243,-18595,-7320,-4203,-2381,-632,-5823,-4886,-3582,-6151,-2914,-645, 
 吸收投资收到的现金(万元),521,151671,151734,3769,285,58,58,58,58,80171,80982,80781,--,2113,2149,1935,187,182,201,201,217,--,--,--,--,65167,--,--,3515,2000,800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,290,--,--,--,58,--,--,--,--,--,--,--,177,213,--,187,--,201,201,217,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),227,8437,8511,3923,3923,31436,26949,19113,15613,76091,27072,14768,8430,46593,12903,9255,5638,18817,13126,10409,6022,--,--,--,--,16696,11377,4430,4812,--,50, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),606,823,271,151,13,--,57,157,33,73,236,188,91,365,491,277,73,864,869,645,43,1234,487,390,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),1354,160931,160516,7843,4221,31494,27064,19328,15705,156335,108290,95737,8521,49070,15543,11468,5898,19863,14196,11255,6282,1234,487,390,0,81862,11377,4430,8327,2000,850, 
 偿还债务支付的现金(万元),3,23030,22077,15960,9715,44297,36079,29014,14489,112369,50588,11431,3758,18190,16341,11805,2688,10646,7135,853,--,--,--,--,--,20405,9891,3738,1104,50,--, 
 分配股利、利润或偿付利息所支付的现金(万元),60,12409,12375,12224,93,12606,12056,11923,73,5700,5770,5366,357,4258,4064,4049,25,4891,4800,4800,--,3600,3603,3603,--,2079,2038,1991,2418,2500,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,181,--,--,--,217,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1680,4266,2022,216,145,91,10,53,25,593,842,811,-6,239,60,--,--,9,11,11,--,--,6,24,--,63,--,36,28,--,--, 
 筹资活动现金流出小计(万元),1743,39705,36474,28400,9953,56993,48144,40990,14587,118662,57200,17608,4109,22687,20466,15854,2712,15547,11946,5664,0,3600,3608,3627,0,22546,11929,5765,3550,2550,0, 
 筹资活动产生的现金流量净额(万元),-389,121226,124042,-20557,-5732,-25499,-21080,-21662,1118,37673,51090,78129,4412,26384,-4923,-4386,3185,4317,2251,5591,6282,-2366,-3121,-3237,0,59316,-551,-1335,4778,-550,850, 
 汇率变动对现金及现金等价物的影响(万元),-1011,-5048,-642,-693,-77,3759,328,581,-104,1493,-219,-3869,-507,-111,127,130,24,-631,-417,-358,-196,-105,138,91,-4,-417,-292,-144,-235,-2,-242, 
 现金及现金等价物净增加额(万元),-15048,9888,51522,-4548,11081,34644,2840,2020,43408,33705,23901,80531,10628,-30412,-4150,1713,-340,-6794,2464,3102,-6304,3747,2168,1854,5488,57481,-3751,-2691,947,1426,1138, 
 加:期初现金及现金等价物余额(万元),113400,96836,99025,96836,96836,62192,62504,62504,62504,28487,41666,40901,40901,58899,58899,58899,59219,65693,65788,65693,65786,61947,61947,61947,61947,4466,4466,4466,3519,2093,955, 
 期末现金及现金等价物余额(万元),98352,106724,150547,92288,107916,96836,65344,64524,105912,62192,65567,121432,51530,28487,54749,60612,58879,58899,68253,68795,59482,65693,64115,63801,67435,61947,715,1775,4466,3519,2093, 
 净利润(万元),--,38880,--,16568,--,38342,--,14043,--,30224,--,6807,--,12319,--,6114,--,14157,--,7669,--,18675,--,8191,--,9009,--,3970,5549,4823,3816, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,16165,--,-236,--,476,--,-1008,--,3927,--,-272,--,1373,--,-171,--,307,--,-502,--,342,--,47,--,406,--,224,115,47,154, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,13640,--,4617,--,10721,--,3681,--,9832,--,4623,--,3255,--,1193,--,2048,--,984,--,1490,--,666,--,1060,--,462,439,313,228, 
 无形资产摊销(万元),--,1285,--,429,--,900,--,712,--,865,--,406,--,240,--,55,--,77,--,22,--,39,--,19,--,35,--,17,30,21,1, 
 长期待摊费用摊销(万元),--,566,--,187,--,181,--,71,--,183,--,96,--,34,--,14,--,43,--,19,--,38,--,19,--,18,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-6,--,4,--,-54,--,-62,--,224,--,10,--,77,--,20,--,23,--,8,--,44,--,--,--,-3,--,--,4,60,-1, 
 固定资产报废损失(万元),--,111,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--, 
