 报告日期,2017-09-30,2017-06-30,2016-12-31,2016-09-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31, 
 销售商品、提供劳务收到的现金(万元),16769,9463,42945,13669,4906,37706,29507,36257, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),678,235,1921,1657,433,2990,577,908, 
 收到的其他与经营活动有关的现金(万元),1287,287,786,599,125,2308,3562,2798, 
 经营活动现金流入小计(万元),18733,9985,45652,15925,5463,43003,33646,39963, 
 购买商品、接受劳务支付的现金(万元),14777,9846,17282,13188,3364,17189,14349,15095, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7753,5893,8049,6210,2930,6870,6899,5206, 
 支付的各项税费(万元),4818,4557,3718,2771,1294,4805,4168,4634, 
 支付的其他与经营活动有关的现金(万元),4408,2402,5161,3869,1275,6641,6367,4617, 
 经营活动现金流出小计(万元),31755,22698,34210,26038,8864,35506,31784,29553, 
 经营活动产生的现金流量净额(万元),-13022,-12713,11442,-10114,-3401,7496,1863,10410, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),16,16,13,5,--,7,13,38, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),16,16,13,5,0,7,13,38, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),705,389,760,517,94,1379,681,2099, 
 投资所支付的现金(万元),--,--,--,--,--,4200,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),705,389,760,517,94,5579,681,2099, 
 投资活动产生的现金流量净额(万元),-689,-373,-747,-512,-94,-5572,-668,-2061, 
 吸收投资收到的现金(万元),--,--,6600,6600,6600,--,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9200,7400,10400,9046,5546,16216,12800,11200, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),9200,7400,17000,15646,12146,16216,12800,11200, 
 偿还债务支付的现金(万元),10400,8900,15500,13800,9334,13516,11171,7429, 
 分配股利、利润或偿付利息所支付的现金(万元),285,181,631,489,195,3658,4658,3798, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,800,800,1200, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--, 
 筹资活动现金流出小计(万元),10685,9081,16131,14289,9529,17174,15829,11227, 
 筹资活动产生的现金流量净额(万元),-1485,-1681,869,1357,2617,-958,-3029,-27, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-15196,-14766,11564,-9269,-879,967,-1834,8322, 
 加:期初现金及现金等价物余额(万元),23761,23761,12197,12197,12197,11230,13064,4742, 
 期末现金及现金等价物余额(万元),8565,8995,23761,2928,11318,12197,11230,13064, 
