 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),175184,124119,51327,185986,134221,80864,40160,186146,140358,95240,48666,110134,67547,42090,18058,82557,55057,31719,10176,38497,24004,12819,5940,21556,13808,8369,3734,17549,6625,11056,5240,1345, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1286,34,29,405,497,136,2,1037,652,640,46,384,--,--,--,439,2,--,--,114,4,3,3,185,33,27,27,198,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),3785,2274,807,17160,5528,3883,510,7976,2896,1968,404,4714,3627,2964,1130,4829,4673,3199,1402,3761,1840,889,511,2108,618,270,86,334,163,1437,301,101, 
 经营活动现金流入小计(万元),180256,126426,52163,203550,140246,84883,40672,195159,143906,97848,49116,115232,71174,45054,19188,87825,59732,34918,11577,42372,25848,13712,6454,23849,14460,8666,3848,18082,6788,12493,5541,1445, 
 购买商品、接受劳务支付的现金(万元),38905,25019,15645,74771,53992,28910,9529,55810,39143,29031,15085,33950,20693,12761,7289,23518,17148,10151,2975,14982,10414,6377,3170,11560,6596,3645,2125,7776,2816,4988,2567,799, 
