 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),35943,23134,16995,55814,35422,28876,20245,54553,26189,33766,30836,28504, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2207,2004,590,2914,3749,3246,786,3991,2729,1483,2198,1841, 
 经营活动现金流入小计(万元),38150,25138,17585,58727,39171,32122,21030,58544,28918,35249,33033,30345, 
 购买商品、接受劳务支付的现金(万元),35580,21473,12079,38352,29701,24735,16776,38422,20297,27903,25387,23000, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),2414,1758,1106,2014,1597,1295,999,2041,1355,2261,1944,2048, 
 支付的各项税费(万元),4883,3623,2496,3173,2357,1701,1330,3062,859,3025,3160,4970, 
 支付的其他与经营活动有关的现金(万元),3179,2700,921,3089,5944,6665,6064,3388,1875,4455,2572,2392, 
 经营活动现金流出小计(万元),46056,29554,16602,46628,39599,34395,25170,46914,24386,37643,33063,32411, 
 经营活动产生的现金流量净额(万元),-7907,-4417,983,12100,-428,-2274,-4139,11630,4532,-2395,-30,-2066, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),699,275,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),5,--,--,2,0,--,2,119,--,0,--,29, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),26615,6174,4675,308,1558,2627,1735,711,350,1226,458,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),27319,6449,4675,310,1558,2627,1737,830,350,1226,458,29, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),89,66,44,49,33,12,4,22,36,72,152,3650, 
 投资所支付的现金(万元),200,--,--,--,--,--,--,--,--,30,--,252, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),94813,1014,8940,8032,1489,1031,155,17918,12803,427,1400,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),95102,1080,8984,8082,1522,1043,159,17940,12839,528,1552,3902, 
 投资活动产生的现金流量净额(万元),-67783,5369,-4309,-7771,36,1584,1578,-17110,-12490,698,-1094,-3873, 
 吸收投资收到的现金(万元),78005,--,--,--,--,--,--,12507,12507,165,--,4332, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,165,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,4000,1500,3000,5000,4338, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,100, 
 筹资活动现金流入小计(万元),78005,0,0,0,0,0,0,16507,14007,3165,5000,8770, 
 偿还债务支付的现金(万元),--,--,--,2500,--,--,--,4500,4500,3939,4539,1170, 
 分配股利、利润或偿付利息所支付的现金(万元),3000,3000,--,95,83,55,26,3084,87,90,207,115, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),1166,--,--,--,--,--,--,--,--,--,104,1, 
 筹资活动现金流出小计(万元),4166,3000,0,2595,83,55,26,7584,4587,4029,4850,1285, 
 筹资活动产生的现金流量净额(万元),73839,-3000,0,-2595,-83,-55,-26,8923,9420,-864,150,7485, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),-1851,-2048,-3326,1733,-475,-745,-2587,3443,1463,-2561,-973,1546, 
