 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2015-03-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),49473,28786,14725,47973,22546,26397,9957,4829,16246,7204,13008,8493, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),139,87,--,5,5,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4226,2131,1251,2889,2364,995,142,38,389,180,281,66, 
 经营活动现金流入小计(万元),53838,31004,15976,50867,24915,27392,10098,4867,16635,7385,13290,8559, 
 购买商品、接受劳务支付的现金(万元),44478,25535,13217,29650,11550,13432,5324,1662,7567,3350,7261,5152, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7216,4629,2181,5875,2692,4679,2021,896,3265,1498,2101,1209, 
 支付的各项税费(万元),3807,2864,1989,4212,1875,3105,1488,1120,2354,1093,1620,1107, 
 支付的其他与经营活动有关的现金(万元),2908,2125,1116,2992,1294,3116,1018,735,2509,1141,1201,1089, 
 经营活动现金流出小计(万元),58409,35154,18504,42729,17410,24332,9851,4413,15694,7081,12183,8557, 
 经营活动产生的现金流量净额(万元),-4571,-4150,-2528,8137,7504,3060,248,454,941,304,1106,2, 
 收回投资所收到的现金(万元),34500,13000,3000,27990,12490,20300,18100,7100,24999,13200,--,--, 
 取得投资收益所收到的现金(万元),284,95,--,96,27,73,55,24,137,73,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),10,3,3,--,--,0,--,--,3,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),1310,1310,252,5540,5500,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),36104,14408,3255,33626,18017,20373,18155,7124,25139,13273,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),6260,3213,1754,4116,2191,1718,840,497,2997,173,221,279, 
 投资所支付的现金(万元),46500,33500,--,30900,18900,16890,16390,6390,28499,16999,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,6000,6000,5761,--,--,--,--,--,--, 
