 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2010-06-30,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),127432,99067,74065,29799,99234,66921,44965,14941,69054,53103,32049,18552,64489,39904,21832,12589,45023,31346,19515,9746,35676,23444,13695,7023,19999,14293,8108,2696,18779,13415,7084,15766,5712,12228,6144, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 收到的税费返还(万元),337,328,231,143,123,58,13,--,116,116,98,56,99,76,41,25,306,168,62,56,104,104,70,58,238,188,168,--,--,--,--,0,--,0,0, 
 收到的其他与经营活动有关的现金(万元),4161,7892,5478,3061,1457,9267,7759,2265,2304,3801,2472,2044,1532,5665,3329,2813,1835,1928,1267,1242,1135,3200,1828,1116,1416,1856,774,562,787,1108,183,1224,34,4,2, 
 经营活动现金流入小计(万元),131929,107287,79774,33003,100815,76245,52738,17206,71474,57020,34619,20651,66120,45645,25203,15426,47164,33442,20845,11044,36915,26747,15594,8197,21653,16337,9050,3258,19567,14524,7266,16989,5746,12231,6146, 
 购买商品、接受劳务支付的现金(万元),97473,79786,47291,29535,78924,59987,39423,16228,36926,32839,17738,10762,45361,30811,18429,11107,29788,22876,15774,7474,23297,16214,9580,4194,16679,10166,5998,3370,13999,9990,6210,10650,5290,6716,4538, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),13967,11495,7583,3883,12583,9858,6734,3410,9713,7000,4773,2689,8618,6522,4203,2412,5896,4444,2821,1425,5576,3570,2239,1132,4016,2538,1535,540,1791,1217,724,1209,492,797,598, 
 支付的各项税费(万元),5409,4576,3711,1730,6544,4668,3212,1210,6643,4398,2779,1327,5740,4099,2837,1381,2903,2368,1606,1137,2973,2353,1788,670,2543,2356,1457,653,2737,2158,1303,2038,995,1880,1393, 
 支付的其他与经营活动有关的现金(万元),12668,11079,9453,5346,11130,11170,10361,5160,7596,9431,6254,4141,7820,10926,8019,5686,6985,7345,4554,4441,5157,6057,3837,2013,2800,4528,2886,1027,3092,3577,1900,3655,1217,1824,956, 
