 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),141912,88211,38500,207081,142082,107956,48413,170392,148623,138806,143289, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),3118,555,544,5609,3004,3088,473,8981,2314,3888,1667, 
 收到的其他与经营活动有关的现金(万元),332,324,284,466,216,1425,71,1575,394,585,783, 
 经营活动现金流入小计(万元),145362,89089,39329,213157,145303,112469,48958,180948,151331,143278,145739, 
 购买商品、接受劳务支付的现金(万元),85102,53880,31008,99809,78194,54940,26255,74359,55876,51034,57455, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),46944,33285,9773,46764,38026,27305,8511,39270,37263,37261,36626, 
 支付的各项税费(万元),13645,10251,4849,21044,15877,13361,4643,23964,17389,13571,15270, 
 支付的其他与经营活动有关的现金(万元),26874,16992,10250,33082,24522,21439,10153,35774,24715,26868,30061, 
 经营活动现金流出小计(万元),172565,114407,55880,200699,156620,117045,49562,173367,135243,128734,139412, 
 经营活动产生的现金流量净额(万元),-27203,-25318,-16551,12458,-11317,-4576,-605,7582,16088,14544,6327, 
 收回投资所收到的现金(万元),--,--,--,89,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,50,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),15,6,3,17,13,12,1,5,2,0,21, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),27971,10859,--,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),27986,10864,3,106,13,62,1,5,2,0,21, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),4216,3318,584,3111,1186,1543,45,1493,5887,9310,11778, 
 投资所支付的现金(万元),--,--,--,--,--,51,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),37765,37765,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),41981,41083,584,3111,1186,1594,45,1493,5887,9310,11778, 
 投资活动产生的现金流量净额(万元),-13995,-30219,-581,-3005,-1173,-1532,-44,-1488,-5885,-9310,-11757, 
 吸收投资收到的现金(万元),72110,72110,150,--,--,4,--,--,1626,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),150,150,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),48045,35772,23830,53957,40838,22672,17212,35665,22273,19482,24309, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),120155,107882,23980,53957,40838,22676,17212,35665,23899,19482,24309, 
 偿还债务支付的现金(万元),51694,34435,27018,47115,34101,16812,8805,22969,19065,18236,13400, 
 分配股利、利润或偿付利息所支付的现金(万元),1478,835,405,11220,10737,7037,401,15435,4442,3454,4369, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,1437,--,--, 
 筹资活动现金流出小计(万元),53172,35271,27423,58335,44838,23849,9206,38404,24944,21690,17769, 
 筹资活动产生的现金流量净额(万元),66983,72611,-3443,-4379,-4000,-1173,8006,-2739,-1045,-2208,6540, 
 汇率变动对现金及现金等价物的影响(万元),-671,-149,57,559,39,130,17,483,-14,-96,0, 
 现金及现金等价物净增加额(万元),25114,16924,-20519,5633,-16451,-7151,7375,3838,9145,2931,1110, 
 加:期初现金及现金等价物余额(万元),50488,50488,50488,44855,44254,44855,44855,41018,31872,28942,27831, 
 期末现金及现金等价物余额(万元),75603,67413,29969,50488,27803,37704,52230,44855,41018,31872,28942, 
 净利润(万元),--,7986,--,25336,--,--,--,23977,18562,13683,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,2948,--,1597,--,--,--,1614,576,1649,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,939,--,1681,--,--,--,1731,2136,1563,--, 
 无形资产摊销(万元),--,322,--,597,--,--,--,586,569,573,--, 
 长期待摊费用摊销(万元),--,11,--,22,--,--,--,33,18,111,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,14,--,28,--,--,--,12,11,1,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,1005,--,2146,--,--,--,1724,1476,1022,--, 
 投资损失(万元),--,-94,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,808,--,-984,--,--,--,-1381,-294,-397,--, 
 递延所得税负债增加(万元),--,--,--,-5,--,--,--,-4,-2,1,--, 
 存货的减少(万元),--,-3011,--,-13736,--,--,--,-6852,-2488,-1180,--, 
 经营性应收项目的减少(万元),--,-28321,--,-14929,--,--,--,-21101,-14875,-6940,--, 
 经营性应付项目的增加(万元),--,-7925,--,10705,--,--,--,7242,10063,4345,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,1,--,--,--,--,337,114,--, 
 经营活动产生现金流量净额(万元),--,-25318,--,12458,--,--,--,7582,16088,14544,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),75603,67413,29969,50488,27803,37704,52230,44855,41018,31872,28942, 
 现金的期初余额(万元),50488,50488,50488,44855,44254,44855,44855,41018,31872,28942,27831, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),25114,16924,-20519,5633,-16451,-7151,7375,3838,9145,2931,1110, 

