 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),24975,62039,68018,47209,14226,33819,24036,16260,8980,26330,23312,20709,4208,34187,23051,11625,4064,11493,7559,3738,1113,8599,5061,2820,1036,12317,10567,9009,16127,14358,13757, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),219,20,162,162,--,48,55,56,--,--,251,249,--,271,271,271,269,--,60,--,--,79,79,--,--,--,--,--,306,--,--, 
 收到的其他与经营活动有关的现金(万元),400,5696,14220,15196,1346,2220,2730,4928,532,1909,1989,1668,502,2373,3544,1732,1432,1102,319,395,9,816,5377,1298,623,1822,2582,1795,2694,1552,726, 
 经营活动现金流入小计(万元),25595,67755,82401,62567,15572,36086,26821,21245,9511,28239,25552,22625,4710,36831,26866,13628,5765,12595,7938,4134,1122,9493,10516,4117,1659,14139,13149,10803,19127,15910,14483, 
 购买商品、接受劳务支付的现金(万元),17832,65887,61227,33289,21849,52716,39937,26131,14241,24317,22491,6117,4711,11275,9590,5766,3498,30914,25490,17868,7411,23009,14357,5089,859,12273,8628,6373,10601,12593,9444, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3321,9497,3542,2789,1814,5764,2001,1183,460,2073,1454,876,435,1795,1220,810,360,1857,1135,696,380,1363,912,557,216,783,558,379,744,453,322, 
 支付的各项税费(万元),1115,6539,5078,4589,1037,2187,1747,1662,170,4166,2919,2698,1028,2993,1997,1749,120,2746,1694,1411,298,922,499,303,71,1635,1346,817,2151,1108,556, 
 支付的其他与经营活动有关的现金(万元),5827,27782,41573,23810,8671,17440,9980,7335,4093,10928,9543,6675,895,6893,7745,4423,694,3647,3610,1628,1743,3245,7045,5730,4251,2713,3633,2635,3597,2208,3903, 
 经营活动现金流出小计(万元),28094,109704,111420,64477,33371,78107,53665,36311,18964,41485,36407,16366,7068,22957,20553,12748,4672,39163,31929,21603,9832,28540,22813,11679,5397,17404,14166,10203,17092,16362,14224, 
 经营活动产生的现金流量净额(万元),-2499,-41949,-29019,-1910,-17799,-42021,-26845,-15067,-9453,-13246,-10855,6259,-2358,13874,6313,881,1093,-26568,-23991,-17469,-8710,-19047,-12297,-7561,-3739,-3265,-1017,600,2034,-452,259, 
 收回投资所收到的现金(万元),--,15000,15000,15000,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),148,--,9,9,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,0,--,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1560,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,2054,--,1,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),148,16561,17063,15010,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),383,5151,1780,3993,544,1787,2355,293,66,1833,756,68,6,887,168,84,57,2365,2156,1973,1190,6528,4030,1433,10,568,254,109,661,99,97, 
 投资所支付的现金(万元),--,7995,9696,--,4145,17332,--,--,--,6392,6192,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,22182,3,13856,--,29271,27705,25227,--,--,--,--,--,--,--,--,--,--,--,--,--,2650,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,2504,49,48,49,702,--,--,524,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),383,37831,11527,17897,4737,49093,30061,25520,590,8225,6948,168,6,887,168,84,57,2365,2156,1973,1190,9178,4030,1433,10,568,254,109,661,99,97, 
 投资活动产生的现金流量净额(万元),-235,-21270,5536,-2888,-4736,-49093,-30061,-25520,-590,-8225,-6948,-168,-6,-887,-168,-84,-57,-2365,-2156,-1973,-1190,-9178,-4030,-1433,-10,-568,-254,-109,-661,-99,-97, 
 吸收投资收到的现金(万元),0,2134,225,1773,565,123416,119317,608,--,1420,1265,600,--,695,570,120,--,100,100,--,--,2650,--,--,--,26742,27489,--,3600,578,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,0,225,254,0,2983,744,608,--,--,--,600,--,695,570,120,--,100,100,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),9024,69418,49179,31025,10268,23346,84190,51259,27380,53361,40565,17813,1824,22697,20093,12527,1370,38006,31339,20331,10155,11417,6000,4950,1000,1500,1500,1500,2000,1910,--, 
 发行债券收到的现金(万元),--,49717,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,12000,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,200,200,1391, 
 筹资活动现金流入小计(万元),9024,121270,49404,32798,10833,146762,203507,63867,27380,54781,41830,18413,1824,23392,20663,12647,1370,38106,31439,20331,10155,14067,6000,4950,1000,28242,28989,1500,5800,2688,1391, 
 偿还债务支付的现金(万元),4457,61191,41331,20631,5096,21601,51049,20926,9007,26308,18639,13219,3144,32843,23080,13853,5665,11070,4800,3250,--,2700,1000,1000,--,2500,1500,1500,1900,10,--, 
 分配股利、利润或偿付利息所支付的现金(万元),1051,3371,2168,1270,589,4161,2463,1580,--,3016,2065,1613,433,2767,2432,1885,559,2162,1441,820,210,266,156,65,21,104,45,38,148,45,--, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,72,--,--,2191,--,--,775,--,--,--,--,--,--,--,--,--,--,--,--,--,200,0,--,--,474,--,619,2679,722, 
 筹资活动现金流出小计(万元),5508,64562,43571,21900,5686,27954,53512,22506,9782,29323,20704,14832,3577,35611,25511,15738,6224,13232,6241,4070,210,2966,1356,1065,21,2604,2018,1538,2667,2734,722, 
 筹资活动产生的现金流量净额(万元),3516,56708,5833,10897,5147,118809,149994,41361,17598,25458,21127,3581,-1752,-12219,-4848,-3091,-4854,24873,25198,16261,9946,11101,4644,3885,979,25638,26970,-38,3133,-46,669, 
 汇率变动对现金及现金等价物的影响(万元),-18,-1421,273,21,23,266,12,191,8,6,1,1,0,2,1,1,-0,-2,-0,-0,--,-1,-0,-0,-0,-4,-0,-0,--,--,--, 
 现金及现金等价物净增加额(万元),764,-7933,-17377,6121,-17364,27961,93101,965,7562,3992,3324,9673,-4116,771,1297,-2294,-3818,-4062,-948,-3182,45,-17125,-11682,-5109,-2770,21801,25698,453,4507,-596,831, 
 加:期初现金及现金等价物余额(万元),30885,38818,38818,38818,53814,10857,10857,10857,10857,6865,6865,6865,6865,6094,6094,6094,6027,10155,10155,10155,10155,27280,27280,27280,27280,5479,5479,5479,972,1569,738, 
 期末现金及现金等价物余额(万元),31649,30885,21441,44939,36449,38818,103957,11821,18419,10857,10189,16538,2748,6865,7391,3800,2209,6094,9207,6973,10201,10155,15598,22171,24511,27280,31178,5932,5479,972,1569, 
 净利润(万元),--,12992,--,11322,--,13860,--,8083,--,7621,--,4043,--,7511,--,2241,--,6394,--,1901,--,4487,--,1193,--,2286,--,1789,3114,1995,1106, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,6813,--,996,--,1943,--,233,--,1461,--,258,--,-146,--,33,--,835,--,289,--,809,--,544,--,450,--,221,342,185,202, 
