 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2008-09-30,2007-12-31,2006-12-31, 
 销售商品、提供劳务收到的现金(万元),4236390,2992231,1813901,829599,3354424,2592255,1528940,640081,2808431,1965884,1234374,489635,2590781,1710888,1039013,450560,2115694,1586596,981913,419690,1783756,1316794,791509,339887,1540451,1157523,675665,288635,1207169,888752,465535,199593,771219,526735,279464,128602,520628,403214,225787,448616,334466,284362,150222, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),688,486,253,115,381,1461,170,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
 收到的税费返还(万元),398,94,51,18,406,337,217,38,1369,1440,168,78,286,171,115,--,381,305,216,--,1561,1611,927,--,47,8,4,--,118,102,92,33,260,327,297,235,59,800,21,0,0,3,0, 
 收到的其他与经营活动有关的现金(万元),19527,21914,15907,7994,12261,12396,12715,8942,7795,38030,10528,7315,7166,33203,22113,17947,25954,32231,20073,15803,21495,42694,24977,11641,16400,38253,15553,9580,16068,10565,9951,12448,14895,27236,18338,6388,14412,11609,8734,15061,14406,6938,4476, 
 经营活动现金流入小计(万元),4257003,3014726,1830112,837726,3367471,2606449,1542043,649061,2817594,2005354,1245070,497029,2598233,1744262,1061241,468507,2142029,1619131,1002202,435493,1806812,1361100,817412,351528,1556898,1195784,691222,298214,1223355,899419,475577,212074,786375,554298,298100,135224,535099,415623,234543,463677,348872,291303,154699, 
 购买商品、接受劳务支付的现金(万元),3797341,2740582,1604191,714137,3020177,2420450,1421311,594764,2490540,1785938,1079145,381704,2271018,1509970,838491,397304,1877449,1444633,806992,276693,1590969,1199236,719228,294621,1416455,1066070,601567,220663,1071842,801268,411346,182257,737731,484678,234342,88099,483964,368715,200185,408513,311456,263068,138165, 
 客户贷款及垫款净增加额(万元),3806,8055,4200,700,8300,5900,7400,5800,2000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0, 
