 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),2587810,1681930,761829,2992623,2282254,1515864,625138,2813584,2039609,1364935,543121,2378720,1691258,1143791,480544,2106291,1507846,993545,410200,1786257,1307677,894575,361668,1686978,1183641,790737,309977,1252396,799664,558520,219072,997728,677092,460567,177983,857859,564204,369783,149969,686228,475074,331431,117669,548286,351331,237605,94277,449564,303795,215556,93257, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 收到的税费返还(万元),1239,198,95,505,487,407,108,1140,414,196,68,559,211,59,27,740,205,181,14,145,133,1,0,153,15,14,7,180,15,15,--,168,25,--,0,44,74,44,24,153,48,48,48,9,27,9,9,0,--,--,--, 
 收到的其他与经营活动有关的现金(万元),79917,48138,23053,52839,38712,16937,8794,19857,30689,21158,12556,13988,23016,13890,7602,13135,37200,8939,4566,20190,19034,12918,2402,28961,11222,8225,4573,21462,4989,3925,1670,10333,8682,2743,4005,10780,7073,3438,1397,7921,8416,4890,1516,12215,5281,6207,4741,7036,5176,2042,4490, 
 经营活动现金流入小计(万元),2668966,1730266,784977,3045966,2321453,1533208,634040,2834581,2070711,1386289,555745,2393267,1714485,1157741,488173,2120165,1545251,1002665,414780,1806592,1326843,907493,364071,1716092,1194878,798976,314558,1274039,804668,562460,220742,1008229,685799,463309,181988,868684,571351,373265,151390,694302,483538,336369,119234,560510,356638,243821,99027,456600,308971,217598,97747, 
 购买商品、接受劳务支付的现金(万元),1843565,1213177,636037,2205460,1758193,1148137,542413,2161151,1597572,999723,474705,1850568,1333457,837606,402695,1661209,1212007,758392,365415,1449476,1142403,725934,332983,1372559,981275,620415,282972,1051245,709771,470070,219344,829506,587561,380959,184487,674021,440289,281811,136067,543729,385812,252210,100983,433357,275479,183296,87093,362688,248324,173679,82832, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,--,--,0,0,--,--,--, 
