 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),3196500,10824111,10322837,6490696,3255051,8621637,10008616,6199277,3313485,8536881,6961715,4468637,2457995,8410059,7127293,4716932,2683202,11382521,8456143,5660489,2934820,12831371,8471721,5759342,2709515,13180872,8465456,5882703,3193148,14489186,11875009,7674365,3583930,9309281,9683596,4493491,2364423,8451913,3208891,2174057,1131276,6609516,5394779,3603892,1394312,4867285,3448788,2168869,1001698,3718138,2622339,1579527,684568, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2439,1341,6094,3758,2143,1821,12362,7376,5950,16968,12534,1212,8206,14410,22204,16176,3818,10884,10701,8911,3930,1664,4621,1449,855,2248,224,224,224,17248,1221,1221,--,2864,1335,1251,--,7343,--,--,--,404,0,0,0,210,210,150,150,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),4925,24953,22257,17658,1178,10738,12168,9610,26417,31938,27672,14763,10636,8994,4030,3882,2302,15834,4607,3166,889,8447,9257,3151,7498,12579,9911,7671,5485,17257,13893,983,4373,32570,14699,2646,3052,21465,10249,3233,1822,7573,10723,5855,7931,4820,5513,2445,923,19935,2567,2382,154, 
 经营活动现金流入小计(万元),3203864,10850404,10351189,6512112,3258373,8634195,10033146,6216263,3345851,8585788,7001921,4484612,2476838,8433463,7153526,4736991,2689322,11409239,8471450,5672567,2939640,12841481,8485599,5763942,2717868,13195699,8475591,5890598,3198857,14523692,11890123,7676569,3588303,9344714,9699631,4497389,2367476,8480721,3219141,2177290,1133098,6617494,5405503,3609746,1402243,4872315,3454511,2171464,1002771,3738074,2624906,1581909,684722, 
 购买商品、接受劳务支付的现金(万元),2436333,8861900,8991755,5621181,2636689,6064812,8300544,5245779,2697457,7723285,5712019,3343186,1831958,6214634,5653023,3631581,2140516,9195396,6897085,4417959,2478898,10908728,7986781,5697419,2459229,11796713,8140712,5405027,3116143,11751217,10575891,6817082,2732579,8172736,8912361,4085623,1933616,7159924,2450839,1745763,860213,5743477,4546403,2882099,1230082,4245174,2937711,1889469,872186,2870207,1975340,1275282,615048, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,--,--,--,--,--,--, 
