 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),193095,773771,549021,330559,176386,695953,494821,291859,142515,521240,409608,237010,113648,492250,389951,228947,84891,444345,378952,247566,110851,428317,257162,144965,61446,308775,255741,160115,66328,315992,158740,285443,212835,195280, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),2537,57168,12668,9635,6185,13660,7418,2923,578,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,30246,21676,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),15893,64734,48000,30130,19103,47671,40639,25193,10957,30039,24048,18124,8113,36224,28181,19323,13659,24089,15979,10605,7735,21523,13203,8167,5482,21783,15551,10079,6209,22593,12648,21442,13777,7207, 
 收到的其他与经营活动有关的现金(万元),98457,28151,8997,5894,1820,9354,6143,4741,1190,15435,3476,2831,103,12467,3552,1557,599,5715,4446,4119,642,4472,3808,1615,258,5840,2846,2263,1870,3977,2539,3894,1944,2594, 
 经营活动现金流入小计(万元),309982,923824,618686,406464,225171,766638,549021,324716,155239,566715,437132,257965,121864,540941,421685,249827,99148,474149,399378,262290,119228,454312,274173,154747,67186,336398,274138,172458,74407,342562,173928,310780,228556,205081, 
 购买商品、接受劳务支付的现金(万元),158746,576568,398535,281017,144468,488811,354288,225707,135513,360012,271931,161889,102321,342755,277538,167566,72425,318380,296076,198387,93387,331480,190496,108689,57412,274350,228141,165076,74051,262921,127382,247466,211164,181804, 
 客户贷款及垫款净增加额(万元),-6456,17786,18469,--,--,148164,156809,75280,26593,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),21215,82466,62446,42748,16239,74043,50619,38089,14865,56666,39600,28499,11532,49986,36682,22325,10272,46264,33440,18979,8924,46071,31881,17615,6721,35334,25365,17226,5912,28201,12799,21777,15349,11342, 
 支付的各项税费(万元),5607,27395,25769,14905,7639,24821,17434,12799,7337,21102,13971,9838,5288,15829,13005,7624,3805,12881,8263,4381,2097,11208,7705,4369,2027,4290,3674,2381,1066,3392,1687,2321,1335,895, 
 支付的其他与经营活动有关的现金(万元),190494,232080,93501,73052,24792,114135,65270,43487,20961,63672,55609,49272,10848,54769,40734,37331,8913,50057,40352,27789,13103,45987,22977,21754,10152,37619,22133,11928,6642,17800,9860,13240,6695,6171, 
