 报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),283269,140698,637060,457064,237594,106760,162428,62921,48037,10558,115217,81430,65375,39974,108372,68470,56871,14328,138625,96565,36556,8288,88611,29265,19361,6191,45889,28117,14923,6560,43101,27478,18266,8758,58778,32430,19842,10283,59200,36205,23419,7865,54459,36199,19452,8003,51923,27035,17289,6506, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 收到的税费返还(万元),1597,306,237,248,241,--,135,127,122,25,35,--,--,--,8,5,5,5,38,38,33,28,--,--,--,--,57,25,25,--,10,9,4,4,0,1,0,0,--,--,0,0,37,0,0,31,--,134,0,--, 
 收到的其他与经营活动有关的现金(万元),4944,7300,15028,23093,34956,54145,2725,1223,652,392,6148,1291,956,4874,339,506,163,521,1849,4848,1285,278,1702,19526,15686,712,746,1790,2712,455,26235,1664,1106,2024,174,9473,6364,3512,679,22048,3764,8014,6537,8649,1734,702,192,4979,7063,3442, 
 经营活动现金流入小计(万元),289810,148303,652325,480405,272792,160905,165288,64270,48811,10974,121400,82721,66331,44849,108719,68982,57039,14854,140512,101450,37874,8594,90313,48790,35048,6903,46691,29931,17659,7015,69346,29150,19376,10786,58951,41904,26206,13795,59880,58253,27184,15879,61034,44847,21186,8735,52115,32148,24353,9948, 
 购买商品、接受劳务支付的现金(万元),255108,111624,608990,486008,302709,124360,160946,70104,54125,24010,126972,88202,57655,36342,102626,74821,64243,28850,148263,104640,67120,10637,51763,30743,19385,7789,42510,29243,16918,7262,47587,27032,17527,8550,47937,27713,13757,7973,48545,32810,17768,7717,46401,30851,23497,7819,39487,27681,17636,6582, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,--,0,--,0,0,0,--,--,0,0,--, 
 支付给职工以及为职工支付的现金(万元),12182,7436,17863,12371,7834,3601,6368,4782,3286,1835,5927,4203,2699,1414,4085,3216,2145,1316,3607,2451,1721,863,3659,1717,1090,544,2658,1539,1010,564,2801,1578,1031,561,2498,1810,1089,596,2096,1430,994,539,1707,1095,707,367,1742,1240,800,471, 
 支付的各项税费(万元),16399,6992,15403,13327,9747,2884,1451,1009,902,365,7367,5202,4284,2667,8145,2728,2134,1534,10185,5639,3726,2963,16583,541,298,196,754,229,157,79,709,468,394,260,1977,1416,1190,641,2153,1529,1164,650,2051,1648,1169,882,2304,1818,1139,751, 
 支付的其他与经营活动有关的现金(万元),10550,10531,30764,9406,9693,48582,7184,4203,2411,1355,7529,5264,2256,11587,4700,4262,3147,2329,3762,9550,6351,3179,1492,6465,2749,1207,3752,1240,1603,1201,13763,10764,7470,6535,12556,13787,6483,3508,5244,13350,4519,6062,4713,10265,1329,2850,7814,5252,2362,4306, 
 经营活动现金流出小计(万元),294239,136584,673021,521113,329983,179427,175949,80097,60724,27565,147796,102872,66894,52010,119556,85027,71669,34029,165818,122280,78918,17642,73497,39465,23522,9736,49674,32252,19688,9106,64859,39843,26422,15906,64967,44725,22518,12718,58037,49120,24445,14967,54872,43859,26701,11918,51347,35991,21937,12110, 
 经营活动产生的现金流量净额(万元),-4430,11719,-20696,-40708,-57192,-18522,-10662,-15827,-11913,-16590,-26395,-20151,-563,-7161,-10837,-16046,-14630,-19175,-25305,-20830,-41044,-9048,16816,9325,11526,-2832,-2983,-2320,-2029,-2090,4487,-10692,-7046,-5121,-6015,-2821,3689,1077,1842,9133,2739,912,6162,988,-5515,-3183,769,-3843,2415,-2162, 
 收回投资所收到的现金(万元),521,--,5237,551,--,--,17982,7788,-160,-3122,4294,3736,3736,2963,13387,1257,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,202,--,0,0,--,--,0,--,5839,3739,2828,--,27,67,65,--, 
 取得投资收益所收到的现金(万元),3,--,241,3758,92,3398,12,1,7251,3500,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,42,0,0,0,0,--,0,--,233,16,61,16,--,6,7,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),41,16,24,16,5,5,3273,--,--,--,24,24,0,--,3,0,4,--,--,--,--,--,46,--,--,--,3,0,--,--,3,--,--,0,17,4,4,3,6449,--,0,--,84,94,31,--,26,0,0,--, 
