 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2006-09-30,2005-12-31,2004-12-31, 
 销售商品、提供劳务收到的现金(万元),381513,246012,130813,52234,281978,189902,110964,42976,179784,129688,84128,39743,153864,108069,64674,31050,68468,34065,22401,10319,40006,30028,19760,10099,42726,31857,20068,10777,40095,28171,20839,9397,29679,20700,12846,5887,18396,11641,7679,3566,18104,12322,8355,4405,15469,10621,7224,12649,--,8816,7081, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 收取利息、手续费及佣金的现金(万元),34479,19731,10482,2406,21831,14469,5398,655,1680,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 收到的税费返还(万元),--,--,--,--,29,21,21,--,--,20,--,--,--,--,--,--,--,5,5,--,710,710,134,--,--,--,--,--,--,--,--,--,22,--,0,0,83,83,83,--,144,--,--,--,102,--,0,75,--,61,43, 
 收到的其他与经营活动有关的现金(万元),28008,15955,13780,6597,12437,9578,8889,7403,7161,5359,2219,912,4509,2311,3265,319,1876,773,386,383,1427,968,554,462,1632,1169,536,231,1225,1063,882,440,1279,720,588,169,1247,808,443,289,1237,1024,552,156,642,570,407,315,--,525,406, 
 经营活动现金流入小计(万元),444000,281698,155075,61237,316274,213970,125273,51034,188624,135067,86347,40655,158373,110380,67939,31368,70344,34843,22793,10702,42143,31706,20447,10561,44358,33025,20604,11008,41319,29233,21720,9837,30979,21420,13434,6056,19727,12532,8205,3855,19486,13347,8907,4562,16213,11191,7630,13039,--,9402,7530, 
 购买商品、接受劳务支付的现金(万元),45846,76947,46508,19426,45267,65658,42216,23718,72521,49898,38434,31558,57453,21238,6237,14473,22800,8509,4683,2987,10432,7114,4424,2465,12102,9574,5234,2439,9821,5583,5039,1992,8040,6255,4077,1607,4261,2441,2376,1013,4944,2651,1854,1311,4163,2279,1733,3036,--,1825,1641, 
 客户贷款及垫款净增加额(万元),258779,207945,132815,53844,155583,187894,173843,23915,39608,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,0,0,--,0,0, 
 支付给职工以及为职工支付的现金(万元),29766,22673,13159,8319,19677,15336,10323,6035,41036,31209,22526,11308,36990,27210,18247,9274,27340,17777,12109,6268,21887,15963,10237,5634,19524,13508,9220,5186,17774,13550,8747,4561,13641,10189,6432,3164,10253,6881,4351,2299,8245,5797,3831,2023,6748,4679,3016,5445,--,4055,3150, 
 支付的各项税费(万元),31833,24706,15361,8907,21595,14054,9898,1941,13243,10405,7963,3593,7200,5667,3983,1166,2505,1383,951,333,2252,2024,1445,588,3082,2695,2436,378,2432,2326,1621,477,1808,995,712,437,1488,697,420,171,1405,1297,688,338,1378,795,517,887,--,370,355, 
 支付的其他与经营活动有关的现金(万元),95631,26257,18908,3894,57626,14432,13868,3992,13314,34051,27191,5634,8360,20049,25534,1343,5960,3397,2071,993,3057,3204,2216,1246,3076,3713,1978,1377,3174,3139,1699,1121,3201,1771,1239,584,1180,1746,981,360,1150,2082,1424,840,1173,2723,1338,951,--,1511,511, 
