 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户存款和同业存放款项净增加额(万元),--,2832519,3776964,15322997,--,10391879,7846546,18617633,--,12156065,22574892,8160772,11521409, 
 向中央银行借款净增加额(万元,2253000,1403000,900000,3073000,623000,1120000,660000,225000,485000,250000,500000,60489,-27640, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,497787,--,--,--,957369,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),3617867,2367610,1405370,4429971,3323633,2307061,1184217,4562010,3485885,2945268,4476825,3674859,3229589, 
 拆入资金净增加额(万元),--,--,--,1846842,2715208,--,--,2946492,1612519,2045360,2634424,2965658,1095240, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),304698,170023,20572,179365,162885,187899,304272,276096,190487,117843,31020,95538,66774, 
 经营活动现金流入小计(万元),6175565,6773152,6102906,24852175,24390496,14006839,10863338,27361398,23135617,17514536,30217161,14957316,15885373, 
 购买商品、接受劳务支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 客户贷款及垫款净增加额(万元),7991568,5482501,2535241,9243774,7723530,6703779,3090525,8108837,6275637,4782399,7682124,5872792,6138998, 
 存放中央银行和同业款项净增加额(万元),3167320,2291461,2390316,1253276,--,159135,--,--,--,890551,1476420,1588945,1562446, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),2490735,1661054,866000,2997400,2206532,1606126,815085,3119613,2322077,1432376,2249208,1587809,1280782, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),461939,346651,227863,536741,408093,301250,202198,469264,357293,265782,433244,383807,331672, 
 支付的各项税费(万元),403236,319246,374024,614317,440663,286465,110364,478657,341927,234482,480826,490255,394223, 
 支付的其他与经营活动有关的现金(万元),760617,543945,339075,1944935,1411751,592884,393214,328199,790562,142936,349158,236633,238398, 
