 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),19134,11740,4971,14099,9909,5806,2841,11927,6398,9267,4569,2086, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),54,54,--,--,0,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),541,444,457,547,484,93,58,1223,100,153,113,56, 
 经营活动现金流入小计(万元),19729,12237,5427,14646,10393,5899,2899,13150,6498,9420,4682,2142, 
 购买商品、接受劳务支付的现金(万元),7826,4338,3097,6451,4209,2925,1937,4940,2584,3946,2140,428, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3342,2081,1096,3153,2301,1493,813,2584,1364,1975,1194,747, 
 支付的各项税费(万元),1755,1360,697,2704,1906,1188,551,1980,924,1218,947,404, 
 支付的其他与经营活动有关的现金(万元),1461,971,544,1546,1273,776,462,1227,639,976,700,1364, 
 经营活动现金流出小计(万元),14383,8749,5434,13855,9688,6382,3763,10731,5511,8116,4981,2942, 
 经营活动产生的现金流量净额(万元),5346,3488,-7,791,705,-483,-864,2419,988,1305,-300,-800, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,24,2,4, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,366,360,360,--,990,--,--,2,0, 
