 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),89543,356597,242237,161060,85372,312013,223373,160893,79136,342373,241426,175679,84807,361593,254087,182591,84577,357542,346810,300543, 
 客户存款和同业存放款项净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1851,22799,10463,6975,1865,18665,5551,4649,1699,12734,5705,4211,1512,8554,4392,4506,1730,5889,9335,6843, 
 经营活动现金流入小计(万元),91393,379397,252700,168035,87237,330678,228924,165543,80835,355107,247130,179890,86320,370148,258479,187097,86306,363431,356145,307386, 
 购买商品、接受劳务支付的现金(万元),66381,232810,189632,112401,71497,200836,161487,117419,61508,203573,158439,107707,59071,195796,142007,89317,44751,207832,232708,194186, 
 客户贷款及垫款净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),11558,49523,36919,24912,13622,47060,34343,23410,12661,47012,33066,22642,13150,50860,37967,26131,13764,49273,44621,38592, 
 支付的各项税费(万元),7359,33711,26538,19478,9984,29362,22038,15701,8815,33661,23550,17535,8536,33037,23908,17195,8521,35376,32389,26098, 
 支付的其他与经营活动有关的现金(万元),6817,45490,21424,19172,7824,42581,21715,14939,7225,34692,20841,18456,8480,29704,20194,15030,7605,32062,36914,37878, 
 经营活动现金流出小计(万元),92115,361534,274514,175963,102927,319839,239584,171469,90209,318938,235896,166339,89236,309396,224075,147673,74641,324544,346632,296754, 
 经营活动产生的现金流量净额(万元),-722,17863,-21814,-7929,-15690,10839,-10660,-5926,-9374,36169,11234,13551,-2916,60751,34404,39424,11665,38888,9514,10632, 
 收回投资所收到的现金(万元),95925,474143,360100,202600,132000,420785,327900,222400,92000,33244,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),782,--,1867,1665,782,--,1927,1115,432,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),24,641,19,-1,15,734,50,25,5,196,102,480,7,128,79,554,93,793,2791,226, 
 处置子公司及其他营业单位收到的现金净额(万元),0,--,0,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),0,--,0,--,--,--,0,--,--,200,--,--,--,--,--,--,--,--,169,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),96732,474785,361986,204264,132798,421519,329878,223540,92437,33640,102,480,7,128,79,554,93,793,2960,226, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1145,13559,2684,1617,1811,8111,4976,3370,2868,3698,2609,1768,1161,6289,4731,3453,1177,12359,9462,19190, 
 投资所支付的现金(万元),114529,482600,354100,207600,110500,453000,352400,253900,84600,105000,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5790, 
 支付的其他与投资活动有关的现金(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),115674,496159,356784,209217,112311,461111,357376,257270,87468,108698,2609,1768,1161,6289,4731,3453,1177,12359,9462,24980, 
 投资活动产生的现金流量净额(万元),-18942,-21374,5201,-4953,20486,-39592,-27498,-33730,4970,-75058,-2507,-1288,-1155,-6160,-4651,-2900,-1084,-11565,-6502,-24753, 
 吸收投资收到的现金(万元),0,7562,7562,120,--,980,0,0,--,97383,98576,98576,--,--,--,--,--,5,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),0,120,120,120,--,980,--,--,--,--,--,--,--,--,--,--,--,5,--,--, 
