 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),22878,95951,64036,42312,17993,55791,36410,21530,8738,36154,25497,16141,6909,28013,19159,10859,2795,20605,15304,10091,5039,16773,13255,9541,3260,12164,10769,5288,7480,3649,3281, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),272,129,105,83,6,512,512,394,38,95,95,60,52,606,406,348,339,805,649,333,115,335,305,230,102,380,274,125,94,23,--, 
 收到的其他与经营活动有关的现金(万元),4137,2206,2426,2423,1503,3144,1610,749,292,1890,1135,1070,662,2112,851,725,605,5500,4722,2203,606,733,1396,1258,599,2156,1157,717,842,526,914, 
 经营活动现金流入小计(万元),27287,98286,66567,44817,19502,59447,38532,22672,9068,38139,26728,17271,7623,30731,20416,11933,3740,26909,20675,12627,5760,17841,14955,11029,3961,14701,12200,6131,8416,4199,4195, 
 购买商品、接受劳务支付的现金(万元),12220,50425,38344,25582,10487,26319,16692,9355,2907,16146,17567,13275,6395,21707,15950,9056,2081,13439,10466,6161,3494,7641,8110,5739,2571,6628,6496,3587,3940,1805,2058, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),3773,13495,9113,5875,2337,7047,4889,3344,1494,6233,4515,2843,1422,4190,2524,1880,727,3056,2211,1557,627,2427,1796,1262,663,1382,1156,718,1062,763,660, 
 支付的各项税费(万元),2795,10893,8230,4939,2219,4916,3299,2280,953,4235,2950,1658,650,2228,1499,692,248,1881,1548,904,593,1276,1270,703,322,723,588,289,509,287,237, 
 支付的其他与经营活动有关的现金(万元),1413,10506,3940,2654,1436,6860,2476,1530,728,6816,1410,1031,671,3526,1609,799,279,3717,3626,2875,626,2861,728,486,311,1855,1079,1020,1471,969,1163, 
 经营活动现金流出小计(万元),20200,85320,59628,39051,16478,45142,27356,16509,6082,33430,26442,18807,9138,31652,21581,12427,3335,22093,17851,11498,5341,14204,11905,8190,3868,10588,9319,5615,6982,3824,4118, 
 经营活动产生的现金流量净额(万元),7087,12966,6939,5767,3024,14305,11176,6164,2986,4709,286,-1535,-1516,-920,-1165,-494,405,4816,2824,1129,419,3637,3051,2839,94,4113,2881,516,1435,375,78, 
 收回投资所收到的现金(万元),1200,300,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,500,500,500,--,--,--,--,290,310, 
 取得投资收益所收到的现金(万元),--,518,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,33,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,14,14,--,--,18,--,--,--,--,--,--,--,276,--,--,--,24,16,1,1,7,--,--,--,2,2,2,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),30027,77823,--,--,--,200,--,--,--,2097,2466,403,--,106,--,--,--,500,360,0,--,0,--,0,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),31227,78655,14,0,0,218,0,0,0,2097,2466,403,0,382,0,0,0,524,376,1,1,7,500,500,500,2,2,2,0,323,310, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),5765,12241,6112,3798,1931,3568,2452,1772,970,10694,8833,7108,1866,10885,7772,6033,2043,11704,9231,5381,3481,6556,4614,3464,1412,4922,4063,2444,4397,1226,1499, 
 投资所支付的现金(万元),34067,--,79272,44457,13467,21957,6060,5860,--,11267,3000,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,600, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,69838,--,--,--,11667,1170,1170,799,--,--,--,--,-521,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),51,77823,10,10,7,--,914,11,--,--,66,66,66,823,--,--,205,--,--,0,--,0,--,0,--,500,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),39882,159903,85394,48265,15405,37192,10596,8814,1769,21961,11899,7174,1932,11187,7772,6033,2248,11704,9231,5381,3481,6556,4614,3464,1412,5422,4063,2444,4397,1226,2099, 
 投资活动产生的现金流量净额(万元),-8656,-81248,-85380,-48265,-15405,-36974,-10596,-8814,-1769,-19864,-9433,-6771,-1932,-10804,-7772,-6033,-2248,-11179,-8855,-5380,-3480,-6549,-4114,-2964,-912,-5420,-4061,-2442,-4397,-903,-1789, 
 吸收投资收到的现金(万元),980,--,--,--,50,78840,78840,78840,78840,686,--,--,--,2515,929,929,--,2116,--,0,--,37565,40560,40560,40560,--,--,--,293,--,1800, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,311,--,--,--,400,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),3500,121800,71800,45800,17000,20000,--,--,--,23190,15790,5490,2000,1700,--,--,--,--,--,0,--,0,--,0,--,10043,6043,4620,7210,2210,210, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),61,24470,36293,32304,12002,46,689,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,22,--,13,--,--,--,--, 
 筹资活动现金流入小计(万元),4541,146270,108093,78104,29052,98886,79529,78840,78840,23876,15790,5490,2000,4215,929,929,0,2116,0,0,0,37565,40560,40560,40582,10043,6056,4620,7503,2210,2010, 
 偿还债务支付的现金(万元),12370,63100,15130,12000,1200,17090,15100,15100,4400,7800,4350,1100,--,3500,3000,500,--,--,--,0,--,7280,7280,7280,7280,8583,4429,3520,3600,210,210, 
 分配股利、利润或偿付利息所支付的现金(万元),1312,9558,6205,3708,243,3625,3231,3223,159,1746,1650,1392,37,2005,1992,2004,--,1232,1248,1248,--,716,701,701,77,497,372,207,783,555,192, 
 其中：子公司支付给少数股东的股利、利润(万元),--,4000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),295,24721,28953,5885,1404,--,2097,2114,36,22,186,11,--,--,--,--,--,--,--,0,--,600,3949,3949,3480,35,22,--,39,7,--, 
 筹资活动现金流出小计(万元),13977,97380,50288,21593,2847,20715,20428,20437,4595,9568,6185,2503,37,5505,4992,2504,0,1232,1248,1248,0,8596,11930,11930,10837,9115,4822,3727,4421,772,402, 
 筹资活动产生的现金流量净额(万元),-9437,48890,57805,56511,26206,78171,59101,58403,74245,14308,9605,2987,1963,-1290,-4063,-1575,0,883,-1248,-1248,0,28969,28630,28630,29745,928,1234,893,3081,1438,1608, 
 汇率变动对现金及现金等价物的影响(万元),-42,-111,-84,-27,-9,61,25,18,-11,16,147,62,35,44,61,63,33,-2,-227,-104,-54,10,28,15,-9,-97,-81,-15,-23,-3,-10, 
 现金及现金等价物净增加额(万元),-11047,-19503,-20720,13986,13815,55563,59706,55771,75450,-830,604,-5257,-1449,-12971,-12939,-8038,-1810,-5482,-7506,-5603,-3116,26067,27594,28520,28917,-476,-28,-1048,96,907,-114, 
 加:期初现金及现金等价物余额(万元),44147,63539,63539,63539,63539,7976,7976,7976,7976,8806,8806,8806,8761,21777,21777,21777,21777,27259,27259,27259,27259,1192,692,692,692,1168,1168,1168,1072,165,279, 
 期末现金及现金等价物余额(万元),33101,44036,42819,77525,77354,63539,67681,63746,83425,7976,9410,3549,7312,8806,8837,13739,19966,21777,19752,21656,24143,27259,28286,29212,29610,692,1141,121,1168,1072,165, 
 净利润(万元),--,25930,--,12189,--,14459,--,6068,--,9829,--,4614,--,7238,--,2843,--,7859,--,3623,--,6624,--,2896,--,4407,--,1822,3126,1459,1192, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,1555,--,387,--,405,--,175,--,806,--,334,--,295,--,162,--,167,--,99,--,98,--,83,--,21,--,109,40,40,-3, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,5912,--,2766,--,3621,--,1744,--,2794,--,1277,--,1705,--,796,--,1204,--,471,--,872,--,455,--,556,--,229,377,255,70, 
 无形资产摊销(万元),--,490,--,203,--,385,--,166,--,371,--,176,--,298,--,93,--,145,--,74,--,114,--,23,--,46,--,23,19,5,3, 
 长期待摊费用摊销(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,6, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-1,--,-3,--,18,--,8,--,8,--,-2,--,16,--,-7,--,77,--,8,--,11,--,--,--,2,--,2,0,--,--, 
 固定资产报废损失(万元),--,31,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,14,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,-1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,2567,--,-169,--,407,--,270,--,519,--,7,--,117,--,116,--,2,--,104,--,77,--,-181,--,502,--,208,266,81,21, 
 投资损失(万元),--,-3701,--,--,--,-645,--,--,--,-167,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,-33,--, 
 递延所得税资产减少(万元),--,164,--,-313,--,-151,--,-34,--,-158,--,-65,--,-65,--,7,--,-20,--,-99,--,-19,--,-14,--,-6,--,-14,-5,-5,0, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-8161,--,-2707,--,-4727,--,-637,--,1800,--,-1705,--,-4613,--,301,--,-1699,--,-1119,--,-1110,--,119,--,-1304,--,-572,-1668,-568,-515, 
 经营性应收项目的减少(万元),--,-13786,--,-4368,--,-5016,--,-6339,--,-13326,--,-5988,--,-5986,--,-3479,--,-2747,--,-3048,--,-3418,--,-960,--,536,--,-585,-2320,-1640,-728, 
 经营性应付项目的增加(万元),--,2824,--,-2218,--,5809,--,4742,--,3114,--,-185,--,-298,--,-1093,--,-1221,--,468,--,358,--,406,--,-647,--,-708,1599,776,31, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,-858,--,--,--,-258,--,--,--,-881,--,--,--,372,--,-232,--,1087,--,548,--,31,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,12966,--,5767,--,14305,--,6164,--,4709,--,-1535,--,-920,--,-494,--,4816,--,1129,--,3637,--,2839,--,4113,--,516,1435,375,78, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),33101,44036,42819,77525,77354,63539,67681,63746,83425,7976,9410,3549,7312,8806,8837,13739,19966,21777,19752,21656,24143,27259,28286,29212,29610,692,1141,121,1168,1072,165, 
 现金的期初余额(万元),44147,63539,63539,63539,63539,7976,7976,7976,7976,8806,8806,8806,8761,21777,21777,21777,21777,27259,27259,27259,27259,1192,692,692,692,1168,1168,1168,1072,165,279, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-11047,-19503,-20720,13986,13815,55563,59706,55771,75450,-830,604,-5257,-1449,-12971,-12939,-8038,-1810,-5482,-7506,-5603,-3116,26067,27594,28520,28917,-476,-28,-1048,96,907,-114, 

