 报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-06-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),27526,164780,97036,59889,33750,176732,108944,67240,34454,157349,86708,47741,25125,119216,57742,38635,20157,107233,58310,32422,19684,75880,33108,24694,12004,60078,19603,8047,4696,57089,18919,9132,6178,65319,29626,17496,8871,64336,29414,19329,5161,87259,30906,21547,11999,89184,43227,25261,9761,58323,25011,13867,5728, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,22,22,--,--,--,--,--,--,--,--,--,--,448,186,90,--,1343,640,197,--,264,23,23,--,248,157,--,0,59,59,--,278,100,45,--, 
 收到的其他与经营活动有关的现金(万元),2051,10767,8503,5872,4776,4646,2537,2625,1456,1415,1383,1210,650,1099,1995,502,527,12961,10506,10183,9291,39053,14293,2709,1854,2268,2479,1476,607,2561,3594,2384,1271,423,7718,3992,3338,402,1678,998,463,2788,11749,7791,7187,196,1930,1555,906,0,4338,3223,2924, 
 经营活动现金流入小计(万元),29577,175547,105539,65762,38526,181378,111481,69865,35910,158764,88091,48951,25775,120314,59737,39137,20684,120194,68839,42627,28975,114933,47401,27404,13858,62346,22082,9523,5303,59650,22961,11703,7539,65742,38686,22127,12406,64738,31355,20350,5647,90046,42903,29495,19186,89380,45216,26874,10667,58601,29449,17134,8651, 
 购买商品、接受劳务支付的现金(万元),14892,46917,30466,20163,10508,28840,20183,11958,5363,27814,24930,14041,5126,31852,25155,14797,6866,28098,15644,10767,5185,20652,16539,11919,8630,26974,14804,8536,5180,21023,13008,7435,4667,56555,38225,21559,14052,46759,32284,17347,6771,45447,33080,25021,13055,55582,29985,19747,9341,31010,19141,12521,9946, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5926,20910,13788,9879,6235,14390,10070,7117,4346,12031,8082,6354,2558,12617,8445,7806,4309,10850,7130,5109,3226,7837,6061,4199,2468,6959,4979,3334,1984,6434,4700,3218,1702,7396,4462,3152,1500,7257,4935,2945,1641,6531,4460,3270,1388,6252,3943,2522,1056,4343,2682,1733,705, 
 支付的各项税费(万元),6405,24501,17306,15185,5836,25512,17372,13404,4848,19646,14801,11371,3786,15892,12240,9085,3442,13730,10764,7895,2832,12398,9869,8137,2622,11424,8954,6995,2551,7773,5940,4924,1283,6672,5035,3910,1774,7544,6184,4984,2006,11112,9336,8566,2534,7875,5806,4600,1320,5912,4236,3382,1712, 
 支付的其他与经营活动有关的现金(万元),9479,40974,25190,17051,10092,23493,13062,9584,5031,23661,7333,4797,4749,10521,7923,4438,5405,8997,9700,7431,4545,9112,8093,5263,2898,6694,7381,4442,2605,5900,6634,4392,2395,4694,11542,8894,5992,5629,5679,3867,2246,4565,8546,5148,2704,6061,9739,8774,3697,6581,8001,5534,662, 
