 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),46917,34929,17418,52337,42403,31025,14414,42155,36318,46382,36672,35597, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2859,1988,706,3529,2083,1384,980,2832,1956,2786,2711,1486, 
 收到的其他与经营活动有关的现金(万元),837,731,152,1407,925,2248,659,1124,790,1141,440,1340, 
 经营活动现金流入小计(万元),50613,37648,18276,57273,45411,34658,16053,46112,39064,50309,39823,38423, 
 购买商品、接受劳务支付的现金(万元),30453,21227,11466,36808,24900,17344,8165,26727,20361,35409,28316,21549, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),5593,3910,2178,7447,5531,4201,2236,6219,4589,6222,4920,4003, 
 支付的各项税费(万元),2463,2039,635,2583,2085,1570,690,1501,1156,1405,1005,1215, 
 支付的其他与经营活动有关的现金(万元),2416,2267,1131,4632,3568,2962,1447,4380,3562,4113,3283,2856, 
 经营活动现金流出小计(万元),40925,29443,15410,51470,36084,26077,12537,38826,29668,47149,37524,29624, 
 经营活动产生的现金流量净额(万元),9688,8205,2866,5803,9327,8581,3516,7286,9396,3159,2300,8800, 
