 报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),40282,29339,14702,47965,38053,20928,5536,35132,41150,16559,6087,28091,29902,18459,11019,30528,23373,17925,10651,29668,25819,13369,6929,22127,13395,6975,3149,16991,12604,7220, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 收到的税费返还(万元),18,9,--,7,541,24,10,69,27,8,5,76,45,37,26,180,109,18,87,40,40,26,--,81,54,0,1,81,--,11, 
 收到的其他与经营活动有关的现金(万元),13864,6189,4654,6701,26630,8048,3893,20011,2649,5300,95,11387,2472,1451,1304,8848,10787,10866,192,5283,1213,384,92,2169,860,520,8,2454,315,1384, 
 经营活动现金流入小计(万元),54164,35536,19357,54672,65224,28999,9438,55212,43825,21866,6187,39554,32419,19947,12350,39556,34269,28809,10930,34991,27072,13779,7021,24377,14308,7494,3157,19525,12919,8615, 
 购买商品、接受劳务支付的现金(万元),33648,26505,14497,33088,36321,29537,4710,40011,46168,18944,8416,41214,42272,25025,14108,30495,17409,13506,5693,19381,20741,11961,4799,17608,14897,7563,4980,9443,6732,4926, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6806,4859,2905,8244,6181,4308,2559,6678,4960,3281,1749,5172,3866,2579,1289,4498,3411,2350,1293,4104,3069,2256,1454,2836,1975,1354,807,2150,1405,994, 
 支付的各项税费(万元),2776,2121,694,5784,5739,4924,3362,3292,2620,3052,2598,4946,4951,4595,3505,4701,3711,3487,2668,5993,4484,3888,3127,3017,1730,1477,1237,2040,2061,861, 
 支付的其他与经营活动有关的现金(万元),12396,7617,2979,14775,27119,11772,6450,12253,21208,8060,1552,6328,4635,2012,1327,10259,13842,13332,12346,9115,6510,1201,485,2821,1071,1769,722,3450,2080,2124, 
 经营活动现金流出小计(万元),55625,41102,21075,61890,75359,50541,17080,62235,74956,33337,14316,57660,55724,34210,20229,49952,38373,32675,22000,38593,34805,19305,9865,26282,19673,12162,7745,17084,12277,8906, 
 经营活动产生的现金流量净额(万元),-1461,-5565,-1718,-7218,-10135,-21542,-7642,-7023,-31131,-11471,-8129,-18106,-23305,-14264,-7879,-10396,-4105,-3865,-11070,-3602,-7733,-5526,-2844,-1904,-5365,-4668,-4587,2441,642,-291, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,1200, 
 取得投资收益所收到的现金(万元),--,--,--,800,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,24, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),4,4,4,5,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,4,2,0,--,0,0,--, 
