 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),30209,19663,7703,32321,18801,11231,5588,31886,30169,13384,11935, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),594,336,77,1368,1022,844,572,1357,697,207,85, 
 收到的其他与经营活动有关的现金(万元),1730,684,672,889,1357,313,566,708,2704,3958,4556, 
 经营活动现金流入小计(万元),32534,20683,8453,34579,21180,12388,6725,33951,33570,17549,16576, 
 购买商品、接受劳务支付的现金(万元),33856,20390,10183,22070,14659,10146,7259,22538,23642,9519,9161, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4211,2772,1461,4292,3124,2333,1435,3341,2217,1946,1244, 
 支付的各项税费(万元),1531,1105,769,1065,733,405,177,1200,1233,586,527, 
 支付的其他与经营活动有关的现金(万元),4530,2742,1102,2269,2531,873,1103,2256,1631,3903,5100, 
 经营活动现金流出小计(万元),44128,27009,13515,29697,21048,13757,9973,29334,28724,15953,16032, 
 经营活动产生的现金流量净额(万元),-11595,-6326,-5062,4882,132,-1369,-3248,4617,4846,1596,544, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,3,6, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),--,--,--,0,--,0,--,0,--,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,200,--,--,--,1016,235,460,5, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),0,0,0,200,0,0,0,1016,235,463,11, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1030,927,655,452,383,256,168,815,285,95,170, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,45,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,995,--,--, 
 支付的其他与投资活动有关的现金(万元),11000,14200,--,--,--,--,--,--,--,465,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),12030,15127,655,452,383,256,168,815,1325,560,170, 
 投资活动产生的现金流量净额(万元),-12030,-15127,-655,-252,-383,-256,-168,201,-1090,-97,-159, 
 吸收投资收到的现金(万元),18900,18900,18900,--,--,--,--,--,2750,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),2000,200,--,1505,1505,1505,1505,519,4755,1950,4900, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),2,0,1,1010,1,915,1256,--,--,--,--, 
 筹资活动现金流入小计(万元),20902,19100,18901,2515,1506,2420,2761,519,7505,1950,4900, 
 偿还债务支付的现金(万元),1355,1355,1356,664,619,574,34,435,6105,4005,3220, 
 分配股利、利润或偿付利息所支付的现金(万元),18,10,8,1081,1078,1043,866,1528,2261,192,159, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),101,119,350,60,340,--,132,209,942,203,281, 
 筹资活动现金流出小计(万元),1475,1485,1714,1805,2037,1617,1032,2172,9308,4400,3660, 
 筹资活动产生的现金流量净额(万元),19427,17616,17187,710,-531,802,1729,-1653,-1803,-2450,1240, 
 汇率变动对现金及现金等价物的影响(万元),-97,-52,-36,-97,-8,-41,-0,-72,-59,28,-2, 
 现金及现金等价物净增加额(万元),-4295,-3889,11434,5244,-790,-865,-1688,3092,1894,-922,1623, 
 加:期初现金及现金等价物余额(万元),11441,11441,11441,6197,6197,6197,6197,3105,1211,2133,510, 
 期末现金及现金等价物余额(万元),7146,7551,22875,11441,5407,5332,4509,6197,3105,1211,2133, 
 净利润(万元),--,1413,--,4032,--,1205,--,3492,2523,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,156,--,130,--,-3,--,11,62,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,172,--,284,--,116,--,150,94,--,--, 
 无形资产摊销(万元),--,30,--,39,--,22,--,34,31,--,--, 
 长期待摊费用摊销(万元),--,11,--,8,--,23,--,7,43,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 固定资产报废损失(万元),--,--,--,1,--,1,--,3,4,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,85,--,215,--,94,--,131,180,--,--, 
 投资损失(万元),--,-13,--,0,--,6,--,-21,3,--,--, 
 递延所得税资产减少(万元),--,-51,--,-96,--,-12,--,43,-22,--,--, 
 递延所得税负债增加(万元),--,0,--,-1,--,1,--,2,--,--,--, 
 存货的减少(万元),--,-1961,--,-103,--,759,--,346,-1482,--,--, 
 经营性应收项目的减少(万元),--,-2671,--,-3168,--,-1224,--,-2023,-450,--,--, 
 经营性应付项目的增加(万元),--,-3498,--,3542,--,-2359,--,2037,3165,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,405,696,--,--, 
 经营活动产生现金流量净额(万元),--,-6326,--,4882,--,-1369,--,4617,4846,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),7146,7551,22875,11441,5407,5332,4509,6197,3105,1211,2133, 
 现金的期初余额(万元),11441,11441,11441,6197,6197,6197,6197,3105,1211,2133,510, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),-4295,-3889,11434,5244,-790,-865,-1688,3092,1894,-922,1623, 

