 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),10120,5819,2375,16264,6828,3852,1711,17223,7292,4446,12192,9888,11186,7267, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),435,306,30,668,414,181,146,430,92,88,451,422,958,149, 
 收到的其他与经营活动有关的现金(万元),1018,617,357,1137,793,518,347,1091,450,320,235,208,159,272, 
 经营活动现金流入小计(万元),11574,6742,2761,18069,8035,4552,2204,18743,7834,4854,12879,10518,12303,7688, 
 购买商品、接受劳务支付的现金(万元),2139,1456,802,2256,1539,1053,782,3352,1847,1302,1634,1597,2485,1748, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8408,5527,3189,6227,4368,3346,2108,5024,3947,2873,4113,3585,2708,1707, 
 支付的各项税费(万元),1501,1111,544,1832,1415,1023,813,1863,1367,940,1690,1376,1457,1041, 
 支付的其他与经营活动有关的现金(万元),4453,2879,1639,4455,3008,1745,1086,3620,2613,1529,2553,1937,2050,1492, 
 经营活动现金流出小计(万元),16502,10972,6173,14770,10329,7167,4790,13860,9774,6644,9989,8494,8701,5988, 
 经营活动产生的现金流量净额(万元),-4928,-4230,-3411,3300,-2294,-2615,-2585,4884,-1940,-1790,2889,2024,3602,1700, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,230, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,11, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),7,7,3,1,1,1,1,1,1,1,--,0,--,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,150,--,300,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),7,7,3,1,1,1,1,1,1,1,150,0,300,240, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1024,587,148,1637,1303,817,541,2303,1991,1791,3328,2592,4220,780, 
 投资所支付的现金(万元),4260,--,--,--,153,--,--,--,--,--,220,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,320,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),5284,587,148,1958,1456,817,541,2303,1991,1791,3548,2592,4220,780, 
 投资活动产生的现金流量净额(万元),-5277,-580,-145,-1957,-1455,-816,-540,-2302,-1990,-1790,-3398,-2591,-3920,-540, 
 吸收投资收到的现金(万元),13294,810,--,18220,18373,--,--,--,--,--,--,--,660,4180, 
 其中：子公司吸收少数股东投资收到的现金(万元),319,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,300,300,--,--,--,--,--, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 筹资活动现金流入小计(万元),13294,810,0,18220,18373,0,0,300,300,0,0,0,660,4180, 
 偿还债务支付的现金(万元),100,100,100,300,300,300,--,--,--,--,--,--,--,--, 
 分配股利、利润或偿付利息所支付的现金(万元),98,0,0,1369,1368,5,4,7,3,--,--,--,829,330, 
 其中：子公司支付给少数股东的股利、利润(万元),98,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),33,33,33,761,342,--,--,0,0,0,0,0,--,--, 
 筹资活动现金流出小计(万元),231,133,133,2430,2010,305,4,7,3,0,0,0,829,330, 
 筹资活动产生的现金流量净额(万元),13063,677,-133,15789,16363,-305,-4,293,297,-0,-0,-0,-169,3850, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物净增加额(万元),2858,-4134,-3689,17133,12614,-3737,-3130,2875,-3633,-3580,-508,-567,-487,5010, 
 加:期初现金及现金等价物余额(万元),25943,25943,25943,8810,8810,8810,8810,5935,5935,5935,6444,7011,7498,2488, 
 期末现金及现金等价物余额(万元),28802,21809,22253,25943,21424,5073,5680,8810,2302,2356,5935,6444,7011,7498, 
 净利润(万元),--,374,--,3763,--,--,173,3754,--,341,3188,2881,3093,2351, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,213,--,457,--,--,18,196,--,80,36,178,56,197, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,342,--,598,--,--,144,487,--,205,155,163,155,109, 
 无形资产摊销(万元),--,11,--,18,--,--,5,18,--,9,17,15,13,--, 
 长期待摊费用摊销(万元),--,5,--,--,--,--,--,13,--,6,13,7,22,22, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,-3,--,-1,--,--,-1,2,--,2,8,2,--,1, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,21, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,0,--,6,--,--,4,7,--,0,0,0,--,--, 
 投资损失(万元),--,32,--,-29,--,--,--,-40,--,-0,-23,--,--,-11, 
 递延所得税资产减少(万元),--,-43,--,-23,--,--,-8,-42,--,-6,-6,-23,4,-28, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-319,--,220,--,--,212,-332,--,-54,105,-359,-33,-28, 
 经营性应收项目的减少(万元),--,-2508,--,-2054,--,--,-728,-236,--,-1367,-1313,-1095,-28,-1261, 
 经营性应付项目的增加(万元),--,-2335,--,344,--,--,-2404,1057,--,-1006,710,255,320,325, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,0,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,-4230,--,3300,--,--,-2585,4884,--,-1790,2889,2024,3602,1700, 
 债务转为资本(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),28802,21809,22253,25943,21424,5073,5680,8810,2302,2356,5935,6444,7011,7498, 
 现金的期初余额(万元),25943,25943,25943,8810,8810,8810,8810,5935,5935,5935,6444,7011,7498,2488, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),2858,-4134,-3689,17133,12614,-3737,-3130,2875,-3633,-3580,-508,-567,-487,5010, 

