 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),98606,324266,286239,186962,98379,342362,236405,150177,75991,258819,189028,118268,63022,273489,205815,135293,66126,268973,195342,125164,58335,224768,161546,105362,44339,228994,166830,109687,197434,135264,154730, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,--,0,0,0,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,--,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 收到的税费返还(万元),203,270,181,58,58,509,295,83,10,1970,1696,687,369,891,1452,1040,49,1741,1511,987,543,1512,1301,1092,138,2307,2065,896,1298,431,218, 
 收到的其他与经营活动有关的现金(万元),1014,5884,2142,1265,735,2111,676,448,152,1386,1233,974,157,2037,2862,2090,2084,1723,629,453,135,2831,665,431,102,908,439,155,973,1024,799, 
 经营活动现金流入小计(万元),99823,330420,288562,188285,99173,344983,237375,150708,76153,262175,191957,119930,63548,276417,210129,138423,68260,272437,197482,126605,59013,229112,163512,106886,44578,232209,169334,110739,199706,136719,155747, 
 购买商品、接受劳务支付的现金(万元),66390,205458,204415,135401,71120,249947,180324,120277,64570,215419,159551,101874,53265,240935,175159,114511,58203,233287,164642,103692,46328,192320,139795,86134,32827,206552,152319,105061,171369,107568,135691, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,0,0,--,0,0,0,0,0,0,--,0,0,0,0,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),6018,18895,13893,9690,4802,18260,13443,9476,4372,15526,11818,7898,3765,13611,10180,6987,3390,11774,9000,6155,2990,9156,6873,4796,2420,7959,5877,4102,6261,4528,4246, 
 支付的各项税费(万元),7007,26768,21689,16090,6334,10455,6600,4403,1810,6234,5482,3429,1722,4883,4082,2813,1127,3158,2654,1555,401,3491,2911,2124,797,3873,3271,2006,3945,3515,5166, 
 支付的其他与经营活动有关的现金(万元),3698,12560,10539,6811,3502,12207,7668,5907,2972,7445,6581,4458,2314,7247,8963,5678,3451,6686,6875,4550,1946,5321,5300,3829,2038,5232,4364,2390,4848,3973,3606, 
 经营活动现金流出小计(万元),83113,263682,250535,167992,85758,290869,208035,140063,73724,244623,183432,117660,61067,266677,198384,129988,66171,254905,183171,115952,51665,210287,154879,96882,38082,223616,165831,113559,186423,119584,148708, 
 经营活动产生的现金流量净额(万元),16710,66738,38027,20293,13415,54114,29339,10645,2429,17552,8525,2270,2481,9740,11745,8435,2088,17532,14312,10653,7348,18825,8633,10003,6496,8593,3503,-2820,13282,17135,7038, 
 收回投资所收到的现金(万元),160275,226518,150195,81125,36857,106240,93238,51014,26570,147660,178102,99918,71910,110100,92748,49800,18200,33400,21400,--,0,0,0,0,--,--,--,--,--,--,--, 
