 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),145685,96648,55664,174039,126781,84006,47024,164103,123514,156871,148269,132780,124668, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),2545,1726,890,4742,3105,1568,675,3782,2353,4713,4168,6508,3414, 
 经营活动现金流入小计(万元),148229,98374,56554,178781,129886,85575,47699,167886,125866,161584,152437,139288,128082, 
 购买商品、接受劳务支付的现金(万元),114557,77288,41512,135709,95914,64198,32934,128895,96468,130491,111766,115003,105449, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),10863,7600,4392,11632,8796,6338,3895,11284,8643,11353,9613,9140,6624, 
 支付的各项税费(万元),6379,4496,2745,7424,5963,4105,2822,6681,5641,5997,7076,6795,4434, 
 支付的其他与经营活动有关的现金(万元),7731,4651,2401,10864,7813,4586,2475,9199,6897,9120,8497,9193,8937, 
 经营活动现金流出小计(万元),139530,94035,51050,165629,118487,79227,42126,156060,117648,156960,136952,140131,125445, 
 经营活动产生的现金流量净额(万元),8700,4339,5504,13152,11399,6348,5572,11826,8218,4624,15484,-843,2637, 
 收回投资所收到的现金(万元),5500,5500,5500,10,--,--,--,--,--,--,--,55,3151, 
 取得投资收益所收到的现金(万元),64,64,64,100,100,100,100,120,120,151,145,157,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),1,1,1,--,--,--,--,1,1,251,2297,311,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,709, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,10,--,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),5565,5564,5564,110,110,100,100,121,121,402,2442,522,3860, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),8180,6663,3761,7150,3517,2577,1839,6152,5004,10727,22441,6655,7929, 
 投资所支付的现金(万元),5500,5500,5500,2074,2074,--,--,--,--,--,--,--,300, 
