 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31, 
 销售商品、提供劳务收到的现金(万元),58212,41487,19568,73697,56706,38504,74381,74057,60344,52566, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),2612,1586,892,3894,2936,2019,4023,4361,4672,6263, 
 收到的其他与经营活动有关的现金(万元),610,185,74,634,136,162,778,106,280,71, 
 经营活动现金流入小计(万元),61434,43258,20533,78226,59777,40685,79182,78523,65296,58900, 
 购买商品、接受劳务支付的现金(万元),38141,26408,11792,55636,40609,25900,52360,53298,51295,48166, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),8868,6377,3158,11723,8420,5798,11351,9143,6454,4663, 
 支付的各项税费(万元),1785,1732,1429,1733,1947,962,2375,1694,1276,1906, 
 支付的其他与经营活动有关的现金(万元),5944,4031,2059,7168,5269,3534,6971,6578,3847,2061, 
 经营活动现金流出小计(万元),54738,38548,18437,76260,56244,36194,73057,70713,62873,56796, 
 经营活动产生的现金流量净额(万元),6696,4710,2097,1966,3533,4491,6125,7810,2423,2103, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,7,612,447,426, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),27,26,3,99,28,47,173,77,54,8, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,1010,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,802,802,588,2731,406,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),27,26,3,901,830,635,2911,1095,1511,434, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2406,1274,1077,2005,1638,1066,3168,3051,2951,2658, 
 投资所支付的现金(万元),134,--,--,1529,1529,1529,187,553,303,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,3082,3233,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,1403,1146,953,1118,2300,700,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),2540,1274,1077,4937,4314,3548,4473,8986,7186,2658, 
 投资活动产生的现金流量净额(万元),-2513,-1248,-1074,-4036,-3484,-2914,-1562,-7892,-5676,-2224, 
 吸收投资收到的现金(万元),20929,20943,-559,874,505,505,101,87,9040,172, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,-559,874,505,505,101,87,37,172, 
 取得借款收到的现金(万元),11360,7260,2249,17125,11775,7327,17844,23960,23871,14600, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),0,0,--,--,--,--,4877,3915,408,--, 
 筹资活动现金流入小计(万元),32289,28203,1690,17999,12279,7831,22822,27962,33318,14772, 
 偿还债务支付的现金(万元),16766,9598,2359,16253,14123,9790,22806,17431,19800,13600, 
 分配股利、利润或偿付利息所支付的现金(万元),843,471,200,1113,720,605,1109,3734,9135,668, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,374,--,212,206,475,99,--, 
 支付其他与筹资活动有关的现金(万元),95,95,--,--,--,--,6732,2469,--,--, 
 筹资活动现金流出小计(万元),17704,10164,2559,17365,14844,10395,30647,23634,28935,14268, 
 筹资活动产生的现金流量净额(万元),14585,18039,-869,634,-2564,-2564,-7825,4328,4383,504, 
 汇率变动对现金及现金等价物的影响(万元),-38,-22,-27,40,-25,4,55,-11,-3,-1, 
 现金及现金等价物净增加额(万元),18729,21479,127,-1397,-2541,-983,-3207,4236,1128,383, 
 加:期初现金及现金等价物余额(万元),1530,1530,1530,2926,3728,2926,6134,1898,770,388, 
 期末现金及现金等价物余额(万元),20259,23008,1656,1530,1188,1944,2926,6134,1898,770, 
 净利润(万元),--,3422,1701,5273,--,3631,4005,3513,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,58,67,383,--,242,332,133,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,841,445,1835,--,915,1659,1575,--,--, 
 无形资产摊销(万元),--,62,32,117,--,57,87,69,--,--, 
