 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31, 
 销售商品、提供劳务收到的现金(万元),356519,237677,141337,57829,191226,130796,89947,35394,147676,96692,65253,21558,139689,97433,65991,27432,137068,93140,59127,24664,119512,81296,51963,20509,94087,68917,40579,12784,70879,43752,29430,70731,62974,39442, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),43119,40174,23785,13678,30999,66583,17549,3314,18502,11227,9290,168,7640,15337,4059,2347,11171,9821,8668,2726,18080,13115,8715,2719,16461,11161,8778,6246,10538,9279,4840,12001,12611,3082, 
 经营活动现金流入小计(万元),399638,277851,165122,71507,222224,197380,107496,38708,166178,107919,74543,21726,147329,112770,70050,29779,148238,102961,67795,27390,137592,94411,60678,23228,110548,80078,49358,19030,81417,53031,34270,82733,75585,42524, 
 购买商品、接受劳务支付的现金(万元),144042,155781,84131,43438,83060,78449,53239,21986,41972,34957,21377,9012,38566,31240,21100,11617,39223,29059,19260,9434,32001,22291,13848,6722,27909,26410,16998,4888,27001,18497,11498,22579,19958,17307, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),22802,18953,12585,7075,19100,18536,11678,6505,16675,13370,9460,5313,15643,11760,8334,5186,13083,10138,7078,4188,9983,7864,5400,2998,7379,5197,3419,1583,4667,3288,2427,3788,1136,338, 
 支付的各项税费(万元),48181,29682,19743,6895,28678,19911,14140,5496,20980,15365,9301,5064,19467,14781,10764,5424,19206,13896,8726,3934,18572,13943,8679,3208,13271,8265,6135,2277,15661,10000,7005,12104,10201,5346, 
 支付的其他与经营活动有关的现金(万元),137352,40173,23253,11722,52205,68397,20978,6793,43940,27072,17353,8816,29351,33010,15864,7298,26470,23039,14035,5243,20194,15883,9424,4575,15514,9581,5945,2626,8009,7553,5178,7524,7469,10088, 
 经营活动现金流出小计(万元),352377,244588,139712,69129,183043,185293,100036,40780,123567,90763,57490,28206,103027,90791,56063,29525,97981,76132,49100,22799,80750,59981,37351,17504,64073,49453,32497,11373,55338,39337,26108,45994,38764,33079, 
 经营活动产生的现金流量净额(万元),47261,33262,25410,2377,39181,12087,7461,-2072,42611,17157,17052,-6480,44303,21980,13988,254,50257,26829,18695,4591,56841,34430,23327,5724,46475,30625,16861,7656,26079,13693,8162,36738,36821,9445, 
