 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2011-12-31,2010-12-31,2009-12-31, 
 销售商品、提供劳务收到的现金(万元),15828,45964,37779,25938,18121,61478,39774,23794,10363,53466,45686,31214,16223,44444,41039,28356,11763,43714,57987,36974,13637,60465,48355,33531,61078,61345,44461, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),4,743,698,694,473,342,134,--,--,646,592,113,82,69,27,27,--,81,--,--,--,--,--,--,--,--,--, 
 收到的其他与经营活动有关的现金(万元),1154,3715,3330,1118,271,2923,2198,2052,1132,2944,2062,2027,1302,1717,1280,1291,721,1133,311,240,224,662,246,233,1825,295,304, 
 经营活动现金流入小计(万元),16986,50422,41807,27750,18866,64742,42106,25846,11496,57055,48340,33353,17606,46230,42346,29674,12483,44928,58298,37215,13861,61127,48601,33764,62902,61640,44766, 
 购买商品、接受劳务支付的现金(万元),7821,21871,19087,13644,3636,25804,17798,12161,5375,25024,23292,17918,9467,15653,20888,12353,4715,19232,40256,26566,11268,40859,33042,22511,39133,39558,27567, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),4306,16071,11945,8415,4456,14561,10613,7141,3812,12835,9620,6515,3594,10200,7722,5283,2884,8857,6480,4148,2147,7110,5417,3572,6411,4600,3489, 
 支付的各项税费(万元),1576,5127,3644,3031,3029,4390,3364,2325,1166,4147,3888,2661,1026,4133,3308,2179,765,4738,3523,2334,993,5494,4967,3945,6196,4585,3281, 
 支付的其他与经营活动有关的现金(万元),3769,11163,9911,4188,3989,10785,4942,4003,2357,7473,5154,3639,1109,7372,6032,4941,1945,6291,4520,2783,1041,5843,3347,1947,6666,6222,4648, 
 经营活动现金流出小计(万元),17472,54232,44586,29278,15110,55540,36717,25631,12710,49479,41954,30733,15196,37358,37950,24756,10308,39118,54779,35832,15449,59307,46773,31975,58407,54965,38986, 
 经营活动产生的现金流量净额(万元),-486,-3810,-2779,-1529,3755,9202,5389,215,-1214,7576,6386,2621,2410,8873,4396,4918,2175,5811,3519,1382,-1587,1820,1827,1790,4496,6674,5780, 
 收回投资所收到的现金(万元),12700,154760,120660,101160,48660,112000,73700,42900,23200,91000,107000,82000,47000,1047,1047,1047,1047,--,400,400,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),143,860,584,473,209,716,434,266,90,1078,793,660,194,--,--,--,--,1,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),125,711,122,78,25,463,344,195,39,372,406,373,13,636,302,243,100,209,107,98,3,1160,66,28,33,72,33, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),9,1525,718,98,8,2389,1389,1389,1389,--,--,--,--,1795,1443,556,--,1099,33,27,421,563,45,37,2578,79,790, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),12976,157856,122084,101809,48902,115569,75867,44749,24719,92450,108199,83033,47207,3478,2792,1846,1146,1309,540,525,424,1724,110,64,2612,151,823, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),3191,10316,8145,4636,2300,12102,8712,5571,2837,6199,4156,2800,1007,7806,6710,5750,4171,3121,4415,3405,1480,5570,4408,3173,14217,7598,6847, 
 投资所支付的现金(万元),11000,136300,109200,91700,43200,143460,102500,68700,50200,91000,132000,103000,84000,500,--,--,--,1047,1047,--,--,--,--,--,484,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
