 报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-03-31,2006-12-31,2005-12-31, 
 销售商品、提供劳务收到的现金(万元),146153,81557,47730,21083,137523,68889,35743,19943,121527,63025,39717,20095,140489,80383,53718,29862,129775,85294,51349,21776,121732,68233,39404,19527,156066,102186,61805,19170,146849,82686,61182,30633,173283,77942,45354,14539,151896,78414,47450,19351,116072,77372,49041,10934,91658,7694,70927,62306, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,--,--,0,--,0,--,--,--,0,0,0,0, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 收到的税费返还(万元),393,287,167,90,149,149,91,79,114,121,53,51,658,517,386,298,344,275,174,111,248,138,135,0,137,138,0,0,417,404,89,78,207,203,203,203,219,219,219,120,501,501,279,240,495,0,50,0, 
 收到的其他与经营活动有关的现金(万元),3888,3130,1752,927,4479,3722,2329,1917,6535,2105,1670,434,3358,2597,1109,709,2819,2007,967,510,2116,5523,1414,620,4054,3931,1431,1889,3136,4711,1196,781,3281,2752,881,451,4636,1096,833,363,2923,6068,1134,1042,1368,1168,1396,227, 
 经营活动现金流入小计(万元),150434,84973,49650,22100,142151,72760,38163,21939,128176,65251,41440,20580,144504,83497,55212,30868,132937,87577,52490,22397,124096,73894,40953,20147,160257,106256,63236,21059,150401,87801,62468,31492,176771,80897,46438,15192,156750,79728,48501,19835,119496,83941,50454,12215,93520,8861,72372,62532, 
 购买商品、接受劳务支付的现金(万元),107375,75234,50637,24427,98374,61320,36222,21013,75394,52369,36773,20417,83617,62312,44862,24044,84416,69938,44139,20875,82305,53851,31747,19151,114027,89909,53465,15698,120851,75009,59414,34496,154679,78202,49170,24113,123452,70233,43108,19262,105551,77166,45944,12575,79337,8848,56632,51380, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 支付给职工以及为职工支付的现金(万元),28005,19241,13131,6832,29031,19298,13065,6718,28153,16789,10936,5571,23520,13869,9042,4719,22348,13642,8819,4740,19660,12164,7142,3784,16775,12588,8665,3977,11391,10279,6763,3615,11316,6078,4468,2092,7141,5639,3286,954,5209,5478,3774,1779,7475,1201,6497,3607, 
 支付的各项税费(万元),5262,3309,2278,1765,5907,3947,3473,2895,4362,3111,2652,1840,5317,3650,2944,2074,4302,3913,3208,2684,4596,4186,3307,2504,4354,3144,1931,1166,3751,3210,2322,1453,3130,2892,2078,1645,1477,1084,1118,570,1873,1365,627,376,2396,605,571,863, 
 支付的其他与经营活动有关的现金(万元),6319,4136,2572,1131,6371,4582,2704,1178,6410,6224,3289,1519,8452,5771,3599,1677,10394,6812,3371,1893,8447,10086,5341,2679,6752,7330,3692,5198,5841,8401,4303,2568,4363,5727,2806,1884,5317,4854,2847,1595,3867,7606,1937,1222,2797,1551,1971,1169, 
 经营活动现金流出小计(万元),146962,101920,68618,34155,139683,89146,55464,31805,114319,78492,53649,29347,120906,85603,60446,32514,121461,94305,59537,30192,115008,80288,47536,28119,141908,112971,67754,26038,141833,96899,72802,42132,173488,92899,58523,29735,137387,81809,50359,22380,116500,91614,52281,15953,92004,12205,65671,57018, 
 经营活动产生的现金流量净额(万元),3473,-16947,-18968,-12056,2468,-16386,-17301,-9866,13857,-13242,-12209,-8767,23598,-2105,-5234,-1646,11476,-6728,-7047,-7795,9088,-6393,-6583,-7972,18350,-6716,-4518,-4980,8568,-9097,-10334,-10640,3283,-12002,-12085,-14543,19363,-2081,-1857,-2545,2996,-7674,-1827,-3737,1516,-3343,6701,5514, 
 收回投资所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 取得投资收益所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,0,--,--,0,0,0,0, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,0,0,--,130,130,135,102,96,--,--,--,8,--,--,--,150,164,--,--,16,7,7,2,0,0,0,0,3,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,1,0, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,-2,0,--,0,--,--,--,0,0,0,0, 
 收到的其他与投资活动有关的现金(万元),1112,805,655,242,1245,758,630,508,605,369,274,137,496,354,217,101,400,276,187,85,1481,0,--,50,700,0,0,0,1100,207,137,--,--,151,83,--,0,--,0,--,0,0,--,7,0,6,23,28, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0, 
 投资活动现金流入小计(万元),1112,805,655,242,1375,887,765,611,701,369,274,137,504,354,217,101,551,440,187,85,1497,7,7,52,700,0,0,0,1103,207,137,0,0,151,83,--,0,-2,0,--,0,0,--,7,0,6,23,28, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),2710,1789,1502,538,2015,498,254,18,489,318,295,242,804,734,296,274,3224,1091,634,127,6923,4350,2838,1062,13378,6394,3779,2281,16241,7474,5435,2486,16170,8881,5585,2028,15062,5955,5552,2397,11054,3493,2765,93,3814,442,5029,757, 
 投资所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,355,355,0,--,0,0,--,--,0,0,0,0, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,6,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,2,--,0,--,0,1,--,--,0,0,0,0, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,0,0,0,0, 
 投资活动现金流出小计(万元),2710,1789,1502,538,2022,498,254,18,489,318,295,242,804,734,296,274,3224,1091,634,127,6923,4350,2838,1062,13378,6394,3779,2281,16241,7474,5435,2486,16170,8881,5585,2028,15419,6310,5552,2397,11054,3495,2765,93,3814,442,5029,757, 
 投资活动产生的现金流量净额(万元),-1598,-984,-847,-296,-647,389,511,593,212,50,-21,-105,-300,-380,-79,-172,-2673,-652,-448,-42,-5426,-4343,-2830,-1009,-12678,-6394,-3779,-2281,-15138,-7267,-5298,-2486,-16170,-8730,-5502,-2028,-15419,-6312,-5552,-2397,-11054,-3495,-2765,-86,-3814,-435,-5006,-729, 
 吸收投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,2695,2695,2695,2695,0,0,0,0,5880,--,--,--,27633,27436,27436,27436,0,--,0,--,29158,29158,29158,--,55,0,0,0, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,2695,0,0,0,0,5880,--,--,--,--,--,0,--,0,--,0,--,0,--,29158,--,55,0,0,0, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3000,2000,2000,--,19000,13000,9500,1000,29500,17500,12000,0,43100,20800,15300,--,36300,16000,11000,5000,14000,9000,5000,--,18800,15300,7000,3000,14500,3000,4500,6500, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,0,0,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,0,0,0,0, 
