 报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31, 
 销售商品、提供劳务收到的现金(万元),43480,27032,11916,48948,29265,17933,7795,45025,30383,21978,9032,49274,47021,38236,40514, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的税费返还(万元),1630,1055,507,1542,1067,433,174,1102,838,560,98,1176,1127,1108,1085, 
 收到的其他与经营活动有关的现金(万元),1825,1842,617,979,632,455,258,2010,783,703,550,556,240,1813,1191, 
 经营活动现金流入小计(万元),46935,29929,13040,51469,30964,18820,8227,48137,32004,23241,9679,51006,48388,41157,42790, 
 购买商品、接受劳务支付的现金(万元),25659,16525,6906,30347,16425,10085,3964,26425,20375,13231,7049,29782,28095,23796,25153, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付给职工以及为职工支付的现金(万元),7943,4930,2465,8356,5769,3746,2092,7941,6072,4055,2233,7800,6804,5247,4647, 
 支付的各项税费(万元),3368,2378,1247,4510,3636,2386,1054,3461,2595,1792,904,3928,3207,4003,3812, 
 支付的其他与经营活动有关的现金(万元),5325,4027,1885,5122,4265,2649,1930,4096,3201,2197,978,6778,3987,3445,3487, 
 经营活动现金流出小计(万元),42294,27859,12502,48336,30095,18865,9040,41923,32243,21275,11164,48288,42093,36491,37099, 
 经营活动产生的现金流量净额(万元),4641,2070,538,3133,869,-45,-812,6214,-239,1966,-1485,2718,6295,4666,5691, 
 收回投资所收到的现金(万元),27620,19620,13120,35180,7052,--,--,--,--,--,--,--,--,--,--, 
 取得投资收益所收到的现金(万元),432,143,50,188,22,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),0,--,--,16,0,0,14,6,3,1,--,1,5,1,2, 
 处置子公司及其他营业单位收到的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,1000,--,--,--,--,--,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流入小计(万元),28052,19763,13170,35384,7074,0,14,1006,3,1,0,1,5,1,2, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),1377,938,334,2275,783,757,330,1811,1666,1251,581,3891,3311,779,3246, 
 投资所支付的现金(万元),27100,11500,8000,51300,23064,--,--,--,--,--,--,--,--,--,--, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付的其他与投资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 投资活动现金流出小计(万元),28477,12438,8334,53575,23847,757,330,1811,1666,1251,581,3891,3311,779,3246, 
 投资活动产生的现金流量净额(万元),-425,7325,4836,-18192,-16773,-757,-316,-805,-1662,-1250,-581,-3890,-3305,-778,-3244, 
 吸收投资收到的现金(万元),8086,--,--,17356,17356,17356,--,--,--,--,--,--,--,--,3250, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 取得借款收到的现金(万元),--,--,--,--,--,--,--,1200,1200,1200,--,2750,3350,3800,2280, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,1258,1258,--,1200,1200,1200,1200,--,--,--,--, 
 筹资活动现金流入小计(万元),8086,0,0,17356,18614,18614,0,2400,2400,2400,1200,2750,3350,3800,5530, 
 偿还债务支付的现金(万元),--,--,--,200,200,200,200,2250,1250,1250,1000,3350,3800,3500,3480, 
 分配股利、利润或偿付利息所支付的现金(万元),2591,2591,--,2593,2593,1,1,1348,1340,1320,1310,1337,1367,166,1419, 
 其中：子公司支付给少数股东的股利、利润(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,723,713,--,--,--,--,--,1200,--,--,--, 
 筹资活动现金流出小计(万元),2591,2591,0,2793,3516,914,201,3598,2590,2570,2310,5887,5167,3666,4899, 
 筹资活动产生的现金流量净额(万元),5495,-2591,0,14563,15098,17700,-201,-1198,-190,-170,-1110,-3137,-1817,134,631, 
 汇率变动对现金及现金等价物的影响(万元),--,--,--,-0,--,--,--,-1,-1,-1,-1,-1,-0,-0,-1, 
 现金及现金等价物净增加额(万元),9711,6804,5374,-496,-805,16898,-1330,4210,-2092,545,-3177,-4310,1173,4022,3077, 
 加:期初现金及现金等价物余额(万元),10993,10993,10993,11489,11489,11489,11489,7279,7279,7279,7279,11589,10416,6394,3317, 
 期末现金及现金等价物余额(万元),20704,17797,16367,10993,10683,28386,10159,11489,5187,7823,4102,7279,11589,10416,6394, 
 净利润(万元),--,2413,--,5063,--,1742,--,5342,--,--,--,4456,5216,--,--, 
 少数股东损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 未确认的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 资产减值准备(万元),--,48,--,542,--,152,--,301,--,--,--,369,196,--,--, 
 固定资产折旧、油气资产折耗、生产性物资折旧(万元),--,789,--,1295,--,612,--,1002,--,--,--,801,742,--,--, 
 无形资产摊销(万元),--,62,--,91,--,44,--,86,--,--,--,97,75,--,--, 
 长期待摊费用摊销(万元),--,3,--,2,--,--,--,--,--,--,--,--,--,--,--, 
 待摊费用的减少(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预提费用的增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 处置固定资产、无形资产和其他长期资产的损失(万元),--,--,--,0,--,-11,--,-4,--,--,--,5,-1,--,--, 
 固定资产报废损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 公允价值变动损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 递延收益增加(减：减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 预计负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 财务费用(万元),--,--,--,2,--,--,--,54,--,--,--,42,71,--,--, 
 投资损失(万元),--,-143,--,-188,--,--,--,--,--,--,--,--,--,--,--, 
 递延所得税资产减少(万元),--,3,--,-25,--,-10,--,-30,--,--,--,-22,13,--,--, 
 递延所得税负债增加(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 存货的减少(万元),--,-2735,--,-477,--,1036,--,125,--,--,--,-296,-2278,--,--, 
 经营性应收项目的减少(万元),--,-852,--,-2960,--,-3434,--,857,--,--,--,-3535,-596,--,--, 
 经营性应付项目的增加(万元),--,2483,--,-213,--,-176,--,-1519,--,--,--,802,2856,--,--, 
 已完工尚未结算款的减少(减:增加)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 已结算尚未完工款的增加(减:减少)(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 其他(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 经营活动产生现金流量净额(万元),--,2070,--,3133,--,-45,--,6214,--,--,--,2718,6295,--,--, 
 债务转为资本(万元),--,--,--,--,--,--,--,4210,--,--,--,-4310,1173,--,--, 
 一年内到期的可转换公司债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 融资租入固定资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金的期末余额(万元),20704,17797,16367,10993,10683,28386,10159,11489,5187,7823,4102,7279,11589,10416,6394, 
 现金的期初余额(万元),10993,10993,10993,11489,11489,11489,11489,7279,7279,7279,7279,11589,10416,6394,3317, 
 现金等价物的期末余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金等价物的期初余额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--, 
 现金及现金等价物的净增加额(万元),9711,6804,5374,-496,-805,16898,-1330,4210,-2092,545,-3177,-4310,1173,4022,3077, 

