 报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,2006-09-30,2006-03-31, 
 销售商品、提供劳务收到的现金(万元),381831,1673530,1177006,738414,369812,1616128,1159837,693468,355269,1349810,1024419,660892,317269,1436597,1111350,737724,354000,1425863,1127025,666285,335488,1408663,1039526,622230,348583,1557028,1145850,696781,128533,607977,448753,281286,134375,416908,290537,187844,99698,571479,427261,283694,136916,602250,450963,279361,149857,682832,505630,145218, 
 客户存款和同业存放款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 向中央银行借款净增加额(万元,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 向其他金融机构拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 收到原保险合同保费取得的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 收到再保险业务现金净额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 保户储金及投资款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 处置交易性金融资产净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 收取利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 拆入资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 回购业务资金净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 收到的税费返还(万元),47831,133426,108298,69924,39882,130239,100531,60172,44660,135199,111056,70640,46943,117094,93861,60312,26886,135348,94449,54438,30345,132492,97645,61337,33057,147647,103040,64470,5936,21039,14089,8417,4153,16168,12141,6765,3468,13373,8533,5672,3945,16294,13711,8781,2872,23548,18054,6267, 
 收到的其他与经营活动有关的现金(万元),16607,30353,76635,39701,23528,31902,52607,32752,25681,44946,61758,44744,22525,59158,67775,47828,21182,46670,45960,32037,15354,49548,48838,30868,18939,24754,23662,14959,4813,9658,20209,11150,676,8008,15166,5853,3777,10876,9767,9419,4657,8521,19790,11465,6349,12382,2884,2853, 
 经营活动现金流入小计(万元),446268,1837310,1361939,848039,433221,1778269,1312975,786392,425611,1529956,1197233,776276,386737,1612849,1272986,845863,402067,1607881,1267434,752759,381187,1590704,1186009,714434,400579,1729428,1272552,776210,139281,638673,483051,300854,139203,441084,317844,200463,106943,595728,445561,298784,145518,627065,484463,299607,159078,718762,526568,154338, 
 购买商品、接受劳务支付的现金(万元),444194,1692123,1243378,782879,404846,1585268,1150050,691476,362236,1385055,1061647,668946,327494,1498106,1163970,768525,379333,1449794,1150123,682041,349087,1458337,1090825,644328,363065,1599274,1175535,724106,114987,573604,426240,267436,126012,386646,265842,169919,89095,532331,398688,269650,133528,565976,443186,275762,146100,648674,485918,140076, 
 客户贷款及垫款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 存放中央银行和同业款项净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 支付原保险合同赔付款项的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 支付利息、手续费及佣金的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 支付保单红利的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 支付给职工以及为职工支付的现金(万元),11348,41721,26634,18509,10666,39222,26206,17710,9956,39530,24666,17119,8502,35340,22317,15114,8081,34327,22114,14680,7949,35450,21885,14500,7883,39735,26398,18277,6587,24689,16440,10728,5372,23683,14768,9891,5021,23038,14550,9555,5263,22943,14526,8838,4476,21737,12672,4085, 
 支付的各项税费(万元),3013,20855,13555,10657,3158,17671,16024,13290,4434,11958,17549,11899,7206,15461,22985,14487,7687,11141,17470,10151,5582,10133,15749,9119,3899,10015,9496,5577,1510,5134,4661,3478,954,5349,4060,2877,1592,6331,5401,4021,1852,6444,4945,3774,1640,5972,4292,1834, 
 支付的其他与经营活动有关的现金(万元),24783,62365,100453,57047,31389,77017,78999,47611,33597,71075,83053,57430,28180,88286,76857,48690,22685,76929,62968,42153,20903,65900,66548,44004,24232,71039,51395,32252,11518,27197,29618,20880,6331,22212,24989,14906,7051,22607,27565,14907,11019,25058,20096,12456,5847,29384,11299,11411, 
 经营活动现金流出小计(万元),483338,1817064,1384020,869091,450059,1719179,1271278,770087,410223,1507618,1186916,755394,371382,1637193,1286130,846817,417786,1572192,1252674,749025,383521,1569820,1195008,711952,399079,1720064,1262825,780212,134601,630623,476959,302522,138669,437891,309660,197593,102759,584306,446204,298134,151663,620421,482753,300830,158064,705766,514182,157406, 
 经营活动产生的现金流量净额(万元),-37070,20246,-22081,-21052,-16838,59090,41697,16305,15388,22338,10317,20881,15355,-24345,-13144,-953,-15719,35689,14760,3734,-2335,20884,-8998,2483,1500,9365,9728,-4002,4680,8051,6092,-1668,534,3193,8184,2870,4183,11422,-643,651,-6145,6644,1711,-1224,1014,12996,12386,-3068, 
 收回投资所收到的现金(万元),197468,974702,405717,269594,148272,389671,193840,97473,51091,1121441,665160,684518,141282,868657,466924,158039,99540,518226,238098,165418,69178,374225,72678,144973,38723,199312,8335,6759,1763,13500,13889,2573,6342,33009,1292,751,500,9464,4373,3702,1163,14560,4229,3370,1357,6593,4588,14, 
 取得投资收益所收到的现金(万元),213,21454,11515,7459,63,16898,14929,11206,7236,7075,8157,4869,3170,3513,2198,1392,538,9470,1565,470,2043,2968,2855,245,1591,6763,8640,3719,355,7533,7345,6193,61,2438,7194,6847,3117,491,2764,2513,1666,734,6086,5030,1493,2195,1544,23, 
 处置固定资产、无形资产和其他长期资产所收回的现金净额(万元),85,119,174,138,20,691,143,55,33,276,160,56,21,303,703,601,12,172,99,98,65,452,386,298,38,3917,3990,2557,32,990,62,27,1,1665,169,147,29,588,87,74,21,1670,731,250,18,1476,354,--, 
 处置子公司及其他营业单位收到的现金净额(万元),--,1283,--,--,--,--,--,--,--,--,--,--,--,--,1,1,--,--,--,--,--,--,19,19,--,--,104,79,--,--,2,2,0,0,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 收到的其他与投资活动有关的现金(万元),32,132,1070,47,2,13513,253,380,508,13349,101,334,12933,2209,868,1848,1230,1190,1248,1044,925,18314,34970,10916,5696,29692,11211,9284,5444,26117,711,272,2508,1076,947,899,73,1171,210,122,52,1002,465,244,94,932,--,--, 
 减少质押和定期存款所收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 投资活动现金流入小计(万元),197797,997689,418477,277238,148356,420774,209165,109114,58868,1142142,673579,689778,157406,874682,470694,161881,101321,529058,241010,167031,72211,395959,110907,156451,46048,239684,32279,22397,7594,48139,22009,9067,8912,38187,9603,8645,3719,11715,7434,6412,2901,17966,11511,8894,2962,11196,6486,37, 
 购建固定资产、无形资产和其他长期资产所支付的现金(万元),398,21346,9972,9161,2013,3940,1653,1201,890,3581,1365,926,391,17117,15403,14594,110,12452,378,294,145,1321,789,511,262,2912,2050,1287,645,23413,22530,20907,5509,6592,3295,2324,1499,9231,6105,3548,873,11766,2148,1396,533,3142,2520,731, 
 投资所支付的现金(万元),198213,971532,406042,268149,142283,394537,203263,109034,58489,1118578,674468,674596,133882,863955,473085,154858,97844,516869,228969,155759,62989,382495,81000,142383,36662,204360,7668,6696,567,10374,10686,5894,4599,43066,20853,15004,11004,10376,6564,10999,1180,9156,6215,2568,1329,3792,1953,699, 
 质押贷款净增加额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 取得子公司及其他营业单位支付的现金净额(万元),542,--,--,--,--,--,--,--,--,--,--,--,--,987,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,0,--,--,0,--,0,--,0,--,0,--,90, 
 支付的其他与投资活动有关的现金(万元),1549,1549,754,754,753,335,--,359,227,13578,3,33,13331,13342,12800,13204,404,14139,156,156,156,1192,18925,1158,4515,22134,24187,10708,5424,9946,252,102,5253,25637,--,0,0,883,59,0,--,0,145,0,--,0,--,--, 
 增加质押和定期存款所支付的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 投资活动现金流出小计(万元),200702,994427,416768,278064,145049,398812,204917,110594,59606,1135737,675836,675555,147604,895400,501288,182656,98358,543460,229503,156209,63289,385008,100714,144051,41439,229407,33906,18691,6635,43733,33467,26903,15361,75295,24147,17328,12503,20489,12728,14548,2053,20922,8509,3964,1862,6934,4472,1519, 
 投资活动产生的现金流量净额(万元),-2905,3262,1709,-826,3307,21961,4248,-1479,-738,6405,-2257,14223,9801,-20718,-30594,-20774,2963,-14402,11507,10822,8922,10951,10193,12400,4609,10277,-1627,3706,959,4406,-11459,-17836,-6448,-37108,-14545,-8684,-8784,-8775,-5294,-8136,848,-2956,3002,4930,1100,4262,2013,-1482, 
 吸收投资收到的现金(万元),--,--,--,--,--,17905,4000,5695,--,1237,1237,1520,--,191,7,7,7,2889,146,--,--,352,180,180,--,113,50,--,--,99,99,0,0,1000,--,0,0,2204,2204,2204,--,40,--,0,--,1000,--,--, 
 其中：子公司吸收少数股东投资收到的现金(万元),--,--,--,--,--,13947,447,447,--,1237,1200,1400,--,191,--,--,--,380,--,--,--,352,--,--,--,113,--,--,--,99,--,0,0,1000,--,0,0,--,--,0,--,40,--,0,--,1000,--,--, 
 取得借款收到的现金(万元),15424,54063,35279,27530,5686,36376,35285,12390,8747,32879,30534,24903,22083,29495,25224,21967,4290,25488,13745,9446,8193,33799,30916,16395,3622,76666,63671,49519,23647,65981,55811,42992,16731,76045,38430,23038,8544,40972,28908,16495,10013,39182,28678,14618,8860,53194,42314,12760, 
 发行债券收到的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,0,--,--,0,--,0,--,0,--,0,--,--, 
 收到其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,22,--,--,--,1324,--,472,290,2208,4337,100,500,302,300,0,42,42,43,17,50,50,0,86,29,2002,2000,2000,580,--,--, 
 筹资活动现金流入小计(万元),15424,54063,35279,27530,5686,54282,39284,18085,8747,34116,31771,26423,22083,30676,25231,21974,4297,28378,13913,9446,8193,34151,32420,16576,4094,77070,65929,53857,23747,66581,56212,43292,16731,77087,38473,23081,8560,43227,31162,18699,10099,39250,30680,16618,10860,54774,42314,12760, 
 偿还债务支付的现金(万元),18928,53212,26442,18237,12537,31582,30760,11439,8800,21382,20757,20166,15201,14523,8636,3236,481,25287,23055,15724,8778,51058,45034,26472,15049,91011,68755,49696,22591,74029,50995,29253,11012,48070,35449,23469,12049,47366,33559,17995,4460,35682,27009,15718,10860,53213,40869,11022, 
 分配股利、利润或偿付利息所支付的现金(万元),542,9458,8567,4287,873,13780,11474,5060,444,9778,9756,3856,1055,7491,6759,2215,164,16668,8776,8330,520,6952,6405,6457,649,10666,5608,4167,399,4934,4314,785,241,3614,3580,3421,259,5139,4475,4115,611,3184,2869,2402,530,1494,863,319, 
 其中：子公司支付给少数股东的股利、利润(万元),--,3203,--,--,--,6893,--,--,--,3034,--,--,--,1489,--,--,--,3412,--,--,--,2620,--,--,--,3894,--,--,--,143,--,0,0,379,--,0,0,--,--,0,--,172,--,0,--,198,--,--, 
 支付其他与筹资活动有关的现金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,1785,--,--,--,336,139,--,--,329,770,490,--,477,529,3303,--,118,--,0,0,0,--,0,0,--,76,0,--,0,190,0,150,638,119,--, 
 筹资活动现金流出小计(万元),19470,62670,35010,22524,13410,45362,42234,16499,9244,31160,30513,24022,16255,23798,15395,5451,644,42291,31971,24054,9299,58339,52209,33419,15699,102153,74893,57166,22990,79081,55308,30038,11253,51684,39028,26890,12308,52505,38109,22109,5071,38866,30069,18120,11540,55346,41851,11341, 
